Index,position,attribute,projections,classifiers,nodes,RI
9629,2528,NRG2,119,0.07226891,0.07226891,0.0011034575
16402,2529,WSCD1,96,0.077083334,0.079166666,0.0011032642
4941,2530,FBXL16,100,0.086,0.094,0.0011029266
1926,2531,CALHM3,113,0.077876106,0.083185844,0.0011028772
11642,2532,PSG1,106,0.0754717,0.07735849,0.00110283
15852,2533,UBD,87,0.07126437,0.07356322,0.001102682
9673,2534,NT5DC3,95,0.07157895,0.07157895,0.0011026554
260,2535,ADAMTS5,102,0.08431373,0.08627451,0.0011026465
6542,2536,HTR1B,104,0.08269231,0.08269231,0.0011025863
4803,2537,FAM189B,107,0.07476635,0.08037383,0.0011023036
4604,2538,ETNK2,116,0.062068965,0.0637931,0.0011022022
16775,2539,ZNF223,80,0.0775,0.0775,0.0011015366
8475,2540,MEPE,107,0.07663552,0.07663552,0.0011015212
15484,2541,TRIL,100,0.086,0.088,0.0011015114
2663,2542,CHDH,82,0.07804878,0.0804878,0.001100779
8747,2543,MRFAP1L1,115,0.067826085,0.07304348,0.0011006428
15324,2544,TNP2,105,0.08,0.08,0.0011004318
7290,2545,KIF14,101,0.071287125,0.071287125,0.001100386
3219,2546,CRIP3,101,0.06930693,0.06930693,0.0011003669
16657,2547,ZFP91_CNTF,91,0.072527476,0.081318684,0.0011002669
1495,2548,BRSK2,100,0.088,0.09,0.0011002449
10747,2549,PGA5,95,0.07789474,0.082105264,0.0011002055
13149,2550,SFTPB,99,0.1030303,0.105050504,0.0011000099
4092,2551,DRD1,119,0.06554622,0.067226894,0.0010998782
16398,2552,WRN,108,0.06666667,0.07037037,0.0010998182
16014,2553,UPB1,87,0.07356322,0.07816092,0.0010995965
12698,2554,RSPH10B,87,0.07586207,0.08045977,0.0010993364
2487,2555,CDRT15,80,0.065,0.065,0.001099063
14702,2556,TCN1,99,0.076767676,0.07878788,0.0010988774
13960,2557,SPANXC,103,0.07184466,0.0776699,0.0010988695
16593,2558,ZCCHC4,98,0.06530612,0.06530612,0.0010987363
2419,2559,CDH22,112,0.06964286,0.071428575,0.0010984744
9933,2560,OR1G1,124,0.07903226,0.08709677,0.0010982131
13198,2561,SH3BP5,107,0.08785047,0.08785047,0.0010981453
7354,2562,KLF15,104,0.067307696,0.073076926,0.0010980908
15579,2563,TRNP1,98,0.05102041,0.059183672,0.0010979836
2845,2564,CLEC2A,79,0.07848101,0.08101266,0.001097842
13344,2565,SLC12A9,104,0.06923077,0.07115385,0.0010977559
12828,2566,SAP25,111,0.075675674,0.07747748,0.0010975179
999,2567,ASB1,99,0.07272727,0.07474747,0.0010971797
11987,2568,RAG1,104,0.06923077,0.07115385,0.0010971742
10201,2569,OR7G2,97,0.082474224,0.08659794,0.001096726
13561,2570,SLC38A1,89,0.08089887,0.08539326,0.0010964636
10418,2571,PAQR9,96,0.07083333,0.072916664,0.0010963785
1737,2572,C2CD2L,99,0.06666667,0.068686865,0.0010952082
12848,2573,SATB2,87,0.08045977,0.08045977,0.0010949654
16454,2574,XRCC4,107,0.07476635,0.07476635,0.0010949413
474,2575,ALDH2,101,0.06534653,0.06534653,0.0010947828
9285,2576,NECAB3,90,0.10666667,0.10666667,0.0010946887
3712,2577,DDX53,106,0.08490566,0.08490566,0.0010945249
2422,2578,CDH26,108,0.072222225,0.072222225,0.0010942477
7934,2579,LRIG1,94,0.08510638,0.08510638,0.0010938685
1631,2580,C17orf50,116,0.070689656,0.072413795,0.00109358
2234,2581,CCNG2,104,0.067307696,0.07115385,0.0010929835
14604,2582,TBC1D2,106,0.071698114,0.0754717,0.0010927228
7549,2583,KRTAP19_5,117,0.06666667,0.06666667,0.0010922749
2941,2584,CNGA4,97,0.08041237,0.082474224,0.0010921769
3610,2585,DCAF16,89,0.06966292,0.07191011,0.001092159
8007,2586,LRRC66,83,0.084337346,0.08674699,0.0010921025
13928,2587,SP140,111,0.075675674,0.075675674,0.0010920634
13076,2588,SERPINB2,108,0.08148148,0.083333336,0.0010920431
9116,2589,NACAD,111,0.061261263,0.06306306,0.0010915892
2387,2590,CDC42EP2,93,0.07526882,0.077419356,0.0010909949
15530,2591,TRIM55,105,0.07238095,0.07619048,0.0010907145
9973,2592,OR2F2,91,0.07032967,0.072527476,0.0010905616
2415,2593,CDH18,91,0.083516486,0.09010989,0.0010903326
13263,2594,SIGLEC11,100,0.088,0.088,0.0010902239
9770,2595,NXPH1,112,0.075,0.07857143,0.0010901362
5864,2596,GPR152,87,0.064367816,0.07126437,0.0010901003
14977,2597,TM4SF4,98,0.06530612,0.06530612,0.0010896828
4963,2598,FBXO25,99,0.06464647,0.068686865,0.001089465
9546,2599,NPAS4,92,0.073913045,0.073913045,0.0010894319
895,2600,ARID1B,98,0.04897959,0.05102041,0.0010883375
4701,2601,FADS2,95,0.08,0.08421053,0.0010881323
2040,2602,CBFA2T3,106,0.1,0.1,0.0010876528
12347,2603,RICTOR,109,0.07155963,0.07155963,0.0010876169
9645,2604,NRTN,100,0.074,0.076,0.0010871225
5397,2605,GABRQ,98,0.06938776,0.073469386,0.0010870332
5493,2606,GBP3,90,0.07333333,0.07333333,0.0010869673
7482,2607,KRT3,104,0.09615385,0.09615385,0.0010865988
7884,2608,LMX1A,100,0.074,0.074,0.0010864134
8056,2609,LSP1,103,0.060194176,0.06407767,0.0010861905
14741,2610,TECR,94,0.08723404,0.08723404,0.0010859687
3918,2611,DMKN,92,0.09347826,0.097826086,0.0010858842
283,2612,ADCY2,97,0.078350514,0.082474224,0.0010857438
8150,2613,MAEA,123,0.08130081,0.08292683,0.0010857336
6120,2614,HAL,95,0.06526316,0.06526316,0.0010856123
16881,2615,ZNF41,111,0.06486487,0.06846847,0.0010852917
7436,2616,KLRG2,108,0.083333336,0.083333336,0.001085227
950,2617,ARMCX5_GPRASP2,115,0.07652174,0.08173913,0.0010848929
14869,2618,THOC2,88,0.06818182,0.070454545,0.0010848418
1643,2619,C18orf32,101,0.071287125,0.073267326,0.0010846121
6677,2620,IGF2,104,0.08076923,0.08461539,0.0010842717
5254,2621,FOXRED2,121,0.076033056,0.07933884,0.0010837807
7422,2622,KLK8,94,0.08085106,0.082978725,0.001083553
16935,2623,ZNF492,84,0.071428575,0.07619048,0.0010835086
4816,2624,FAM20C,98,0.095918365,0.095918365,0.0010832102
781,2625,APOL5,105,0.06476191,0.06666667,0.0010830465
869,2626,ARHGDIG,99,0.06464647,0.07070707,0.0010823067
10447,2627,PASD1,98,0.07755102,0.07755102,0.0010821343
1837,2628,C9orf116,94,0.076595746,0.08085106,0.0010820163
16513,2629,ZAR1L,104,0.06346154,0.06346154,0.001081414
13366,2630,SLC16A5,82,0.07560976,0.07560976,0.0010813175
9059,2631,MYO5B,100,0.068,0.068,0.0010810038
3940,2632,DNAH12,101,0.0970297,0.0970297,0.001080566
9357,2633,NFKB2,116,0.08103448,0.08275862,0.0010803632
7849,2634,LIPM,111,0.07927928,0.08288288,0.0010802172
16033,2635,UQCRH,106,0.08301887,0.08490566,0.001079892
3175,2636,CPT1A,108,0.06111111,0.06111111,0.0010798784
5032,2637,FDXACB1,97,0.074226804,0.08041237,0.001079645
8638,2638,MMP13,96,0.079166666,0.08125,0.0010796146
17157,2639,ZNF785,101,0.075247526,0.07722772,0.0010795057
15907,2640,UBQLN2,108,0.06666667,0.06666667,0.0010793912
3784,2641,DENR,88,0.061363637,0.06363636,0.0010793145
3555,2642,D2HGDH,108,0.05925926,0.06111111,0.0010793032
5069,2643,FGF14,110,0.094545454,0.096363634,0.0010789343
13550,2644,SLC35G3,100,0.074,0.08,0.0010788839
15333,2645,TNS1,111,0.07027027,0.072072074,0.0010780351
1562,2646,C10orf99,115,0.066086955,0.067826085,0.0010777178
4945,2647,FBXL2,92,0.060869563,0.060869563,0.001077658
11239,2648,POTEG,105,0.074285716,0.07619048,0.0010776509
15708,2649,TTC32,90,0.08222222,0.08444444,0.0010774696
12207,2650,REL,102,0.06666667,0.07058824,0.0010773828
13851,2651,SNX17,92,0.069565214,0.07173913,0.00107731
1299,2652,BBS9,88,0.061363637,0.06363636,0.0010772501
6959,2653,ISL1,85,0.07294118,0.075294115,0.001077165
15229,2654,TMPPE,112,0.06607143,0.06964286,0.0010769684
4099,2655,DRGX,92,0.069565214,0.07826087,0.0010764534
11672,2656,PSMB8,96,0.072916664,0.072916664,0.001075514
14842,2657,TH,96,0.07083333,0.075,0.0010754185
16661,2658,ZFPM2,102,0.068627454,0.07254902,0.0010752875
14599,2659,TBC1D14,92,0.07173913,0.07173913,0.0010748239
9987,2660,OR2M3,119,0.08067227,0.084033616,0.0010746457
14119,2661,SREK1IP1,111,0.07387388,0.07747748,0.0010745814
6197,2662,HDX,103,0.066019416,0.06990291,0.0010743318
9819,2663,OGG1,101,0.07920792,0.08118812,0.0010742991
8648,2664,MMP24,104,0.057692308,0.057692308,0.0010741059
11816,2665,PURA,105,0.09142857,0.093333334,0.00107401
6543,2666,HTR1D,91,0.072527476,0.072527476,0.0010737632
1785,2667,C4orf48,84,0.07619048,0.07619048,0.0010735387
16005,2668,UNC5D,88,0.07272727,0.07272727,0.0010733308
13441,2669,SLC25A23,98,0.0877551,0.0877551,0.0010732568
1986,2670,CAPSL,103,0.0776699,0.07961165,0.0010730735
2145,2671,CCDC57,95,0.07157895,0.07368421,0.0010727388
158,2672,ACP5,101,0.06336634,0.06732673,0.0010725983
11925,2673,RAB40B,92,0.07826087,0.080434784,0.001072482
8625,2674,MMAA,120,0.09166667,0.093333334,0.0010719325
10028,2675,OR4D1,102,0.07450981,0.078431375,0.0010714578
5319,2676,FUCA2,91,0.06593407,0.06593407,0.0010710566
2084,2677,CCDC114,97,0.09072165,0.0927835,0.0010710328
14559,2678,TAS1R2,91,0.081318684,0.083516486,0.0010710099
2737,2679,CHST4,88,0.07272727,0.07727273,0.0010709713
15109,2680,TMEM190,90,0.09111111,0.093333334,0.001070655
7099,2681,KBTBD13,92,0.07608695,0.07608695,0.0010706139
12801,2682,SAFB2,88,0.08181818,0.08409091,0.0010689438
15310,2683,TNKS1BP1,114,0.07017544,0.07017544,0.001068869
15160,2684,TMEM31,104,0.07692308,0.07884616,0.0010687825
6966,2685,ISOC2,100,0.058,0.06,0.0010684782
13975,2686,SPATA19,100,0.072,0.076,0.0010683219
3009,2687,COL11A1,89,0.0764045,0.0764045,0.0010679738
2640,2688,CHADL,95,0.08421053,0.08421053,0.0010679327
7853,2689,LITAF,117,0.071794875,0.071794875,0.0010679017
7523,2690,KRTAP10_11,109,0.06972477,0.06972477,0.0010678147
1676,2691,C1QTNF6,87,0.08045977,0.085057475,0.0010676451
12553,2692,RPL15,92,0.063043475,0.06521739,0.0010672642
7927,2693,LRFN2,97,0.08659794,0.08865979,0.0010670807
6342,2694,HMGXB3,91,0.07692308,0.07912088,0.0010669897
9402,2695,NIPAL2,109,0.078899086,0.08256881,0.0010669541
10416,2696,PAQR7,93,0.068817206,0.068817206,0.0010668504
14968,2697,TLX3,86,0.076744184,0.08372093,0.0010662909
10247,2698,OS9,107,0.056074765,0.057943925,0.0010662436
13739,2699,SMARCC1,98,0.093877554,0.09795918,0.0010659178
14615,2700,TBC1D3,103,0.07961165,0.0815534,0.001065718
13884,2701,SOD2,94,0.06382979,0.06382979,0.0010654385
10073,2702,OR51E2,111,0.06666667,0.06666667,0.0010651426
7707,2703,LCN15,117,0.082051285,0.083760686,0.0010650881
3783,2704,DENND5B,118,0.055932205,0.055932205,0.0010650521
8116,2705,LYRM1,113,0.08495575,0.0920354,0.0010649646
8036,2706,LRRTM4,101,0.05940594,0.06732673,0.0010649365
4145,2707,DUSP13,115,0.07130435,0.07478261,0.0010647372
8166,2708,MAGEA3,81,0.07901235,0.086419754,0.0010638799
15285,2709,TNFRSF21,93,0.07096774,0.07526882,0.0010638232
14482,2710,SYTL4,100,0.08,0.086,0.0010638123
342,2711,AFF2,93,0.086021505,0.08817204,0.0010635947
4450,2712,ENHO,110,0.07090909,0.07272727,0.0010635402
15140,2713,TMEM225,104,0.07884616,0.08269231,0.0010635369
16519,2714,ZBED5,96,0.079166666,0.08125,0.0010630845
3074,2715,COPG2,112,0.08392857,0.08571429,0.0010630693
12777,2716,S100A7A,88,0.06818182,0.07272727,0.0010629084
6483,2717,HSD17B2,108,0.07777778,0.07777778,0.0010627806
10117,2718,OR5A2,92,0.08478261,0.08695652,0.0010627253
7464,2719,KRT10,87,0.06896552,0.07126437,0.0010623755
5307,2720,FSTL5,104,0.073076926,0.073076926,0.0010621906
9960,2721,OR2AG1,127,0.07401575,0.07401575,0.0010621704
282,2722,ADCY10,100,0.078,0.08,0.0010619465
14729,2723,TDRD5,100,0.076,0.078,0.0010619347
10470,2724,PBRM1,97,0.078350514,0.08041237,0.0010609025
12150,2725,RBP3,94,0.0787234,0.089361705,0.0010607492
7968,2726,LRRC24,99,0.076767676,0.07878788,0.0010606793
15253,2727,TMTC4,82,0.06097561,0.068292685,0.0010606011
13483,2728,SLC27A3,105,0.07047619,0.074285716,0.0010605411
15723,2729,TTC9B,98,0.073469386,0.07755102,0.0010604998
16961,2730,ZNF528,85,0.06352941,0.07058824,0.0010603332
7525,2731,KRTAP10_2,98,0.07755102,0.07755102,0.0010597251
13708,2732,SLITRK4,97,0.074226804,0.078350514,0.0010596463
9224,2733,NDFIP2,105,0.08,0.08190476,0.0010595995
14371,2734,SULT2A1,108,0.07777778,0.08148148,0.0010595628
10197,2735,OR7D2,121,0.076033056,0.08429752,0.0010595545
14046,2736,SPIRE2,89,0.074157305,0.074157305,0.0010594842
1067,2737,ATF2,101,0.071287125,0.07722772,0.0010594634
11855,2738,QDPR,108,0.06111111,0.062962964,0.0010591509
2812,2739,CLDN15,111,0.07747748,0.08108108,0.0010590579
11868,2740,QTRT1,100,0.094,0.096,0.0010585317
103,2741,ABTB2,102,0.08039216,0.08431373,0.0010579099
6800,2742,IL4R,103,0.06990291,0.07378641,0.0010576766
8989,2743,MYBBP1A,101,0.073267326,0.07722772,0.0010575304
14358,2744,SUGP2,84,0.06666667,0.06666667,0.0010568871
9220,2745,NDC80,96,0.06875,0.072916664,0.0010565432
2260,2746,CCRL2,98,0.06938776,0.071428575,0.0010564632
10304,2747,OXA1L,97,0.06185567,0.063917525,0.00105636
611,2748,ANKRD13A,97,0.065979384,0.068041235,0.0010563356
10674,2749,PDZD11,104,0.075,0.075,0.0010558272
5173,2750,FMO3,116,0.062068965,0.0637931,0.001055779
11332,2751,PPP1R14D,107,0.06915888,0.072897196,0.0010554072
764,2752,APOBEC3G,92,0.073913045,0.073913045,0.0010552214
2350,2753,CD81,99,0.060606062,0.06666667,0.0010550771
9375,2754,NGF,107,0.06542056,0.06728972,0.0010549745
7111,2755,KCNA4,76,0.06315789,0.065789476,0.0010548866
4124,2756,DTNB,94,0.07446808,0.07446808,0.0010547098
16926,2757,ZNF48,108,0.07037037,0.072222225,0.0010544518
3731,2758,DEFA4,108,0.06666667,0.06851852,0.001054308
15757,2759,TUBA4B,102,0.08235294,0.08627451,0.0010540824
1541,2760,BTNL9,91,0.07692308,0.07692308,0.001053872
7063,2761,JPH2,78,0.06666667,0.071794875,0.001053852
6469,2762,HS6ST2,111,0.06846847,0.07387388,0.0010535808
1823,2763,C7orf61,90,0.057777777,0.06,0.001053485
5051,2764,FEZF1,114,0.07017544,0.07192983,0.0010534173
16343,2765,WDR92,105,0.08,0.08,0.0010533233
16281,2766,WDFY1,112,0.07857143,0.08035714,0.0010529817
9381,2767,NHLH2,107,0.061682243,0.06542056,0.0010529135
6269,2768,HIF1AN,108,0.062962964,0.07037037,0.00105283
7940,2769,LRP1,103,0.07961165,0.07961165,0.0010527392
4905,2770,FARSA,100,0.072,0.072,0.0010526465
4043,2771,DOK7,97,0.063917525,0.065979384,0.0010513075
267,2772,ADAMTSL3,100,0.07,0.072,0.0010512334
11819,2773,PUS1,92,0.063043475,0.063043475,0.0010511156
6467,2774,HS3ST6,96,0.072916664,0.077083334,0.0010510675
15325,2775,TNPO1,111,0.07387388,0.07747748,0.0010510138
14285,2776,STK32A,95,0.06736842,0.069473684,0.001050989
10194,2777,OR7A5,110,0.07454546,0.07454546,0.0010503152
5714,2778,GNA11,99,0.07878788,0.08282828,0.0010502328
14063,2779,SPPL2B,99,0.068686865,0.07272727,0.0010497386
3320,2780,CST9,113,0.077876106,0.07964602,0.0010496477
14561,2781,TAS2R1,88,0.08181818,0.09090909,0.0010494618
769,2782,APOC2,96,0.077083334,0.077083334,0.0010490735
4134,2783,DUOX1,102,0.07254902,0.07450981,0.0010490376
16684,2784,ZIC4,92,0.067391306,0.069565214,0.0010488173
5292,2785,FSCB,92,0.08913043,0.09130435,0.0010485671
1023,2786,ASCL4,109,0.07706422,0.078899086,0.0010485576
12235,2787,REXO2,82,0.05609756,0.05609756,0.0010484518
7169,2788,KCNK16,112,0.06964286,0.06964286,0.00104756
5227,2789,FOXI1,112,0.07857143,0.08214286,0.0010474323
12943,2790,SCUBE3,105,0.083809525,0.08571429,0.001047203
16428,2791,XIRP1,105,0.07047619,0.07238095,0.0010469508
5727,2792,GNAT2,83,0.06987952,0.06987952,0.0010468842
15093,2793,TMEM176B,99,0.05050505,0.05050505,0.0010468503
10914,2794,PIP5KL1,113,0.077876106,0.07964602,0.0010466839
10045,2795,OR4K1,90,0.06666667,0.06666667,0.0010462056
17222,2796,ZP2,102,0.078431375,0.08235294,0.001046177
5696,2797,GLYCTK,100,0.076,0.078,0.0010461642
15382,2798,TP53TG3,100,0.068,0.068,0.0010459167
3992,2799,DNAJC5G,112,0.067857146,0.06964286,0.001045894
707,2800,AP1S1,84,0.08095238,0.08095238,0.0010458191
15724,2801,TTC9C,95,0.056842104,0.05894737,0.0010457332
5781,2802,GOLGA8B,90,0.07111111,0.07333333,0.001045699
14718,2803,TCTN2,108,0.075925924,0.07777778,0.0010451545
6428,2804,HP,95,0.069473684,0.07157895,0.0010450704
1126,2805,ATP2A3,99,0.07878788,0.08080808,0.0010448374
7353,2806,KLF14,100,0.066,0.066,0.001044322
11404,2807,PRAMEF1,121,0.0661157,0.0661157,0.0010442638
10844,2808,PI4KA,77,0.067532465,0.067532465,0.0010438923
15318,2809,TNNI3,91,0.07692308,0.081318684,0.0010437535
14627,2810,TBC1D9,91,0.072527476,0.07472528,0.0010435922
15055,2811,TMEM138,87,0.07126437,0.07126437,0.00104358
3064,2812,COMMD8,99,0.08282828,0.084848486,0.0010435676
9565,2813,NPHS2,72,0.06944445,0.072222225,0.0010434112
2432,2814,CDHR3,80,0.0825,0.085,0.0010425029
12886,2815,SCG3,97,0.068041235,0.068041235,0.0010422829
794,2816,AQP10,104,0.05576923,0.057692308,0.0010421913
14975,2817,TM4SF19_TCTEX1D2,93,0.07096774,0.07311828,0.0010421679
14976,2818,TM4SF20,119,0.07731093,0.08235294,0.0010421365
2337,2819,CD59,87,0.062068965,0.062068965,0.001041922
14284,2820,STK31,108,0.087037034,0.08888889,0.0010418767
7610,2821,KSR2,90,0.07333333,0.07333333,0.0010417828
2174,2822,CCDC86,100,0.076,0.084,0.0010414213
9945,2823,OR1N1,90,0.07111111,0.07111111,0.0010413245
15939,2824,UCN3,83,0.0746988,0.07951807,0.0010413151
16284,2825,WDFY4,95,0.05894737,0.05894737,0.0010413021
15213,2826,TMEM91,113,0.083185844,0.083185844,0.0010412093
2804,2827,CLCN7,94,0.07234043,0.076595746,0.0010409616
9307,2828,NEK5,98,0.06734694,0.06938776,0.0010406737
7705,2829,LCN10,92,0.07608695,0.080434784,0.0010406697
17141,2830,ZNF77,95,0.06315789,0.06315789,0.0010404569
6868,2831,INSL5,115,0.07826087,0.08173913,0.0010401035
5848,2832,GPR12,95,0.075789474,0.07789474,0.0010400949
4771,2833,FAM163B,100,0.072,0.074,0.0010400364
7634,2834,LAMA2,107,0.08785047,0.08971962,0.0010398916
2177,2835,CCDC88B,79,0.070886075,0.07594936,0.0010398641
1609,2836,C15orf48,99,0.07878788,0.08080808,0.0010393655
5400,2837,GABRR3,105,0.07047619,0.074285716,0.0010391831
16244,2838,VSTM2A,101,0.07722772,0.08316832,0.0010386888
15782,2839,TULP2,110,0.08181818,0.08181818,0.0010385171
4953,2840,FBXL8,90,0.07111111,0.075555556,0.0010384655
9431,2841,NKX2_5,103,0.0815534,0.08349515,0.0010383676
10421,2842,PARD6A,102,0.0627451,0.064705886,0.0010382996
17011,2843,ZNF585A,95,0.06315789,0.06315789,0.0010382867
13005,2844,SEH1L,90,0.07111111,0.07333333,0.0010382109
3232,2845,CRMP1,113,0.0761062,0.083185844,0.0010378384
7925,2846,LRCH4,117,0.06324787,0.06324787,0.001037656
1150,2847,ATP6V1C1,86,0.074418604,0.076744184,0.0010375582
15295,2848,TNFSF13,93,0.077419356,0.077419356,0.0010374555
7827,2849,LIN28B,93,0.07311828,0.077419356,0.0010372784
12516,2850,ROPN1L,82,0.0804878,0.0804878,0.0010368497
7199,2851,KCNU1,95,0.069473684,0.07157895,0.0010366843
7914,2852,LPIN2,87,0.07126437,0.07586207,0.0010366426
1597,2853,C12orf71,110,0.07636364,0.08,0.0010366031
9866,2854,OR10A3,103,0.06990291,0.075728156,0.0010362454
917,2855,ARL2_SNX15,111,0.072072074,0.07387388,0.0010361735
4497,2856,EPHA1,99,0.05858586,0.060606062,0.0010360827
9337,2857,NF1,92,0.067391306,0.067391306,0.0010351294
219,2858,ACYP1,114,0.08245614,0.08947369,0.0010349262
3904,2859,DLL4,91,0.057142857,0.057142857,0.0010347384
13439,2860,SLC25A21,96,0.06875,0.06875,0.0010346441
4852,2861,FAM71E2,97,0.082474224,0.08453608,0.0010346213
5746,2862,GNG8,96,0.06666667,0.07083333,0.0010341567
14479,2863,SYTL1,104,0.07884616,0.08076923,0.0010340135
4800,2864,FAM187B,89,0.0764045,0.0764045,0.0010339371
2762,2865,CILP,102,0.07450981,0.07647059,0.0010334565
16601,2866,ZDHHC1,97,0.05773196,0.06185567,0.0010332932
7962,2867,LRRC17,116,0.07931034,0.08103448,0.0010331062
8441,2868,MED26,123,0.079674795,0.08292683,0.0010327018
8503,2869,METTL6,90,0.06888889,0.07333333,0.0010323182
15137,2870,TMEM221,107,0.0635514,0.0635514,0.0010315587
17248,2871,ZSWIM2,102,0.068627454,0.07058824,0.001031429
469,2872,ALDH1A2,101,0.06534653,0.06534653,0.0010313285
3568,2873,DAGLA,90,0.075555556,0.075555556,0.0010306125
12470,2874,RNF214,105,0.06095238,0.06095238,0.0010305345
16381,2875,WNT16,77,0.08051948,0.08051948,0.0010304991
1651,2876,C19orf44,90,0.075555556,0.07777778,0.0010304494
13794,2877,SNAP25,103,0.067961164,0.06990291,0.0010304209
15499,2878,TRIM26,86,0.072093025,0.076744184,0.0010301408
6377,2879,HNRNPUL2_BSCL2,120,0.06666667,0.06666667,0.0010297408
12062,2880,RASL11A,89,0.08539326,0.08764045,0.0010297099
13508,2881,SLC2A9,104,0.06538462,0.067307696,0.0010296782
2228,2882,CCND3,86,0.058139537,0.060465116,0.001029585
3595,2883,DBNDD1,99,0.07272727,0.07474747,0.0010292031
15482,2884,TRIB2,97,0.070103094,0.070103094,0.0010291978
6317,2885,HLF,108,0.07037037,0.072222225,0.0010291367
17140,2886,ZNF768,97,0.07628866,0.082474224,0.0010291057
4406,2887,ELOF1,97,0.072164945,0.08041237,0.0010285219
996,2888,ASAP1,122,0.06721312,0.06721312,0.0010278239
13906,2889,SOX1,96,0.072916664,0.072916664,0.0010277831
3758,2890,DEFB126,95,0.06105263,0.07157895,0.0010277431
2614,2891,CFHR1,94,0.07021277,0.07021277,0.0010275235
4014,2892,DNMBP,103,0.067961164,0.06990291,0.0010275077
2149,2893,CCDC60,105,0.078095235,0.08190476,0.0010273078
17223,2894,ZP3,110,0.06363636,0.06545454,0.0010270769
7954,2895,LRPPRC,115,0.064347826,0.066086955,0.0010269736
1278,2896,BARX1,101,0.071287125,0.073267326,0.0010265923
16415,2897,XAF1,98,0.059183672,0.06122449,0.0010265025
17244,2898,ZSCAN4,103,0.07184466,0.07184466,0.0010264077
13773,2899,SMPDL3B,117,0.07350428,0.07863248,0.0010257493
5993,2900,GRM2,95,0.08421053,0.08631579,0.0010257189
517,2901,ALOX15B,97,0.070103094,0.07628866,0.0010254993
10722,2902,PEX5,106,0.06037736,0.064150944,0.0010254224
2549,2903,CENPL,104,0.059615385,0.06153846,0.0010253343
5379,2904,GABPA,98,0.05510204,0.057142857,0.0010252289
215,2905,ACVR2B,91,0.07472528,0.07912088,0.001024936
8234,2906,MAP1LC3B,101,0.06138614,0.06732673,0.001024697
15224,2907,TMOD1,102,0.07058824,0.07254902,0.0010244608
10151,2908,OR5M11,105,0.07238095,0.07238095,0.0010243239
3210,2909,CRELD2,107,0.08971962,0.08971962,0.001024083
1169,2910,ATP9A,100,0.07,0.072,0.0010239885
14793,2911,TFAP2C,104,0.059615385,0.059615385,0.0010236558
17237,2912,ZSCAN2,110,0.06363636,0.07090909,0.0010230698
17105,2913,ZNF707,95,0.06315789,0.06526316,0.0010228745
12343,2914,RIBC2,101,0.06930693,0.073267326,0.0010227679
1244,2915,B4GALT6,98,0.07755102,0.07755102,0.0010224123
12093,2916,RBKS,108,0.07037037,0.074074075,0.0010221276
8949,2917,MTUS1,87,0.08045977,0.08275862,0.0010217951
14966,2918,TLX1,102,0.07254902,0.08039216,0.0010215734
13007,2919,SEL1L2,107,0.06542056,0.06728972,0.0010215534
7768,2920,LGALS7B,106,0.06981132,0.071698114,0.0010212163
8679,2921,MOCS2,136,0.061764706,0.066176474,0.0010212016
12262,2922,RFX8,90,0.06666667,0.06666667,0.001021038
8120,2923,LYSMD1,110,0.07272727,0.07636364,0.0010209999
12121,2924,RBM41,99,0.068686865,0.068686865,0.0010209628
6133,2925,HAS1,111,0.06306306,0.06486487,0.0010207674
4382,2926,ELAVL1,99,0.062626265,0.06464647,0.0010207124
15321,2927,TNNT2,88,0.086363636,0.086363636,0.0010200344
10819,2928,PHLDA1,91,0.072527476,0.07472528,0.0010199965
225,2929,ADAM10,88,0.06363636,0.06590909,0.0010196845
2178,2930,CCDC88C,118,0.06949153,0.06949153,0.0010189544
5513,2931,GCLC,103,0.0776699,0.07961165,0.0010186424
15402,2932,TPM2,95,0.075789474,0.08,0.001018575
5861,2933,GPR15,94,0.06382979,0.068085104,0.001018277
12641,2934,RPS4Y2,92,0.06521739,0.069565214,0.0010181636
14337,2935,STX6,93,0.06451613,0.06451613,0.0010181566
2503,2936,CDYL2,91,0.06813187,0.072527476,0.0010180856
11298,2937,PPIL2,108,0.06111111,0.062962964,0.0010179597
6388,2938,HORMAD2,95,0.05894737,0.06315789,0.0010179586
14073,2939,SPRR2A,87,0.07126437,0.07126437,0.0010177869
7001,2940,ITGB6,108,0.07777778,0.07777778,0.0010177722
13780,2941,SMTNL2,105,0.057142857,0.05904762,0.0010176692
6764,2942,IL1RL1,105,0.07047619,0.07619048,0.0010175686
1933,2943,CALML6,102,0.06666667,0.07254902,0.0010169158
5745,2944,GNG7,111,0.06846847,0.072072074,0.0010169147
10285,2945,OTP,111,0.07027027,0.072072074,0.0010167123
9023,2946,MYL10,102,0.07254902,0.07254902,0.0010165782
4346,2947,EIF3CL,135,0.08,0.08,0.0010165505
1595,2948,C12orf65,97,0.059793815,0.059793815,0.0010164438
16061,2949,USP17L2,104,0.075,0.075,0.0010163088
5073,2950,FGF19,95,0.082105264,0.08421053,0.001016257
15973,2951,UGT3A1,87,0.07586207,0.07816092,0.0010162109
10820,2952,PHLDA2,111,0.06846847,0.072072074,0.0010161084
11548,2953,PRPF40A,110,0.06545454,0.06909091,0.0010157726
612,2954,ANKRD13B,109,0.09174312,0.097247705,0.0010157365
1683,2955,C1S,116,0.06551724,0.06551724,0.0010157031
6028,2956,GSTA4,89,0.06516854,0.06966292,0.0010156337
