Index,position,attribute,projections,classifiers,nodes,RI
14722,938,TDO2,113,0.17522123,0.1840708,0.0023028962
5373,939,GAB4,100,0.174,0.186,0.0023026373
7689,940,LCE2B,106,0.17924528,0.18113208,0.0023013821
8614,941,MLLT11,97,0.21443298,0.22886598,0.0023012045
15048,942,TMEM132A,88,0.16363636,0.17272727,0.0022997693
8967,943,MUC7,99,0.17575757,0.1919192,0.0022996685
5401,944,GAD1,111,0.17477478,0.1891892,0.002296329
3706,945,DDX47,106,0.12830189,0.13962264,0.0022956508
11508,946,PRLH,91,0.16483517,0.17142858,0.0022953688
13253,947,SI,86,0.1767442,0.19069767,0.0022947297
7532,948,KRTAP10_9,95,0.16421053,0.17473684,0.0022935728
10161,949,OR5V1,101,0.16039604,0.17227723,0.0022932296
14680,950,TCERG1,108,0.12037037,0.12407407,0.0022932154
14613,951,TBC1D28,101,0.14851485,0.16633664,0.0022927714
8127,952,LYZL1,106,0.15471698,0.16037735,0.0022915332
5474,953,GAST,87,0.15632184,0.16551724,0.002290763
799,954,AQP3,96,0.18958333,0.20208333,0.002290369
5469,955,GAS2L2,94,0.17021276,0.17659575,0.0022890943
8449,956,MED7,98,0.15102041,0.15714286,0.0022876277
5632,957,GJC2,97,0.15051547,0.15876289,0.0022874847
7957,958,LRRC10,111,0.16396396,0.16756757,0.0022871753
3332,959,CT45A5,103,0.17281553,0.18058252,0.002285337
10087,960,OR52A5,93,0.18494624,0.18709677,0.0022842572
11499,961,PRKD3,107,0.14392523,0.15514019,0.0022836898
1349,962,BDKRB1,95,0.17263158,0.20421052,0.0022826262
5060,963,FGD3,102,0.1764706,0.18039216,0.002282195
3786,964,DEPDC1B,105,0.1752381,0.18476191,0.002280331
8363,965,MC3R,109,0.1559633,0.16697247,0.0022756453
12468,966,RNF212,108,0.17037037,0.17777778,0.002275518
4852,967,FAM71E2,113,0.16106194,0.16637169,0.0022740061
12918,968,SCN5A,89,0.121348314,0.12584269,0.0022725817
10006,969,OR2T8,92,0.15869565,0.16521738,0.002270668
14696,970,TCHH,98,0.20204082,0.2122449,0.0022706466
15511,971,TRIM38,92,0.12826087,0.13478261,0.0022681835
6084,972,GUCA2B,83,0.14216867,0.15421687,0.0022663707
4561,973,ERLIN1,101,0.16435644,0.16831683,0.0022625912
7519,974,KRTAP1_3,100,0.156,0.172,0.002262446
4989,975,FBXO9,110,0.14,0.14545454,0.0022607003
12399,976,RNASE6,102,0.12156863,0.12156863,0.0022596566
2252,977,CCR2,97,0.12577319,0.12989691,0.0022570398
9335,978,NEUROG3,97,0.15051547,0.15463917,0.002256164
5571,979,GGA1,99,0.14747475,0.15151516,0.0022560854
8822,980,MRPS26,95,0.13263159,0.14105263,0.0022552032
16973,981,ZNF548,105,0.14666666,0.15809524,0.0022547254
13572,982,SLC39A1,108,0.18333334,0.19074073,0.0022532465
11723,983,PTCHD1,113,0.16637169,0.18053098,0.0022515808
9760,984,NVL,89,0.15505618,0.15955056,0.0022503035
1931,985,CALML4,97,0.12989691,0.13402061,0.0022499927
5612,986,GIPC2,102,0.16078432,0.17254902,0.0022483384
5586,987,GH1,105,0.12,0.12190476,0.0022482346
17171,988,ZNF804B,107,0.16448598,0.17570093,0.0022479359
2745,989,CHTF18,84,0.17619048,0.1904762,0.0022465335
2714,990,CHRNA2,96,0.13958333,0.14583333,0.0022465328
12838,991,SARNP,94,0.15531915,0.15531915,0.0022442734
14610,992,TBC1D24,102,0.17254902,0.18039216,0.0022440718
10140,993,OR5H6,105,0.14666666,0.17142858,0.00224389
10136,994,OR5H1,89,0.16179775,0.18651685,0.0022435102
1554,995,C10orf53,107,0.14766355,0.15327103,0.0022423007
3257,996,CRYGC,76,0.17368421,0.18421052,0.0022413202
13656,997,SLC7A13,95,0.14736842,0.15157895,0.0022410294
7791,998,LHX1,122,0.14754099,0.15245901,0.00224096
5332,999,FUT7,100,0.148,0.152,0.0022404743
13462,1000,SLC25A42,113,0.14513275,0.1522124,0.0022351856
7524,1001,KRTAP10_12,90,0.15777777,0.18,0.0022331157
10184,1002,OR6N2,97,0.15257733,0.16082475,0.0022295215
10192,1003,OR7A10,97,0.1628866,0.16907217,0.0022287837
10745,1004,PGA3,98,0.15306123,0.17142858,0.0022280116
7522,1005,KRTAP10_10,108,0.1537037,0.16481481,0.002227586
8942,1006,MTRNR2L5,110,0.15272728,0.15818182,0.0022272232
6350,1007,HMX2,93,0.13548388,0.13978495,0.0022254903
5533,1008,GDF2,98,0.15510204,0.17142858,0.0022245045
13459,1009,SLC25A4,93,0.15698925,0.16774194,0.0022242856
9068,1010,MYOD1,94,0.18510638,0.2,0.0022240968
7599,1011,KRTAP8_1,98,0.16122448,0.16938776,0.0022237557
7589,1012,KRTAP5_4,83,0.15180723,0.16385542,0.0022226141
15525,1013,TRIM49,96,0.15833333,0.17291667,0.0022223957
2574,1014,CEP55,78,0.17948718,0.18461539,0.0022211608
2271,1015,CCZ1,97,0.14639175,0.15051547,0.002218128
9779,1016,NYX,100,0.148,0.152,0.002217357
1717,1017,C1orf94,88,0.175,0.18181819,0.0022172998
16873,1018,ZNF394,107,0.13831776,0.14205608,0.002216642
10240,1019,ORC5,113,0.1539823,0.16106194,0.0022164546
11288,1020,PPIAL4F,105,0.15047619,0.16,0.002215506
15221,1021,TMIGD1,89,0.15730338,0.16179775,0.002215278
2384,1022,CDC42BPB,100,0.158,0.17,0.002214658
2010,1023,CASP1,91,0.13846155,0.15164836,0.0022125489
12246,1024,RFPL1,106,0.1490566,0.16415094,0.002211592
6897,1025,IPO8,106,0.15283018,0.15849057,0.0022102366
10441,1026,PARP9,93,0.13118279,0.13333334,0.0022088669
2726,1027,CHRNE,99,0.13535354,0.14545454,0.0022079262
394,1028,AHNAK,111,0.14594595,0.15135135,0.0022076953
14362,1029,SULT1A1,105,0.15428571,0.16,0.002206506
13521,1030,SLC32A1,109,0.13944954,0.14862385,0.002206041
13850,1031,SNX16,115,0.14782609,0.16,0.002204648
1779,1032,C4orf3,94,0.13617021,0.14042553,0.0022034694
10052,1033,OR4L1,103,0.14174758,0.14174758,0.0022013283
10139,1034,OR5H2,92,0.15434782,0.16086957,0.0022010119
17134,1035,ZNF76,102,0.14901961,0.15882353,0.002200487
3900,1036,DLK1,99,0.14747475,0.15757576,0.002200143
5944,1037,GPX8,94,0.1468085,0.15319149,0.00219818
6354,1038,HNF4A,107,0.15514019,0.16635513,0.0021976961
9454,1039,NLRP13,89,0.15955056,0.16629213,0.0021975355
11447,1040,PRDX2,91,0.15164836,0.15604396,0.0021973462
3602,1041,DBX2,94,0.14468086,0.15319149,0.0021972673
15915,1042,UBR5,102,0.13333334,0.14117648,0.0021967704
7249,1043,KHDC1L,98,0.15714286,0.16530612,0.0021967087
1829,1044,C8orf37,88,0.16363636,0.16818182,0.0021966032
801,1045,AQP5,104,0.16346154,0.16923077,0.0021934197
1687,1046,C1orf112,81,0.11851852,0.13333334,0.0021914784
9916,1047,OR13F1,101,0.14653465,0.15049505,0.00219031
6022,1048,GSPT2,111,0.17657657,0.18378378,0.002187816
10063,1049,OR4X2,93,0.14623655,0.15483871,0.0021872567
5847,1050,GPR119,101,0.14059407,0.14653465,0.0021872008
8565,1051,MICALL2,107,0.1682243,0.17383178,0.0021853335
9784,1052,OASL,90,0.13555555,0.13555555,0.0021843403
9174,1053,NBPF3,124,0.20806451,0.21935484,0.0021838993
15532,1054,TRIM58,110,0.16,0.16545455,0.0021827947
4690,1055,FABP1,84,0.13571429,0.15238096,0.0021819982
912,1056,ARL15,94,0.12765957,0.13404255,0.002181351
780,1057,APOL4,103,0.14368932,0.14951456,0.0021798473
2677,1058,CHKA,92,0.1173913,0.12173913,0.0021793412
8273,1059,MAP9,95,0.15578948,0.16842106,0.0021793295
6540,1060,HTN3,112,0.16428572,0.17321429,0.0021752196
3624,1061,DCC,103,0.17669903,0.18640776,0.0021726452
5172,1062,FMO2,97,0.15463917,0.15876289,0.0021716817
3589,1063,DAZL,99,0.13737373,0.14545454,0.0021702417
7937,1064,LRIT1,89,0.14606741,0.14831461,0.002170163
3757,1065,DEFB125,108,0.14444445,0.16111112,0.0021665138
4441,1066,ENAH,79,0.12405063,0.13164558,0.002165977
7493,1067,KRT4,109,0.16697247,0.1706422,0.0021636845
13544,1068,SLC35F1,98,0.1367347,0.15102041,0.0021616037
13502,1069,SLC2A4,110,0.14727272,0.15636364,0.0021614616
6156,1070,HBM,104,0.15192308,0.15769231,0.0021603385
7530,1071,KRTAP10_7,116,0.15172414,0.15689655,0.002159546
3883,1072,DKK4,118,0.15762712,0.16949153,0.0021593957
5419,1073,GAGE2A,94,0.16170213,0.16808511,0.0021550683
7688,1074,LCE2A,86,0.14651163,0.14883721,0.0021543764
13057,1075,SERINC4,101,0.17227723,0.17821783,0.0021541396
12633,1076,RPS27A,95,0.13473684,0.13894737,0.0021531463
5831,1077,GPHB5,96,0.14375,0.15208334,0.0021525845
9800,1078,OCM2,90,0.15333334,0.15333334,0.0021519887
971,1079,ARRDC2,93,0.14623655,0.14838709,0.0021517375
3714,1080,DDX55,122,0.15737705,0.16393442,0.002150787
9966,1081,OR2B3,93,0.14838709,0.15053764,0.002148198
9761,1082,NWD1,101,0.15841584,0.17029703,0.0021469553
6406,1083,HOXB6,104,0.16923077,0.17692308,0.0021466946
16290,1084,WDR13,111,0.13693693,0.14234234,0.0021461742
15293,1085,TNFSF12,104,0.16153847,0.16923077,0.0021454652
13964,1086,SPANXN3,92,0.16304348,0.17173913,0.0021431842
15625,1087,TSHB,81,0.15555556,0.1654321,0.0021419977
10457,1088,PAX1,113,0.14867257,0.16106194,0.002141144
7683,1089,LCE1B,105,0.15238096,0.15809524,0.002140573
8477,1090,MESP1,91,0.16703297,0.16923077,0.0021398885
739,1091,APCS,104,0.14423077,0.15961538,0.0021395832
16111,1092,UTP14C,106,0.1490566,0.15471698,0.0021383613
9887,1093,OR10K1,105,0.15619047,0.1695238,0.0021361373
11168,1094,POLE2,85,0.13176471,0.13882352,0.002130815
15099,1095,TMEM182,94,0.1468085,0.1574468,0.0021306723
2192,1096,CCL1,101,0.15445544,0.15841584,0.002129521
10205,1097,OR8B2,100,0.152,0.164,0.0021284847
7181,1098,KCNMB2,104,0.1326923,0.13653846,0.0021270234
4860,1099,FAM78A,117,0.14529915,0.15042736,0.0021262406
623,1100,ANKRD24,102,0.15882353,0.16862746,0.0021253848
12516,1101,ROPN1L,121,0.15867768,0.16859505,0.0021251447
15580,1102,TRNT1,113,0.16106194,0.17345133,0.0021235708
16683,1103,ZIC3,116,0.1724138,0.18275861,0.0021216844
16441,1104,XPNPEP1,102,0.14705883,0.1509804,0.0021216224
2596,1105,CERS4,88,0.18409091,0.19090909,0.002121399
11411,1106,PRAMEF17,94,0.16170213,0.16808511,0.0021207556
16982,1107,ZNF558,94,0.14893617,0.15531915,0.0021201824
14774,1108,TEX13A,87,0.14482759,0.14712644,0.0021185586
14749,1109,TEKT1,108,0.19629629,0.20555556,0.0021183672
15624,1110,TSGA13,97,0.12989691,0.14020619,0.0021169886
10177,1111,OR6C76,102,0.15882353,0.16862746,0.0021148012
12996,1112,SEC61A1,97,0.15051547,0.15257733,0.002114054
15930,1113,UCHL1,92,0.14565217,0.15869565,0.0021132152
16271,1114,WAS,93,0.11612903,0.12473118,0.0021131039
7417,1115,KLK3,101,0.13861386,0.14851485,0.0021127346
2915,1116,CMAS,104,0.14615385,0.14807692,0.0021125197
11840,1117,PYCARD,79,0.19240506,0.20759493,0.0021122647
10487,1118,PCDH11X,106,0.14528301,0.16037735,0.0021121528
16763,1119,ZNF207,107,0.1271028,0.12897196,0.0021120992
13609,1120,SLC48A1,97,0.16082475,0.16907217,0.0021114934
7208,1121,KCTD14,120,0.12833333,0.135,0.0021102405
5772,1122,GOLGA6C,100,0.134,0.146,0.0021100054
13407,1123,SLC22A23,99,0.13737373,0.14545454,0.0021092333
5057,1124,FGB,97,0.15257733,0.1628866,0.002106961
8109,1125,LYPD4,106,0.13773584,0.14716981,0.0021069094
1720,1126,C20orf144,95,0.17052631,0.17473684,0.0021067508
17011,1127,ZNF585A,93,0.13118279,0.14408602,0.0021064505
14621,1128,TBC1D3H,103,0.13980582,0.13980582,0.0021036686
13966,1129,SPANXN5,100,0.126,0.128,0.0021018109
8671,1130,MOB2,97,0.12577319,0.13402061,0.0021003205
3319,1131,CST8,98,0.15102041,0.15918367,0.0020996951
3485,1132,CYHR1,100,0.12,0.128,0.0020994572
7486,1133,KRT33B,113,0.14336284,0.15929204,0.002098992
3768,1134,DEFB4B,105,0.15428571,0.15619047,0.0020980355
5636,1135,GJD4,101,0.13663366,0.15841584,0.0020978118
1277,1136,BARHL2,81,0.14320987,0.15308642,0.0020975478
1305,1137,BCAR1,102,0.14117648,0.14509805,0.0020969869
16175,1138,VGLL3,91,0.13186814,0.13626374,0.0020968467
9906,1139,OR12D2,103,0.15145631,0.16504854,0.0020942753
57,1140,ABCC9,99,0.121212125,0.12727273,0.0020935321
5132,1141,FKBP1B,101,0.14059407,0.14653465,0.002093142
10199,1142,OR7E24,111,0.15675676,0.16396396,0.0020929934
9409,1143,NISCH,97,0.17319588,0.17731959,0.0020913538
4006,1144,DND1,105,0.14857143,0.15047619,0.002091215
15853,1145,UBE2A,103,0.13203883,0.13592233,0.0020911512
10334,1146,P4HA2,92,0.1673913,0.17173913,0.0020881873
10397,1147,PANK2,85,0.12235294,0.12470588,0.0020880855
6539,1148,HTN1,112,0.1375,0.15892857,0.002088057
5517,1149,GCNT1,99,0.17171717,0.18989898,0.0020868662
3258,1150,CRYGD,100,0.128,0.128,0.0020868378
6792,1151,IL36A,108,0.15555556,0.16851851,0.002086235
3268,1152,CSAG2,117,0.13675214,0.14871795,0.0020861998
9022,1153,MYL1,111,0.15675676,0.17117117,0.002083387
4507,1154,EPHB2,121,0.15371901,0.15867768,0.0020824354
15936,1155,UCMA,96,0.15208334,0.15208334,0.0020798645
3418,1156,CUTA,96,0.17291667,0.175,0.0020787986
2985,1157,CNTN6,95,0.13894737,0.15368421,0.0020780938
9432,1158,NKX2_6,106,0.1490566,0.15849057,0.0020774521
9899,1159,OR11G2,97,0.15670103,0.17113402,0.0020757143
3766,1160,DEFB136,117,0.13504274,0.14188035,0.0020745927
14611,1161,TBC1D25,114,0.14561403,0.15614036,0.0020745583
15192,1162,TMEM67,97,0.11546392,0.12371134,0.0020744298
13880,1163,SOCS5,103,0.1262136,0.13009709,0.0020738053
13149,1164,SFTPB,100,0.186,0.202,0.002073342
1891,1165,CACNA2D2,107,0.17570093,0.18691589,0.0020732048
11301,1166,PPIL6,110,0.14363636,0.17090909,0.002068891
15292,1167,TNFSF11,112,0.12857144,0.13214286,0.002068514
2583,1168,CEP85,89,0.16404495,0.17303371,0.0020682367
7171,1169,KCNK18,99,0.14343435,0.15555556,0.0020678279
8555,1170,MIA_RAB4B,98,0.16734694,0.17142858,0.0020657948
9194,1171,NCF1,101,0.13267326,0.13465346,0.0020651547
6392,1172,HOXA13,92,0.14347826,0.15,0.0020638125
4023,1173,DOC2A,89,0.15505618,0.15955056,0.0020626485
5570,1174,GFRAL,104,0.14807692,0.16730769,0.002062146
11152,1175,POF1B,96,0.15208334,0.16041666,0.0020616436
10370,1176,PAGE2,75,0.15733333,0.16533333,0.0020614194
9557,1177,NPFF,106,0.14528301,0.15471698,0.0020604248
8429,1178,MED14,105,0.17333333,0.18476191,0.0020599128
242,1179,ADAM7,87,0.12413793,0.12643678,0.0020579977
13891,1180,SORBS3,104,0.15,0.15769231,0.0020569314
12729,1181,RTP3,105,0.13142857,0.14095238,0.0020548878
7317,1182,KIF4A,97,0.16494845,0.1814433,0.0020536983
288,1183,ADCY7,83,0.1373494,0.13975903,0.0020512217
7347,1184,KLC4,116,0.13275862,0.13793103,0.0020511246
2013,1185,CASP2,85,0.15529412,0.16,0.0020501243
4472,1186,ENTPD3,98,0.14693877,0.15102041,0.0020497174
10137,1187,OR5H14,112,0.13571429,0.15714286,0.002048925
9124,1188,NAGK,101,0.120792076,0.12871288,0.002047573
5310,1189,FTHL17,113,0.1522124,0.15929204,0.0020456014
15744,1190,TTPAL,111,0.16216215,0.16396396,0.0020453972
3290,1191,CSN2,103,0.1592233,0.1631068,0.0020449925
14616,1192,TBC1D30,100,0.13,0.132,0.002044151
7295,1193,KIF18B,97,0.1628866,0.16494845,0.0020431515
7521,1194,KRTAP10_1,111,0.15135135,0.15855856,0.002038476
2705,1195,CHRDL2,91,0.17142858,0.17582418,0.002038385
10460,1196,PAX4,117,0.14700855,0.16239317,0.0020363335
6643,1197,IFNA4,96,0.1625,0.17708333,0.0020349517
7572,1198,KRTAP3_3,104,0.14807692,0.15384616,0.0020334267
13445,1199,SLC25A27,93,0.14193548,0.15053764,0.0020326087
9594,1200,NR0B1,93,0.15698925,0.16774194,0.0020319836
1068,1201,ATF3,100,0.134,0.15,0.0020319624
10691,1202,PECR,92,0.18478261,0.18913044,0.0020319622
1559,1203,C10orf88,95,0.15368421,0.16421053,0.0020313386
11445,1204,PRDM9,100,0.124,0.134,0.0020312767
14347,1205,STYK1,94,0.15957446,0.16808511,0.0020311072
7552,1206,KRTAP19_8,113,0.14336284,0.15929204,0.0020310942
10076,1207,OR51G1,98,0.15510204,0.15918367,0.002030951
3435,1208,CXCL11,91,0.15384616,0.16043957,0.002030193
2395,1209,CDC6,104,0.1423077,0.15,0.0020278005
5270,1210,FRG2,108,0.12592593,0.13333334,0.0020269344
7341,1211,KITLG,105,0.16,0.1695238,0.0020267
16195,1212,VN1R4,83,0.15421687,0.15421687,0.0020264762
5565,1213,GFPT2,112,0.16428572,0.175,0.002025816
14215,1214,ST6GALNAC4,84,0.15238096,0.15714286,0.0020257302
16064,1215,USP19,121,0.18181819,0.18347107,0.002025077
16343,1216,WDR92,129,0.15348837,0.16434109,0.0020248096
14491,1217,TAAR9,85,0.15764706,0.16235293,0.002022828
12188,1218,RDH8,111,0.13153154,0.14414415,0.002022052
12469,1219,RNF213,94,0.15106383,0.1574468,0.0020217018
7109,1220,KCNA2,116,0.14655173,0.15862069,0.0020215563
16267,1221,VWDE,107,0.14392523,0.1495327,0.0020212794
6344,1222,HMHB1,95,0.16,0.17473684,0.0020208217
7985,1223,LRRC39,94,0.17021276,0.18297872,0.0020190834
2281,1224,CD164L2,107,0.15327103,0.1588785,0.0020187218
2169,1225,CCDC82,86,0.11162791,0.11162791,0.0020187167
9788,1226,OAZ3,112,0.13214286,0.13392857,0.0020173076
3458,1227,CXorf49B,90,0.13111112,0.13111112,0.0020172608
14832,1228,TGIF2LY,117,0.13162394,0.13333334,0.002015391
13959,1229,SPANXB1,91,0.13406594,0.14285715,0.0020148465
11106,1230,PMM2,97,0.10927835,0.11546392,0.0020142817
1012,1231,ASB5,109,0.1412844,0.14495413,0.0020141692
10624,1232,PDE6H,111,0.13333334,0.13873874,0.002012512
12175,1233,RCOR1,98,0.13469388,0.1367347,0.0020091282
5817,1234,GPBAR1,105,0.15238096,0.15428571,0.0020076379
5661,1235,GLIPR1L2,95,0.1663158,0.16842106,0.0020072216
9142,1236,NAP1L4,112,0.12857144,0.13392857,0.0020070344
8853,1237,MSH2,104,0.11346154,0.115384616,0.0020062637
10830,1238,PHOX2B,92,0.15,0.15652174,0.0020059857
113,1239,ACADM,102,0.15490197,0.16862746,0.0020053154
12,1240,AADACL4,87,0.15632184,0.1724138,0.0020050535
6736,1241,IL13RA2,98,0.12653062,0.13265306,0.0020041214
7571,1242,KRTAP3_2,110,0.12727273,0.13636364,0.0020026092
10005,1243,OR2T6,108,0.11851852,0.11851852,0.0020012585
10893,1244,PIK3R3,111,0.16396396,0.17657657,0.0020004888
7668,1245,LAT,115,0.14608696,0.15304348,0.0019999386
13073,1246,SERPINB11,91,0.13406594,0.14285715,0.0019988434
7696,1247,LCE3E,110,0.14363636,0.14727272,0.0019984622
6645,1248,IFNA6,90,0.12666667,0.12666667,0.0019981088
6636,1249,IFNA10,98,0.14897959,0.14897959,0.0019973358
10969,1250,PLA2G2E,116,0.14310345,0.14827587,0.001996851
479,1251,ALDH4A1,99,0.16363636,0.16969697,0.001996677
1192,1252,AURKA,101,0.17623763,0.17821783,0.0019944136
7536,1253,KRTAP12_3,111,0.13693693,0.14774776,0.0019944005
13568,1254,SLC38A6,103,0.11262136,0.11456311,0.0019935085
11527,1255,PRODH2,120,0.13666667,0.145,0.001991076
15854,1256,UBE2B,94,0.14042553,0.14468086,0.0019907402
634,1257,ANKRD34A,136,0.15147059,0.15882353,0.0019895537
10116,1258,OR5A1,84,0.13571429,0.14285715,0.00198935
11650,1259,PSG8,98,0.1367347,0.14489795,0.001989042
8895,1260,MTAP,112,0.13035715,0.13928571,0.0019888598
3966,1261,DNAJB8,114,0.12982456,0.14210527,0.0019884524
4915,1262,FAT1,94,0.15319149,0.15531915,0.0019858398
1960,1263,CAND1,115,0.14782609,0.15652174,0.0019857208
9931,1264,OR1E2,102,0.1509804,0.16470589,0.0019839709
10089,1265,OR52B4,104,0.16153847,0.18076923,0.0019839273
4686,1266,F9,98,0.13061224,0.14897959,0.0019833948
4757,1267,FAM153B,104,0.125,0.13846155,0.0019827592
678,1268,ANP32D,104,0.17307693,0.1826923,0.0019825485
10899,1269,PILRB,102,0.11372549,0.115686275,0.0019820745
5271,1270,FRG2B,89,0.14606741,0.15955056,0.001981992
10045,1271,OR4K1,106,0.116981134,0.12075472,0.001981782
10170,1272,OR6C4,102,0.12941177,0.14705883,0.0019801438
8170,1273,MAGEA9,129,0.1379845,0.14883721,0.0019789704
13945,1274,SPAG1,107,0.14018692,0.15140186,0.0019789261
12377,1275,RIPPLY2,101,0.13069306,0.13465346,0.0019775718
1301,1276,BCAM,98,0.1755102,0.18163265,0.0019773417
16810,1277,ZNF28,91,0.14725275,0.15384616,0.001976192
24,1278,AATK,114,0.15614036,0.1614035,0.0019740132
7692,1279,LCE3A,97,0.14432989,0.15257733,0.0019734905
3630,1280,DCHS2,99,0.113131315,0.11515152,0.0019715726
8181,1281,MAGEC2,98,0.14489795,0.14897959,0.001971443
10206,1282,OR8B3,98,0.14081633,0.15714286,0.0019711237
7586,1283,KRTAP5_11,112,0.13928571,0.14821428,0.00196902
5498,1284,GBX1,97,0.11134021,0.11752577,0.0019682215
14222,1285,ST8SIA3,95,0.13894737,0.14526317,0.0019673535
132,1286,ACE2,101,0.12475248,0.13663366,0.0019663537
9862,1287,OPRM1,113,0.14867257,0.15044248,0.0019663274
6991,1288,ITGAV,99,0.17575757,0.17777778,0.0019657027
5901,1289,GPR50,98,0.118367344,0.12857144,0.001965503
7561,1290,KRTAP21_2,121,0.1553719,0.16198348,0.0019649616
4079,1291,DPY19L4,109,0.13577981,0.13761468,0.001964895
2925,1292,CMTM3,105,0.1447619,0.15047619,0.001963898
11733,1293,PTGDS,80,0.125,0.1275,0.0019625237
15351,1294,TOMM6,101,0.12871288,0.14455445,0.0019620883
3212,1295,CRH,92,0.13043478,0.13695653,0.001960568
5587,1296,GH2,104,0.15,0.15769231,0.0019593255
13483,1297,SLC27A3,106,0.13396226,0.13396226,0.0019589337
9930,1298,OR1E1,110,0.14181818,0.14909092,0.001958428
2579,1299,CEP70,102,0.11960784,0.11960784,0.0019570133
12440,1300,RNF146,103,0.15728155,0.15728155,0.0019563132
8328,1301,MATR3,112,0.114285715,0.114285715,0.0019561327
13165,1302,SGK2,107,0.12149533,0.123364486,0.0019549937
1843,1303,C9orf24,102,0.16470589,0.1764706,0.001954603
10203,1304,OR8A1,104,0.12692308,0.13076924,0.001951877
933,1305,ARL9,74,0.14324324,0.14324324,0.001951608
8476,1306,MERTK,112,0.17678571,0.18571429,0.0019514337
13210,1307,SH3RF1,83,0.17108434,0.17831326,0.001950154
9134,1308,NANOS1,100,0.134,0.138,0.0019501124
8265,1309,MAP4K4,99,0.121212125,0.12323232,0.0019497965
10292,1310,OTUD6A,104,0.14038461,0.15384616,0.0019493181
11057,1311,PLIN1,118,0.13220339,0.13559322,0.001949224
7760,1312,LGALS13,102,0.1392157,0.14313726,0.0019488975
5331,1313,FUT6,91,0.15164836,0.15824176,0.0019485393
3860,1314,DICER1,95,0.12842105,0.13263159,0.0019485287
2627,1315,CGB2,107,0.17757009,0.18317758,0.0019477825
7478,1316,KRT25,101,0.13465346,0.14257425,0.0019471876
426,1317,AKAP11,94,0.1468085,0.15531915,0.0019460103
3321,1318,CST9L,93,0.14408602,0.14408602,0.0019459126
7482,1319,KRT3,117,0.16752137,0.17264958,0.0019448034
15597,1320,TRPM7,79,0.1443038,0.1493671,0.0019443057
13372,1321,SLC17A2,94,0.15106383,0.15957446,0.001944023
5568,1322,GFRA3,105,0.12952381,0.13333334,0.0019436005
1175,1323,ATRN,102,0.12941177,0.14313726,0.001942958
13692,1324,SLCO5A1,93,0.13978495,0.15268818,0.00194091
15418,1325,TPRX1,115,0.13217391,0.1426087,0.0019401546
9374,1326,NGEF,96,0.15416667,0.16041666,0.001939804
9996,1327,OR2T2,113,0.12743363,0.14690265,0.00193917
3873,1328,DIS3L,96,0.110416666,0.12291667,0.0019388766
2811,1329,CLDN14,93,0.17204301,0.17419355,0.001938167
3820,1330,DHDDS,84,0.12142857,0.12142857,0.0019379001
5582,1331,GGT6,100,0.142,0.144,0.0019370465
15898,1332,UBL4B,106,0.16415094,0.17924528,0.0019368147
7639,1333,LAMB2,100,0.1,0.102,0.0019364237
5931,1334,GPS2,106,0.14716981,0.1490566,0.0019355303
14155,1335,SRSF3,95,0.11789474,0.12842105,0.0019350454
14992,1336,TMC3,95,0.13473684,0.14736842,0.0019343422
6793,1337,IL36B,103,0.14368932,0.15145631,0.0019334432
4220,1338,EBPL,91,0.15604396,0.16043957,0.0019305046
564,1339,AMY2A,108,0.14814815,0.16296296,0.0019300207
13241,1340,SHMT1,92,0.14347826,0.15434782,0.0019296122
9924,1341,OR1A1,110,0.15818182,0.16181818,0.0019293458
3929,1342,DMRTC2,102,0.13725491,0.14117648,0.0019259894
9542,1343,NOXRED1,114,0.11929824,0.12631579,0.0019246545
8824,1344,MRPS28,98,0.1244898,0.13469388,0.0019225753
727,1345,APAF1,106,0.1509434,0.15471698,0.0019223085
13943,1346,SPACA5B,101,0.14455445,0.14653465,0.0019217448
6083,1347,GUCA2A,111,0.13513513,0.14234234,0.0019213107
4663,1348,EYA4,106,0.14150943,0.14528301,0.0019190973
12614,1349,RPS11,94,0.121276595,0.12765957,0.0019188542
3953,1350,DNAJA2,111,0.17117117,0.17297298,0.0019184278
16150,1351,VCAM1,114,0.11929824,0.12456141,0.0019178075
8058,1352,LSS,120,0.16833334,0.175,0.0019177127
5,1353,A4GALT,116,0.13103448,0.14310345,0.0019170527
3462,1354,CXorf58,107,0.14205608,0.14579439,0.0019154017
7756,1355,LEUTX,93,0.14408602,0.14623655,0.0019149516
1680,1356,C1QTNF9B,109,0.14862385,0.1559633,0.0019145383
2534,1357,CELF6,99,0.15757576,0.17171717,0.0019124188
114,1358,ACADS,96,0.125,0.13958333,0.0019104235
2618,1359,CFHR5,116,0.14137931,0.15,0.0019103219
12482,1360,RNF32,97,0.11134021,0.11340206,0.0019097797
3837,1361,DHRS9,109,0.11743119,0.12110092,0.0019088491
10212,1362,OR8G1,107,0.13644859,0.1495327,0.0019070046
3059,1363,COMMD3_BMI1,114,0.12456141,0.13157895,0.0019065491
7710,1364,LCN8,85,0.14117648,0.14823529,0.0019065026
15517,1365,TRIM42,96,0.125,0.125,0.0019052123
15534,1366,TRIM6,100,0.172,0.18,0.0019048685
8338,1367,MBD3L1,100,0.132,0.138,0.0019030067
15432,1368,TRADD,106,0.13396226,0.13584906,0.0019028245
11356,1369,PPP1R3G,113,0.15929204,0.16637169,0.0019017203
7300,1370,KIF20A,101,0.13861386,0.14653465,0.0018996025
