Index,position,attribute,F_val,p_val
5136,2223,FKBP5,2.470269,0.11848674
3699,2224,DDX3X,2.4696321,0.11853376
8631,2225,MME,2.4672275,0.11871153
9111,2226,NAALADL2,2.4669743,0.11873027
13994,2227,SPC24,2.4661539,0.11879099
13203,2228,SH3GL2,2.4655101,0.11883867
14746,2229,TEF,2.4651666,0.11886412
16695,2230,ZMAT2,2.4632175,0.11900863
10368,2231,PAG1,2.4615657,0.11913125
2644,2232,CHAT,2.460856,0.11918399
13968,2233,SPARCL1,2.4595184,0.11928344
3042,2234,COL6A3,2.4594164,0.11929103
8765,2235,MRPL15,2.4587815,0.119338274
9506,2236,NOL6,2.458291,0.119374774
15104,2237,TMEM185A,2.4580734,0.11939099
11378,2238,PPP3CA,2.4579751,0.119398296
12472,2239,RNF216,2.4579148,0.11940279
13447,2240,SLC25A29,2.4573314,0.11944625
6403,2241,HOXB3,2.4569519,0.11947453
1988,2242,CAPZA2,2.4564278,0.119513586
3979,2243,DNAJC2,2.456134,0.11953548
13615,2244,SLC4A3,2.4560654,0.1195406
1650,2245,C19orf38,2.4555805,0.11957677
3207,2246,CREG1,2.4547985,0.11963512
12282,2247,RGS10,2.4539657,0.11969729
3151,2248,CPM,2.4539385,0.11969932
3682,2249,DDX1,2.4538627,0.11970498
14505,2250,TACSTD2,2.4524777,0.11980846
4637,2251,EXOC4,2.4512093,0.11990332
8563,2252,MICAL3,2.450453,0.11995991
13544,2253,SLC35F1,2.4499762,0.11999562
782,2254,APOL6,2.44938,0.120040275
6944,2255,IRS1,2.4492311,0.12005142
6000,2256,GRN,2.4489214,0.12007463
17217,2257,ZNRF1,2.4484394,0.120110765
8390,2258,MCMBP,2.4482672,0.12012367
106,2259,ACACA,2.4482634,0.12012395
8398,2260,MCTS1,2.4482622,0.12012404
1182,2261,ATXN2L,2.4482539,0.12012467
6229,2262,HERC4,2.448253,0.12012474
1991,2263,CARD10,2.4482517,0.12012483
15463,2264,TRAPPC8,2.4482515,0.12012485
9556,2265,NPEPPS,2.448249,0.120125026
9760,2266,NVL,2.4482472,0.12012517
10887,2267,PIK3CB,2.448247,0.12012519
10453,2268,PATL1,2.4482443,0.12012538
11291,2269,PPIC,2.4482436,0.120125435
4662,2270,EYA3,2.4482412,0.120125614
15047,2271,TMEM131,2.4482398,0.120125726
2564,2272,CEP152,2.4482396,0.12012574
8558,2273,MIB1,2.448238,0.12012587
11805,2274,PTRH2,2.448237,0.12012594
2375,2275,CDC25C,2.4482367,0.12012596
13810,2276,SNF8,2.4482334,0.12012621
1055,2277,ASZ1,2.4482331,0.120126225
1581,2278,C11orf94,2.4482331,0.120126225
1678,2279,C1QTNF8,2.4482331,0.120126225
2718,2280,CHRNA6,2.4482331,0.120126225
3196,2281,CRCT1,2.4482331,0.120126225
3766,2282,DEFB136,2.4482331,0.120126225
5052,2283,FEZF2,2.4482331,0.120126225
5271,2284,FRG2B,2.4482331,0.120126225
5346,2285,FXYD7,2.4482331,0.120126225
5911,2286,GPR78,2.4482331,0.120126225
6734,2287,IL13,2.4482331,0.120126225
7375,2288,KLHL1,2.4482331,0.120126225
7514,2289,KRT84,2.4482331,0.120126225
8618,2290,MLNR,2.4482331,0.120126225
8856,2291,MSH5,2.4482331,0.120126225
10734,2292,PFKFB1,2.4482331,0.120126225
11528,2293,PROK1,2.4482331,0.120126225
13064,2294,SERPINA12,2.4482331,0.120126225
13641,2295,SLC6A17,2.4482331,0.120126225
14619,2296,TBC1D3F,2.4482331,0.120126225
14666,2297,TCAP,2.4482331,0.120126225
14836,2298,TGM4,2.4482331,0.120126225
15965,2299,UGT2A3,2.4482331,0.120126225
16674,2300,ZG16,2.4482331,0.120126225
17226,2301,ZPBP2,2.4482331,0.120126225
162,2302,ACRV1,2.448233,0.12012624
387,2303,AGXT2,2.448233,0.12012624
770,2304,APOC3,2.448233,0.12012624
797,2305,AQP12B,2.448233,0.12012624
1100,2306,ATOH1,2.448233,0.12012624
1128,2307,ATP2B2,2.448233,0.12012624
1224,2308,B3GAT2,2.448233,0.12012624
1538,2309,BTNL2,2.448233,0.12012624
1603,2310,C14orf180,2.448233,0.12012624
1669,2311,C1QL4,2.448233,0.12012624
1674,2312,C1QTNF4,2.448233,0.12012624
1733,2313,C22orf31,2.448233,0.12012624
1795,2314,C5orf47,2.448233,0.12012624
1798,2315,C5orf52,2.448233,0.12012624
1820,2316,C7orf33,2.448233,0.12012624
1841,2317,C9orf153,2.448233,0.12012624
2190,2318,CCKAR,2.448233,0.12012624
2214,2319,CCL4L2,2.448233,0.12012624
2419,2320,CDH22,2.448233,0.12012624
2732,2321,CHST13,2.448233,0.12012624
2756,2322,CIB4,2.448233,0.12012624
2934,2323,CNDP1,2.448233,0.12012624
3172,2324,CPSF4L,2.448233,0.12012624
3764,2325,DEFB134,2.448233,0.12012624
3765,2326,DEFB135,2.448233,0.12012624
4610,2327,ETV3L,2.448233,0.12012624
4657,2328,EXTL1,2.448233,0.12012624
5078,2329,FGF23,2.448233,0.12012624
5084,2330,FGF8,2.448233,0.12012624
5178,2331,FMR1NB,2.448233,0.12012624
5252,2332,FOXR2,2.448233,0.12012624
5402,2333,GAD2,2.448233,0.12012624
5507,2334,GCG,2.448233,0.12012624
5891,2335,GPR31,2.448233,0.12012624
6084,2336,GUCA2B,2.448233,0.12012624
6124,2337,HAO1,2.448233,0.12012624
6152,2338,HBE1,2.448233,0.12012624
6635,2339,IFNA1,2.448233,0.12012624
6740,2340,IL17A,2.448233,0.12012624
6781,2341,IL27,2.448233,0.12012624
7330,2342,KIR2DL1,2.448233,0.12012624
7503,2343,KRT74,2.448233,0.12012624
7562,2344,KRTAP21-3,2.448233,0.12012624
7585,2345,KRTAP5-10,2.448233,0.12012624
7874,2346,LMO1,2.448233,0.12012624
7880,2347,LMOD2,2.448233,0.12012624
7984,2348,LRRC38,2.448233,0.12012624
8930,2349,MTNR1B,2.448233,0.12012624
9016,2350,MYH4,2.448233,0.12012624
9175,2351,NBPF4,2.448233,0.12012624
9296,2352,NEFM,2.448233,0.12012624
9334,2353,NEUROG2,2.448233,0.12012624
9437,2354,NKX6-2,2.448233,0.12012624
9790,2355,OBP2B,2.448233,0.12012624
9793,2356,OC90,2.448233,0.12012624
9908,2357,OR13A1,2.448233,0.12012624
9955,2358,OR2A4,2.448233,0.12012624
10102,2359,OR52L1,2.448233,0.12012624
10172,2360,OR6C65,2.448233,0.12012624
10225,2361,OR9A2,2.448233,0.12012624
10449,2362,PATE1,2.448233,0.12012624
10929,2363,PITX3,2.448233,0.12012624
10949,2364,PKLR,2.448233,0.12012624
11289,2365,PPIAL4G,2.448233,0.12012624
11650,2366,PSG8,2.448233,0.12012624
11812,2367,PTX4,2.448233,0.12012624
12188,2368,RDH8,2.448233,0.12012624
12216,2369,REN,2.448233,0.12012624
12248,2370,RFPL3,2.448233,0.12012624
12819,2371,SAMD7,2.448233,0.12012624
13338,2372,SLC12A3,2.448233,0.12012624
13380,2373,SLC18A1,2.448233,0.12012624
13555,2374,SLC36A3,2.448233,0.12012624
13570,2375,SLC38A8,2.448233,0.12012624
13620,2376,SLC4A9,2.448233,0.12012624
13862,2377,SNX3,2.448233,0.12012624
13947,2378,SPAG11B,2.448233,0.12012624
13972,2379,SPATA16,2.448233,0.12012624
14186,2380,SSTR3,2.448233,0.12012624
14247,2381,STARD6,2.448233,0.12012624
14558,2382,TAS1R1,2.448233,0.12012624
14581,2383,TAS2R60,2.448233,0.12012624
14583,2384,TAS2R8,2.448233,0.12012624
14707,2385,TCP10L2,2.448233,0.12012624
15113,2386,TMEM196,2.448233,0.12012624
15323,2387,TNP1,2.448233,0.12012624
15398,2388,TPH2,2.448233,0.12012624
15479,2389,TRHR,2.448233,0.12012624
15485,2390,TRIM10,2.448233,0.12012624
16249,2391,VSX1,2.448233,0.12012624
17027,2392,ZNF606,2.448233,0.12012624
6,2393,A4GNT,2.4482327,0.12012626
1539,2394,BTNL3,2.4482327,0.12012626
2004,2395,CARTPT,2.4482327,0.12012626
2122,2396,CCDC169,2.4482327,0.12012626
2209,2397,CCL27,2.4482327,0.12012626
2506,2398,CEACAM18,2.4482327,0.12012626
3212,2399,CRH,2.4482327,0.12012626
4113,2400,DSG4,2.4482327,0.12012626
4253,2401,EDN3,2.4482327,0.12012626
4575,2402,ERVV-1,2.4482327,0.12012626
4812,2403,FAM209A,2.4482327,0.12012626
5222,2404,FOXE3,2.4482327,0.12012626
5274,2405,FRMD1,2.4482327,0.12012626
5772,2406,GOLGA6C,2.4482327,0.12012626
6083,2407,GUCA2A,2.4482327,0.12012626
6350,2408,HMX2,2.4482327,0.12012626
6758,2409,IL1F10,2.4482327,0.12012626
7473,2410,KRT2,2.4482327,0.12012626
7486,2411,KRT33B,2.4482327,0.12012626
7571,2412,KRTAP3-2,2.4482327,0.12012626
7710,2413,LCN8,2.4482327,0.12012626
7761,2414,LGALS14,2.4482327,0.12012626
7960,2415,LRRC14B,2.4482327,0.12012626
8154,2416,MAFA,2.4482327,0.12012626
8487,2417,METTL11B,2.4482327,0.12012626
8645,2418,MMP20,2.4482327,0.12012626
8967,2419,MUC7,2.4482327,0.12012626
9008,2420,MYH1,2.4482327,0.12012626
9216,2421,NCR2,2.4482327,0.12012626
9769,2422,NXNL2,2.4482327,0.12012626
9941,2423,OR1L4,2.4482327,0.12012626
10013,2424,OR3A2,2.4482327,0.12012626
11120,2425,PNLIPRP1,2.4482327,0.12012626
12077,2426,RAX,2.4482327,0.12012626
12258,2427,RFX4,2.4482327,0.12012626
12383,2428,RLN1,2.4482327,0.12012626
12542,2429,RPH3A,2.4482327,0.12012626
14299,2430,STMN4,2.4482327,0.12012626
14539,2431,TAL2,2.4482327,0.12012626
14618,2432,TBC1D3C,2.4482327,0.12012626
15241,2433,TMPRSS5,2.4482327,0.12012626
16244,2434,VSTM2A,2.4482327,0.12012626
16352,2435,WFDC11,2.4482327,0.12012626
1363,2436,BEST2,2.4482324,0.12012628
9959,2437,OR2AE1,2.4482324,0.12012628
3507,2438,CYP2A6,2.4482322,0.1201263
12043,2439,RASA4,2.448232,0.120126314
11307,2440,PPM1D,2.4482307,0.120126404
16721,2441,ZNF121,2.44823,0.120126456
13882,2442,SOCS7,2.4482288,0.120126545
8788,2443,MRPL4,2.4482281,0.1201266
3864,2444,DIO2,2.4482265,0.120126724
16933,2445,ZNF490,2.4482248,0.12012685
4480,2446,EP300,2.4482236,0.12012694
12864,2447,SCAI,2.448211,0.12012789
16637,2448,ZFHX3,2.4481986,0.12012882
4029,2449,DOCK3,2.4481785,0.120130315
9046,2450,MYO18B,2.448135,0.120133586
5277,2451,FRMD4B,2.4480941,0.12013665
7389,2452,KLHL24,2.4479463,0.12014773
1434,2453,BNC2,2.4478023,0.12015853
11719,2454,PTCD2,2.4473293,0.12019401
16078,2455,USP32,2.4464314,0.12026139
638,2456,ANKRD36,2.4460714,0.120288424
155,2457,ACOXL,2.4456685,0.12031868
16427,2458,XIAP,2.4455774,0.12032552
11493,2459,PRKCI,2.4455476,0.12032776
8952,2460,MTX2,2.4454966,0.12033159
12441,2461,RNF148,2.4444723,0.12040856
4804,2462,FAM193A,2.4443614,0.120416895
3863,2463,DIO1,2.4442859,0.12042258
4325,2464,EIF1AD,2.4440832,0.120437816
2592,2465,CERKL,2.4440308,0.12044176
920,2466,ARL4A,2.4419863,0.1205956
216,2467,ACVRL1,2.4413764,0.12064154
17171,2468,ZNF804B,2.4410353,0.12066724
993,2469,ASAH1,2.4402716,0.1207248
2596,2470,CERS4,2.4386125,0.12084996
11960,2471,RACGAP1,2.4362674,0.12102711
12431,2472,RNF133,2.435977,0.12104907
12943,2473,SCUBE3,2.4357562,0.121065766
8586,2474,MIPOL1,2.4342165,0.121182285
12061,2475,RASL10B,2.4334764,0.12123833
16645,2476,ZFP36,2.4333718,0.121246256
16988,2477,ZNF563,2.4333353,0.12124902
17234,2478,ZSCAN12,2.432062,0.121345535
13113,2479,SETD7,2.4320207,0.121348664
4412,2480,ELOVL6,2.4310074,0.121425524
4898,2481,FANK1,2.4303901,0.12147238
7028,2482,ITSN1,2.4298046,0.12151684
11901,2483,RAB2A,2.427793,0.12166972
13080,2484,SERPINB6,2.427604,0.1216841
13071,2485,SERPINB1,2.4272842,0.12170842
13992,2486,SPATS2,2.426738,0.12174998
4077,2487,DPY19L2,2.425774,0.12182338
9455,2488,NLRP14,2.4256434,0.121833324
5868,2489,GPR157,2.4255037,0.12184397
17112,2490,ZNF714,2.425095,0.1218751
9463,2491,NLRP9,2.4245453,0.121917
12070,2492,RASSF5,2.4243782,0.12192974
8945,2493,MTRNR2L8,2.423733,0.12197894
7301,2494,KIF20B,2.4235322,0.12199426
7216,2495,KCTD21,2.4224353,0.122077964
646,2496,ANKRD46,2.421818,0.1221251
1518,2497,BTBD6,2.4216518,0.12213779
7628,2498,LAG3,2.421015,0.122186445
5687,2499,GLTP,2.4202,0.12224873
12758,2500,RXRG,2.4201126,0.12225542
7013,2501,ITLN2,2.419407,0.1223094
4110,2502,DSG1,2.4190938,0.12233335
5961,2503,GRHL2,2.4190679,0.12233534
13614,2504,SLC4A2,2.4186475,0.12236751
15327,2505,TNPO3,2.4176552,0.12244349
15224,2506,TMOD1,2.4164767,0.1225338
1998,2507,CARD8,2.4158692,0.12258038
5345,2508,FXYD6-FXYD2,2.4148161,0.12266117
615,2509,ANKRD16,2.4147537,0.122665964
3550,2510,CYTH3,2.414588,0.12267868
10696,2511,PELI2,2.4145825,0.12267911
3789,2512,DEPDC7,2.414302,0.12270063
8071,2513,LTF,2.4137897,0.12273997
4409,2514,ELOVL3,2.4131079,0.122792356
16703,2515,ZMYM2,2.4125028,0.12283886
5955,2516,GRB7,2.4121623,0.12286504
8960,2517,MUC2,2.4116719,0.12290276
2396,2518,CDC7,2.4111974,0.12293926
14894,2519,TIAM2,2.4108236,0.122968026
3279,2520,CSF3R,2.4089549,0.12311195
7149,2521,KCNJ10,2.408631,0.1231369
8568,2522,MID1,2.408596,0.123139605
16625,2523,ZEB2,2.4078085,0.12320033
9730,2524,NUFIP1,2.4076874,0.12320967
15018,2525,TMEFF1,2.4067962,0.12327843
5394,2526,GABRG2,2.4061449,0.123328716
17188,2527,ZNF837,2.4060326,0.12333739
12947,2528,SDAD1,2.404623,0.12344629
10287,2529,OTUB2,2.4043016,0.12347114
60,2530,ABCD3,2.4031608,0.12355938
1115,2531,ATP13A5,2.4023876,0.12361923
2357,2532,CD9,2.40223,0.123631425
7908,2533,LPCAT1,2.401441,0.123692535
6694,2534,IGFL4,2.4009452,0.12373096
16651,2535,ZFP57,2.4006479,0.123754
16574,2536,ZC3H3,2.400122,0.12379478
11484,2537,PRKAR1B,2.3994865,0.123844065
11694,2538,PSMD9,2.3988085,0.12389668
12023,2539,RAP2B,2.3987534,0.12390096
8867,2540,MSMO1,2.398078,0.123953395
13264,2541,SIGLEC12,2.3980663,0.1239543
6532,2542,HSPD1,2.3978186,0.12397354
15862,2543,UBE2E3,2.3963583,0.12408703
14494,2544,TAB3,2.3960195,0.124113366
5525,2545,GDAP1,2.3958914,0.12412333
13135,2546,SFPQ,2.395081,0.124186374
17147,2547,ZNF775,2.3950446,0.12418921
4868,2548,FAM83E,2.3941324,0.124260224
2064,2549,CBX6,2.3936253,0.12429972
6308,2550,HLA-DQB1,2.3933146,0.12432393
867,2551,ARHGDIA,2.3927898,0.12436482
5977,2552,GRIN2A,2.39155,0.1244615
1413,2553,BMF,2.391459,0.1244686
13731,2554,SMAP2,2.3908832,0.12451354
17159,2555,ZNF787,2.3906693,0.124530226
16340,2556,WDR89,2.3898787,0.12459196
13438,2557,SLC25A20,2.389695,0.12460632
1067,2558,ATF2,2.388904,0.124668114
2925,2559,CMTM3,2.3881996,0.124723196
6714,2560,IHH,2.387522,0.12477619
2793,2561,CLCA1,2.3866189,0.124846876
16305,2562,WDR38,2.3863292,0.124869555
16261,2563,VWA5B1,2.3835902,0.12508422
7909,2564,LPCAT2,2.3835876,0.12508443
1371,2565,BEX5,2.383357,0.12510252
5821,2566,GPC2,2.382428,0.12517545
4267,2567,EEPD1,2.3810503,0.12528366
16897,2568,ZNF431,2.3806963,0.1253115
1943,2569,CAMK2B,2.3800259,0.12536421
5873,2570,GPR17,2.3789043,0.12545246
247,2571,ADAMTS10,2.3778653,0.12553427
6372,2572,HNRNPM,2.3775275,0.12556088
2863,2573,CLGN,2.376364,0.1256526
4881,2574,FAM98A,2.37585,0.12569313
7117,2575,KCNAB3,2.3752198,0.12574285
5379,2576,GABPA,2.3743365,0.12581259
8393,2577,MCOLN3,2.3742387,0.12582031
6223,2578,HEPH,2.3735456,0.12587506
10895,2579,PIK3R5,2.3731112,0.12590937
8684,2580,MOGAT3,2.3730686,0.12591276
8262,2581,MAP4K1,2.3730376,0.1259152
2669,2582,CHGB,2.3722825,0.1259749
12260,2583,RFX6,2.372052,0.12599313
2435,2584,CDIPT,2.3710582,0.12607175
14886,2585,THUMPD2,2.3706264,0.12610593
3206,2586,CREBZF,2.3703372,0.12612884
7390,2587,KLHL25,2.3702488,0.12613584
8758,2588,MRO,2.3694127,0.12620208
8377,2589,MCHR1,2.366305,0.12644859
1499,2590,BSDC1,2.366123,0.12646306
12559,2591,RPL22,2.3645182,0.1265906
11381,2592,PPP3R1,2.3642485,0.12661204
10069,2593,OR51B5,2.3625963,0.12674351
8725,2594,MPP6,2.3621225,0.12678124
6427,2595,HOXD9,2.3612204,0.12685312
5764,2596,GNS,2.3605595,0.12690581
598,2597,ANKHD1,2.3601978,0.12693465
2377,2598,CDC27,2.3598228,0.12696457
10865,2599,PIGM,2.3597734,0.1269685
15946,2600,UFM1,2.3588068,0.12704565
5858,2601,GPR146,2.3583736,0.12708023
9165,2602,NBEAL1,2.3580897,0.12710291
6628,2603,IFIT3,2.3576348,0.12713926
11841,2604,PYCR1,2.3569655,0.12719275
13339,2605,SLC12A4,2.356077,0.1272638
13068,2606,SERPINA6,2.3559957,0.12727031
16449,2607,XPOT,2.3548975,0.12735818
6697,2608,IGHMBP2,2.3548782,0.12735973
10736,2609,PFKFB3,2.352315,0.12756513
12193,2610,RECQL,2.3519983,0.12759054
7492,2611,KRT39,2.3513343,0.12764381
9372,2612,NGB,2.350805,0.12768629
6971,2613,ISYNA1,2.348315,0.1278864
3890,2614,DLG1,2.347866,0.12792252
3173,2615,CPSF6,2.3476138,0.12794282
51,2616,ABCC2,2.3473291,0.12796572
1986,2617,CAPSL,2.3468163,0.12800701
8781,2618,MRPL33,2.3462164,0.12805532
16544,2619,ZBTB42,2.34543,0.1281187
10860,2620,PIGF,2.344612,0.12818465
3575,2621,DAP3,2.3444953,0.12819405
2899,2622,CLRN3,2.3431199,0.12830502
13647,2623,SLC6A4,2.3425794,0.12834866
13041,2624,SENP6,2.3415933,0.12842833
13036,2625,SENP1,2.3410904,0.12846898
1438,2626,BNIP3L,2.3403788,0.12852652
12359,2627,RIMS1,2.3401842,0.12854226
1328,2628,BCL2L13,2.3398285,0.12857103
12281,2629,RGS1,2.3394089,0.128605
14760,2630,TERF2,2.3389583,0.12864147
10991,2631,PLAU,2.3386617,0.12866549
13106,2632,SETD1A,2.3385172,0.12867719
9692,2633,NTSR1,2.338236,0.12869996
16335,2634,WDR83,2.3362157,0.12886375
9433,2635,NKX2-8,2.3361905,0.1288658
15855,2636,UBE2C,2.3360698,0.12887558
5381,2637,GABPB2,2.3331118,0.12911583
8626,2638,MMAB,2.333036,0.12912199
10258,2639,OSBPL8,2.3306124,0.1293192
3521,2640,CYP2W1,2.3292334,0.12943159
14802,2641,TFDP2,2.328949,0.12945478
11147,2642,POC5,2.3284204,0.12949789
11881,2643,RAB11FIP5,2.3281777,0.12951769
10811,2644,PHGDH,2.3280153,0.12953094
9427,2645,NKX2-1,2.3271158,0.12960435
15457,2646,TRAPPC2L,2.326398,0.12966299
14264,2647,STEAP1,2.3249485,0.12978144
7252,2648,KHDRBS3,2.32483,0.12979114
11495,2649,PRKCSH,2.3232648,0.12991922
4922,2650,FBF1,2.3230786,0.12993446
16100,2651,USP54,2.322245,0.13000275
1906,2652,CACYBP,2.3211663,0.13009116
1901,2653,CACNG4,2.320824,0.13011923
8968,2654,MUCL1,2.3207836,0.13012254
9746,2655,NUP37,2.3204153,0.13015275
13483,2656,SLC27A3,2.320156,0.13017401
15019,2657,TMEFF2,2.3199973,0.13018705
13056,2658,SERINC3,2.3198812,0.13019657
1825,2659,C8B,2.3198378,0.13020013
13911,2660,SOX14,2.3192792,0.130246
11822,2661,PUS7,2.3192768,0.13024619
7775,2662,LGI2,2.319139,0.1302575
16982,2663,ZNF558,2.316918,0.13044003
5694,2664,GLYATL2,2.3167284,0.13045561
2545,2665,CENPH,2.3165355,0.13047148
14029,2666,SPIN3,2.315672,0.13054255
9415,2667,NKAIN4,2.3145015,0.13063893
2039,2668,CBFA2T2,2.313899,0.13068858
1721,2669,C20orf173,2.3131254,0.13075235
4647,2670,EXOSC3,2.3104093,0.13097656
10956,2671,PKP1,2.3098278,0.13102461
752,2672,APOA1,2.309118,0.1310833
15684,2673,TTBK1,2.307498,0.13121735
12223,2674,RERE,2.3065178,0.13129853
3688,2675,DDX19B,2.3058052,0.1313576
10271,2676,OSTC,2.304197,0.13149098
5237,2677,FOXM1,2.303676,0.13153423
10334,2678,P4HA2,2.3034046,0.13155676
10339,2679,PAAF1,2.303382,0.13155864
7143,2680,KCNH8,2.303237,0.13157068
8695,2681,MORF4L2,2.3028095,0.13160619
5588,2682,GHDC,2.3028028,0.13160674
12543,2683,RPH3AL,2.3023846,0.13164149
6436,2684,HPGDS,2.299461,0.1318847
5117,2685,FIGNL1,2.2983513,0.13197713
9541,2686,NOXO1,2.2979355,0.13201179
3722,2687,DECR1,2.2949526,0.13226071
15621,2688,TSG101,2.294821,0.13227169
16151,2689,VCAN,2.2944787,0.1323003
17244,2690,ZSCAN4,2.2935395,0.13237882
7633,2691,LAMA1,2.2921748,0.13249299
8480,2692,MET,2.2916143,0.13253991
7253,2693,KHK,2.291391,0.13255863
680,2694,ANPEP,2.291303,0.13256599
11127,2695,PNMT,2.2910717,0.13258536
16129,2696,VAMP4,2.2904613,0.1326365
5490,2697,GBGT1,2.2900379,0.132672
16768,2698,ZNF214,2.289667,0.1327031
44,2699,ABCB7,2.2890317,0.13275637
3705,2700,DDX46,2.2889028,0.1327672
11273,2701,PPDPF,2.2882156,0.13282485
10348,2702,PABPN1,2.2879286,0.13284896
14657,2703,TBX21,2.286539,0.13296567
12523,2704,RP1,2.286055,0.13300636
7316,2705,KIF3C,2.2839031,0.13318741
15565,2706,TRIT1,2.2837656,0.13319899
8409,2707,MDM1,2.283039,0.13326019
15782,2708,TULP2,2.282731,0.13328615
3866,2709,DIP2A,2.2825694,0.13329977
2979,2710,CNTLN,2.28238,0.13331573
11542,2711,PRPF3,2.2793174,0.13357417
6383,2712,HOOK1,2.276923,0.1337766
2404,2713,CDCA8,2.2745004,0.1339818
6280,2714,HINT3,2.2738392,0.13403785
16724,2715,ZNF132,2.273538,0.1340634
15268,2716,TNFAIP8L2,2.2734811,0.13406822
5373,2717,GAB4,2.2727542,0.1341299
2434,2718,CDHR5,2.2725923,0.13414364
1808,2719,C6orf163,2.272267,0.13417125
1628,2720,C17orf100,2.271455,0.13424021
12810,2721,SAMD11,2.2709613,0.13428217
4466,2722,ENPP6,2.2706149,0.13431162
7635,2723,LAMA3,2.2702913,0.13433912
10523,2724,PCDHB4,2.2679558,0.13453786
16740,2725,ZNF16,2.2677836,0.13455252
1635,2726,C17orf75,2.266856,0.13463156
10399,2727,PANK4,2.2658637,0.13471617
13871,2728,SNX8,2.2658062,0.13472107
349,2729,AFTPH,2.262382,0.13501349
383,2730,AGTR1,2.2609322,0.13513753
4890,2731,FANCC,2.2608976,0.1351405
694,2732,ANXA8,2.2585804,0.13533899
2224,2733,CCNB3,2.2568731,0.13548547
7055,2734,JMJD6,2.2561028,0.13555162
13789,2735,SMYD5,2.2553916,0.13561271
4974,2736,FBXO39,2.2552376,0.13562596
11334,2737,PPP1R15B,2.25523,0.13562661
7037,2738,IZUMO4,2.2540343,0.13572942
13023,2739,SEMA4C,2.253899,0.13574104
14355,2740,SUDS3,2.2534118,0.13578297
15520,2741,TRIM44,2.2527838,0.13583703
4915,2742,FAT1,2.252769,0.1358383
14887,2743,THUMPD3,2.2525811,0.13585448
15178,2744,TMEM51,2.2523637,0.1358732
7393,2745,KLHL29,2.2516286,0.13593653
5444,2746,GALNT7,2.2513616,0.13595954
9063,2747,MYO7B,2.2509081,0.13599862
7876,2748,LMO3,2.2498984,0.1360857
6253,2749,HGFAC,2.2493057,0.13613684
1763,2750,C3orf18,2.2487693,0.13618316
13471,2751,SLC26A1,2.2487137,0.13618796
8821,2752,MRPS25,2.2478561,0.13626203
8004,2753,LRRC59,2.2477505,0.13627116
10236,2754,ORC1,2.2465346,0.13637626
9727,2755,NUDT8,2.2461944,0.13640569
6137,2756,HAUS1,2.2453697,0.13647705
6902,2757,IQCB1,2.244718,0.13653347
11859,2758,QPRT,2.2441807,0.13658002
14644,2759,TBP,2.2438922,0.13660501
8598,2760,MKRN1,2.243721,0.13661984
10268,2761,OSR1,2.2427425,0.13670467
9283,2762,NECAB1,2.2424932,0.13672629
9523,2763,NOS1AP,2.241445,0.13681723
5699,2764,GMCL1,2.2401345,0.13693105
6458,2765,HRNR,2.2399633,0.13694592
11794,2766,PTPRM,2.2388582,0.13704197
17250,2767,ZSWIM4,2.238351,0.13708608
3445,2768,CXCL9,2.2380235,0.13711458
16441,2769,XPNPEP1,2.2376614,0.1371461
12493,2770,RNF7,2.2376127,0.13715033
1103,2771,ATOX1,2.2363596,0.13725945
16214,2772,VPS33A,2.2356455,0.13732168
9704,2773,NUDCD1,2.2354243,0.13734096
16577,2774,ZC3H7A,2.2346842,0.1374055
2759,2775,CIDEB,2.2346284,0.13741036
10957,2776,PKP2,2.2341099,0.1374556
2551,2777,CENPN,2.232506,0.13759562
2438,2778,CDK11A,2.2323942,0.1376054
12329,2779,RHOG,2.231205,0.13770935
15246,2780,TMSB15A,2.2305667,0.13776517
6161,2781,HCAR1,2.229505,0.13785808
1315,2782,BCHE,2.2290425,0.13789858
3328,2783,CSTL1,2.2279897,0.13799082
4573,2784,ERVFRD-1,2.2269623,0.1380809
359,2785,AGBL2,2.2268121,0.13809407
11601,2786,PRSS12,2.2250822,0.13824591
5263,2787,FRAS1,2.2233481,0.13839829
15817,2788,TYMP,2.2224615,0.1384763
12339,2789,RHOXF2B,2.221972,0.13851938
17253,2790,ZSWIM7,2.221728,0.13854085
827,2791,ARFRP1,2.220514,0.13864776
266,2792,ADAMTSL2,2.2197106,0.13871859
15201,2793,TMEM80,2.21917,0.13876626
8265,2794,MAP4K4,2.219154,0.13876769
16775,2795,ZNF223,2.2188983,0.13879023
10253,2796,OSBPL2,2.2179253,0.1388761
12017,2797,RAP1A,2.214878,0.1391454
4751,2798,FAM13C,2.2145815,0.13917165
574,2799,ANAPC4,2.2138712,0.13923451
8525,2800,MFSD1,2.2108724,0.13950032
11002,2801,PLCD4,2.2088983,0.1396756
15886,2802,UBE2W,2.2077837,0.13977468
4630,2803,EXO1,2.2073112,0.13981672
15511,2804,TRIM38,2.2065878,0.13988109
10812,2805,PHGR1,2.2062182,0.13991398
16805,2806,ZNF273,2.2032459,0.14017889
15990,2807,UMODL1,2.202354,0.14025849
1096,2808,ATL3,2.2016087,0.14032505
13699,2809,SLFN5,2.1996572,0.14049949
13198,2810,SH3BP5,2.1992273,0.14053795
6133,2811,HAS1,2.199132,0.14054649
15421,2812,TPSD1,2.1991055,0.14054886
16167,2813,VEGFC,2.1984844,0.14060445
12213,2814,RELT,2.1981158,0.14063744
4018,2815,DNMT3L,2.1980984,0.140639
