Index,position,attribute,F_val,p_val
13115,10008,SETDB1,0.5647328,0.45281282
1435,10009,BNIP1,0.56435627,0.4529634
5594,10010,GHSR,0.56419003,0.4530299
12204,10011,REG3A,0.5641037,0.45306444
5686,10012,GLT8D2,0.56387186,0.45315725
13243,10013,SHOC2,0.5637102,0.45322195
2981,10014,CNTN2,0.56357586,0.45327574
7522,10015,KRTAP10-10,0.56351143,0.45330155
8899,10016,MTCP1,0.56321144,0.4534217
5799,10017,GOT1L1,0.56318736,0.45343137
12287,10018,RGS16,0.56307214,0.45347753
16197,10019,VNN2,0.5630169,0.45349967
1963,10020,CANX,0.5630036,0.453505
10975,10021,PLA2G4D,0.5629534,0.45352513
15794,10022,TXK,0.56237245,0.45375806
12642,10023,RPS5,0.5622134,0.45382187
11063,10024,PLK2,0.56220335,0.4538259
13038,10025,SENP3,0.5621449,0.45384938
7264,10026,KIAA0753,0.5620802,0.4538753
10125,10027,OR5B12,0.5619548,0.45392564
2587,10028,CEP97,0.5619381,0.45393234
9120,10029,NADSYN1,0.5617285,0.45401648
12048,10030,RASD2,0.56169206,0.4540311
8119,10031,LYRM7,0.56166893,0.4540404
4223,10032,ECE2,0.5616148,0.45406213
3652,10033,DCTN6,0.5615409,0.45409182
15451,10034,TRAP1,0.561322,0.45417973
13513,10035,SLC30A4,0.5610191,0.45430142
17227,10036,ZPLD1,0.5610121,0.45430425
10787,10037,PHB,0.5609919,0.45431238
3403,10038,CTU2,0.5609748,0.45431924
14595,10039,TBC1D10B,0.5609152,0.4543432
621,10040,ANKRD22,0.5602549,0.4546087
4293,10041,EFR3B,0.5602322,0.45461783
15431,10042,TRABD,0.56017435,0.45464113
4,10043,A2ML1,0.560071,0.4546827
337,10044,AEN,0.5598357,0.45477742
17000,10045,ZNF574,0.5593353,0.4549789
12159,10046,RC3H1,0.55896145,0.45512953
607,10047,ANKRD1,0.5583472,0.4553772
7605,10048,KRTAP9-9,0.5582559,0.45541403
12702,10049,RSPH6A,0.5581712,0.4554482
12655,10050,RPS8,0.5581558,0.45545444
6475,10051,HSD11B1L,0.5581148,0.45547095
458,10052,AKT2,0.5580397,0.45550126
1977,10053,CAPN7,0.5579833,0.45552406
12742,10054,RUNX3,0.5579472,0.4555386
2867,10055,CLIC4,0.5579034,0.45555627
10247,10056,OS9,0.55736715,0.45577282
45,10057,ABCB8,0.55703056,0.4559088
3441,10058,CXCL2,0.5568822,0.45596877
2618,10059,CFHR5,0.55647117,0.45613495
12890,10060,SCGB1D1,0.55643207,0.45615077
7438,10061,KMO,0.55637527,0.45617375
9764,10062,NXF2B,0.5563443,0.4561863
12084,10063,RBBP6,0.55627275,0.4562152
6936,10064,IRF5,0.5561743,0.45625505
11933,10065,RAB5A,0.5559639,0.4563402
15354,10066,TOP1,0.5558733,0.45637685
16353,10067,WFDC12,0.5555506,0.4565075
8583,10068,MIOX,0.55543077,0.45655602
4590,10069,ESRRA,0.555342,0.456592
14767,10070,TET1,0.5551143,0.45668423
14140,10071,SRPX,0.55499494,0.4567326
14026,10072,SPIN1,0.55472106,0.45684364
938,10073,ARMC3,0.5543396,0.45699832
6426,10074,HOXD8,0.55428815,0.4570192
6968,10075,ISX,0.55427724,0.45702362
52,10076,ABCC3,0.55404645,0.45711726
1981,10077,CAPNS2,0.5539649,0.45715037
7491,10078,KRT38,0.5538962,0.45717824
7040,10079,JAGN1,0.5536951,0.4572599
3174,10080,CPSF7,0.55362296,0.45728916
9689,10081,NTRK2,0.55345374,0.45735788
12023,10082,RAP2B,0.55344236,0.4573625
5725,10083,GNAS,0.5534355,0.4573653
528,10084,ALS2CL,0.55331695,0.45741346
14318,10085,STRN4,0.5530799,0.45750976
3481,10086,CYCS,0.5529367,0.457568
1416,10087,BMP10,0.552911,0.45757842
14706,10088,TCP10L,0.55288523,0.45758888
16486,10089,YME1L1,0.5528195,0.4576156
236,10090,ADAM23,0.55274713,0.45764503
4705,10091,FAF2,0.5527092,0.45766044
16074,10092,USP29,0.5527023,0.45766324
11778,10093,PTPN4,0.55214727,0.45788902
9636,10094,NRK,0.55187535,0.45799968
14067,10095,SPRED1,0.55180144,0.45802975
13324,10096,SLAMF8,0.5517247,0.458061
7115,10097,KCNAB1,0.5516372,0.45809662
6509,10098,HSPA13,0.551491,0.45815617
6462,10099,HS3ST2,0.5513258,0.45822346
9511,10100,NOM1,0.55086654,0.4584106
10822,10101,PHLDB1,0.5503675,0.4586141
2219,10102,CCNA1,0.55031145,0.45863697
15788,10103,TUT1,0.5501055,0.45872098
10966,10104,PLA2G2A,0.54938376,0.45901567
13409,10105,SLC22A25,0.5493368,0.45903486
9201,10106,NCKAP5,0.54913086,0.459119
15146,10107,TMEM234,0.5488097,0.45925024
13529,10108,SLC35A4,0.5486918,0.45929846
563,10109,AMY1C,0.5485699,0.4593483
9564,10110,NPHS1,0.54818517,0.45950568
13491,10111,SLC29A2,0.5479649,0.45959583
8143,10112,MACROD2,0.5476673,0.45971763
13824,10113,SNRPB,0.54755145,0.4597651
1512,10114,BTBD16,0.54745317,0.45980534
15983,10115,ULBP2,0.547441,0.45981035
1125,10116,ATP2A2,0.54721266,0.45990387
4272,10117,EFCAB3,0.5471809,0.4599169
11496,10118,PRKCZ,0.5471681,0.45992213
16329,10119,WDR74,0.5471354,0.45993555
15134,10120,TMEM218,0.54701126,0.45998642
10638,10121,PDHA1,0.5468669,0.46004558
15749,10122,TUB,0.5463996,0.4602372
3662,10123,DDAH1,0.54634684,0.46025884
3654,10124,DCUN1D1,0.5462575,0.4602955
1677,10125,C1QTNF7,0.54603285,0.4603877
16499,10126,YWHAB,0.54578054,0.46049127
15967,10127,UGT2B11,0.54576266,0.4604986
12899,10128,SCHIP1,0.5456641,0.4605391
5775,10129,GOLGA6L10,0.5455903,0.46056938
10226,10130,OR9A4,0.54538924,0.46065196
9065,10131,MYO9B,0.545302,0.46068782
9649,10132,NSA2,0.54515743,0.4607472
2174,10133,CCDC86,0.5450852,0.4607769
11343,10134,PPP1R21,0.54506594,0.46078482
11755,10135,PTK2B,0.5450031,0.46081063
8172,10136,MAGEB1,0.5449272,0.46084183
3357,10137,CTCF,0.54486233,0.4608685
7323,10138,KIF7,0.54466873,0.4609481
6517,10139,HSPA5,0.54454106,0.46100062
186,10140,ACTG1,0.54413396,0.46116808
4439,10141,EN1,0.5440793,0.46119058
6668,10142,IFT74,0.54397714,0.46123263
13881,10143,SOCS6,0.54391617,0.46125773
10019,10144,OR4B1,0.54390305,0.46126315
3741,10145,DEFB106A,0.5437859,0.46131137
15737,10146,TTLL4,0.5437209,0.46133813
1123,10147,ATP1B4,0.54371095,0.46134222
7553,10148,KRTAP2-1,0.54364944,0.46136755
12081,10149,RBAK,0.54294646,0.4616572
16693,10150,ZKSCAN5,0.54261476,0.46179396
5156,10151,FLRT2,0.5426038,0.4617985
9980,10152,OR2J3,0.5425602,0.46181646
2345,10153,CD72,0.54255533,0.4618185
5092,10154,FGFR3,0.54243726,0.46186718
279,10155,ADCK2,0.54234344,0.4619059
4001,10156,DNASE1L1,0.54219276,0.46196806
4709,10157,FAHD2B,0.54212946,0.46199417
14529,10158,TAF7,0.5420795,0.4620148
4297,10159,EGFL6,0.5419012,0.4620884
4382,10160,ELAVL1,0.5417327,0.46215796
5702,10161,GMEB2,0.5416017,0.46221206
16217,10162,VPS36,0.54158366,0.46221954
6303,10163,HLA-DOB,0.5415835,0.4622196
781,10164,APOL5,0.5414896,0.46225837
14278,10165,STK17A,0.54146427,0.46226883
2285,10166,CD1A,0.54138684,0.46230084
17207,10167,ZNF91,0.5413601,0.4623119
13372,10168,SLC17A2,0.5410149,0.46245453
9029,10169,MYL5,0.540845,0.46252477
4842,10170,FAM50A,0.5408161,0.4625367
7305,10171,KIF23,0.5407545,0.4625622
12954,10172,SDCCAG8,0.54062533,0.4626156
1962,10173,CANT1,0.5401314,0.46281996
9202,10174,NCKAP5L,0.5399096,0.46291178
6869,10175,INSL6,0.5397327,0.46298504
11079,10176,PLSCR3,0.53970236,0.4629976
11096,10177,PM20D2,0.5394032,0.4631215
9482,10178,NMS,0.53930616,0.4631617
14190,10179,SSX1,0.539233,0.46319202
1351,10180,BDNF,0.53900003,0.4632886
11074,10181,PLRG1,0.5389219,0.463321
7710,10182,LCN8,0.5388801,0.46333832
13846,10183,SNX12,0.53878,0.46337983
12774,10184,S100A5,0.53869516,0.463415
6292,10185,HJURP,0.5385503,0.46347508
7118,10186,KCNB1,0.53847015,0.46350834
12616,10187,RPS13,0.53823423,0.46360624
14548,10188,TAP1,0.53821033,0.46361613
15362,10189,TOR1A,0.53789645,0.46374643
7645,10190,LAMP1,0.53784984,0.4637658
15181,10191,TMEM54,0.53776985,0.463799
3834,10192,DHRS7,0.5376365,0.46385437
14477,10193,SYT8,0.5373173,0.46398702
1119,10194,ATP1A4,0.53715175,0.4640558
15985,10195,ULK1,0.536973,0.4641301
2928,10196,CMTM6,0.53695786,0.46413642
1939,10197,CAMK1,0.5369573,0.46413663
10608,10198,PDE1B,0.5368931,0.46416333
3739,10199,DEFB105A,0.5366893,0.4642481
3991,10200,DNAJC5B,0.53640294,0.4643672
14818,10201,TGDS,0.53637785,0.46437764
3288,10202,CSMD3,0.5362308,0.46443886
4918,10203,FAT4,0.53571224,0.46465474
11173,10204,POLH,0.5356905,0.4646638
8999,10205,MYCBP2,0.53565055,0.46468043
300,10206,ADH4,0.5356451,0.4646827
13924,10207,SOX9,0.5353629,0.4648003
418,10208,AK2,0.5351557,0.46488664
15155,10209,TMEM244,0.5348079,0.46503165
2443,10210,CDK15,0.53446096,0.46517637
12286,10211,RGS14,0.5344121,0.4651968
15093,10212,TMEM176B,0.53435415,0.46522096
16823,10213,ZNF296,0.5342775,0.46525294
6548,10214,HTR2C,0.5340837,0.46533382
2993,10215,CNTROB,0.5339449,0.46539178
11215,10216,POMC,0.53394043,0.46539366
15812,10217,TXNL4B,0.53392553,0.4653999
5491,10218,GBP1,0.53376716,0.46546602
16793,10219,ZNF251,0.5337209,0.46548533
16550,10220,ZBTB48,0.53356653,0.46554983
3367,10221,CTHRC1,0.53352493,0.4655672
9651,10222,NSDHL,0.53257036,0.4659663
15244,10223,TMPRSS9,0.5323783,0.46604666
4227,10224,ECHDC2,0.53237087,0.4660498
13815,10225,SNRNP200,0.5323392,0.46606305
6089,10226,GUF1,0.53216636,0.46613538
2687,10227,CHMP3,0.53200555,0.4662027
9126,10228,NAGPA,0.5319785,0.46621406
417,10229,AK1,0.5318877,0.46625206
1694,10230,C1orf146,0.5318587,0.46626422
2572,10231,CEP41,0.53169435,0.46633306
7614,10232,KY,0.5314507,0.46643513
230,10233,ADAM18,0.53139746,0.46645746
5893,10234,GPR33,0.5313623,0.4664722
5865,10235,GPR153,0.5313232,0.46648857
1014,10236,ASB7,0.53131485,0.4664921
10997,10237,PLCB2,0.5311428,0.4665642
7331,10238,KIR2DL3,0.531007,0.46662113
17153,10239,ZNF781,0.5309645,0.46663895
12162,10240,RCAN2,0.53095144,0.46664444
1890,10241,CACNA2D1,0.53050756,0.46683064
15061,10242,TMEM145,0.5301929,0.46696272
10273,10243,OSTM1,0.5301531,0.46697944
11620,10244,PRSS56,0.529998,0.46704456
15070,10245,TMEM151B,0.5298253,0.46711707
4401,10246,ELMO3,0.5295251,0.46724322
12371,10247,RIOK3,0.5290527,0.4674418
14766,10248,TESK2,0.5290037,0.46746242
9893,10249,OR10T2,0.5290009,0.46746358
7654,10250,LANCL3,0.5284753,0.46768472
13732,10251,SMARCA1,0.52830327,0.4677571
3495,10252,CYP1A2,0.5281247,0.4678323
1187,10253,ATXN7L2,0.5278998,0.467927
6651,10254,IFNE,0.52784,0.4679522
13569,10255,SLC38A7,0.52782756,0.46795744
10177,10256,OR6C76,0.52741474,0.4681314
16895,10257,ZNF43,0.5273595,0.4681547
11241,10258,POTEM,0.5268718,0.46836036
11411,10259,PRAMEF17,0.5266072,0.46847197
12255,10260,RFX1,0.52659315,0.46847793
14285,10261,STK32A,0.526466,0.46853158
6942,10262,IRGM,0.5264031,0.46855813
15697,10263,TTC23L,0.5263915,0.46856302
1597,10264,C12orf71,0.5256498,0.4688763
1212,10265,AZI2,0.5254772,0.46894926
5420,10266,GAGE2E,0.52540004,0.46898186
11925,10267,RAB40B,0.5253857,0.46898794
4347,10268,EIF3D,0.52533895,0.4690077
55,10269,ABCC6,0.52516377,0.46908176
8188,10270,MAGEE2,0.52485305,0.46921322
7510,10271,KRT80,0.52438384,0.4694118
5230,10272,FOXJ1,0.5243726,0.46941656
8571,10273,MIDN,0.5239724,0.46958604
16971,10274,ZNF546,0.5237826,0.46966645
11848,10275,PYGO1,0.52376777,0.46967274
447,10276,AKR1B15,0.5236164,0.4697369
7209,10277,KCTD15,0.52334094,0.46985367
2485,10278,CDR2L,0.5232843,0.46987766
2220,10279,CCNA2,0.52325535,0.46988994
14202,10280,ST20,0.52317923,0.46992224
13960,10281,SPANXC,0.52308834,0.46996078
16992,10282,ZNF567,0.5230696,0.46996874
15263,10283,TNFAIP2,0.52279145,0.47008675
16316,10284,WDR53,0.52276015,0.47010002
16884,10285,ZNF415,0.5226935,0.4701283
819,10286,ARF6,0.5226773,0.47013518
16210,10287,VPS26A,0.5221311,0.4703671
12716,10288,RTKN,0.5221219,0.470371
2661,10289,CHD8,0.52174664,0.47053045
10703,10290,PER1,0.52173537,0.47053525
947,10291,ARMCX3,0.52172405,0.47054005
1758,10292,C2orf83,0.52130526,0.4707181
16529,10293,ZBTB20,0.5211315,0.470792
14695,10294,TCFL5,0.52092755,0.47087878
11944,10295,RABAC1,0.5209058,0.47088805
12558,10296,RPL21,0.52090234,0.4708895
4713,10297,FAM102B,0.52080876,0.47092932
1948,10298,CAMK4,0.52080417,0.4709313
855,10299,ARHGAP33,0.52072316,0.47096574
11905,10300,RAB32,0.52067417,0.4709866
7333,10301,KIR3DL1,0.5206599,0.47099268
6016,10302,GSG1,0.52027696,0.47115573
10598,10303,PDCD6,0.5197958,0.47136074
1682,10304,C1RL,0.5196222,0.47143474
15163,10305,TMEM38A,0.5195529,0.4714643
10071,10306,OR51D1,0.5194596,0.47150406
6922,10307,IQUB,0.51944464,0.47151044
14143,10308,SRRD,0.5192874,0.47157753
15591,10309,TRPM1,0.51926124,0.47158867
14834,10310,TGM2,0.51865655,0.47184673
14570,10311,TAS2R31,0.5185204,0.47190484
6870,10312,INSM1,0.51825875,0.4720166
14458,10313,SYPL1,0.518176,0.47205195
8330,10314,MAVS,0.5181093,0.47208044
9546,10315,NPAS4,0.5180966,0.47208586
2060,10316,CBX2,0.5179994,0.4721274
1203,10317,AVPR1B,0.5177943,0.47221506
4315,10318,EHF,0.5177311,0.4722421
599,10319,ANKHD1-EIF4EBP3,0.5176802,0.47226384
1934,10320,CALN1,0.5176459,0.4722785
1154,10321,ATP6V1E2,0.51751244,0.47233558
8936,10322,MTRF1,0.51748526,0.4723472
2815,10323,CLDN18,0.5174452,0.47236434
8070,10324,LTC4S,0.51730555,0.47242406
13855,10325,SNX20,0.5172202,0.47246057
5827,10326,GPD1,0.5168816,0.4726055
14402,10327,SUV39H1,0.516825,0.4726297
9307,10328,NEK5,0.5165686,0.4727395
15082,10329,TMEM167A,0.5165371,0.472753
16961,10330,ZNF528,0.5163486,0.47283372
618,10331,ANKRD18B,0.51631504,0.4728481
1541,10332,BTNL9,0.5163021,0.47285363
8073,10333,LTN1,0.5160557,0.47295922
7696,10334,LCE3E,0.51583827,0.4730524
2926,10335,CMTM4,0.5156788,0.47312078
8402,10336,MDFIC,0.51552963,0.47318473
3506,10337,CYP2A13,0.5153282,0.47327113
3961,10338,DNAJB2,0.51500684,0.47340906
11810,10339,PTTG2,0.5144478,0.4736491
15261,10340,TNF,0.5142242,0.4737452
12645,10341,RPS6KA2,0.51392496,0.4738738
1507,10342,BSX,0.51365215,0.4739911
14802,10343,TFDP2,0.5135331,0.4740423
6676,10344,IGF1R,0.51346254,0.47407266
3329,10345,CT45A1,0.5134306,0.4740864
534,10346,AMBN,0.5133324,0.47412863
6103,10347,GZF1,0.5128647,0.47432995
3893,10348,DLG4,0.51282156,0.47434855
830,10349,ARGFX,0.5128192,0.47434956
4726,10350,FAM117A,0.51276284,0.47437382
16430,10351,XK,0.51273316,0.4743866
14465,10352,SYT12,0.51273257,0.47438684
11723,10353,PTCHD1,0.5126886,0.4744058
9490,10354,NNT,0.51268345,0.474408
5631,10355,GJC1,0.5125871,0.47444952
6453,10356,HRH1,0.5125811,0.47445208
2284,10357,CD19,0.5124705,0.47449973
5463,10358,GAR1,0.51246536,0.47450197
9080,10359,MYRIP,0.51221615,0.47460935
4712,10360,FAM102A,0.5119717,0.4747147
4785,10361,FAM174A,0.5116851,0.47483832
13936,10362,SP8,0.5115883,0.47488007
3800,10363,DGAT1,0.51151276,0.47491264
10754,10364,PGAP3,0.51129615,0.4750061
105,10365,ACAA2,0.51112527,0.47507986
7013,10366,ITLN2,0.5109735,0.4751454
11135,10367,PNPLA4,0.5107925,0.47522357
7417,10368,KLK3,0.510674,0.47527474
3727,10369,DEF8,0.5106071,0.47530365
10494,10370,PCDH20,0.5105646,0.475322
16105,10371,USP9X,0.51055425,0.47532648
9420,10372,NKG7,0.5104575,0.4753683
773,10373,APOD,0.5103128,0.47543082
16828,10374,ZNF304,0.5102344,0.4754647
16883,10375,ZNF414,0.5097543,0.4756723
1701,10376,C1orf194,0.50966114,0.4757126
7958,10377,LRRC10B,0.50952286,0.47577244
8253,10378,MAP3K2,0.5092165,0.47590503
5398,10379,GABRR1,0.5090108,0.47599408
13446,10380,SLC25A28,0.50875926,0.47610304
10,10381,AADACL2,0.5086504,0.47615018
3631,10382,DCK,0.5084442,0.47623956
4771,10383,FAM163B,0.5084234,0.47624856
11703,10384,PSMG4,0.5083351,0.47628683
16799,10385,ZNF260,0.50831604,0.4762951
4107,10386,DSCC1,0.5081776,0.47635514
12372,10387,RIPK1,0.5081291,0.47637615
13286,10388,SIRPA,0.5080769,0.4763988
8545,10389,MGAT5,0.5080725,0.4764007
16666,10390,ZFYVE1,0.50802827,0.47641987
12095,10391,RBL2,0.5074511,0.47667027
14276,10392,STK11IP,0.50721735,0.47677177
17026,10393,ZNF605,0.50682056,0.4769441
4632,10394,EXOC2,0.5067127,0.47699097
14906,10395,TIGD7,0.50647223,0.47709545
3742,10396,DEFB106B,0.5060977,0.47725832
4169,10397,DVL3,0.5060977,0.47725832
13485,10398,SLC27A5,0.5060594,0.47727495
9265,10399,NDUFB8,0.50601184,0.47729564
6261,10400,HHIPL2,0.5060028,0.4772996
826,10401,ARFIP2,0.5059214,0.47733498
4222,10402,ECE1,0.5056386,0.47745806
12972,10403,SEBOX,0.5054984,0.47751907
15945,10404,UFL1,0.50527143,0.4776179
14838,10405,TGM6,0.50523055,0.47763568
8463,10406,MEIG1,0.50494426,0.47776037
7563,10407,KRTAP22-1,0.5046149,0.47790393
6797,10408,IL3RA,0.5045454,0.4779342
683,10409,ANTXRL,0.504438,0.47798103
1972,10410,CAPN14,0.5041686,0.4780985
5351,10411,FZD10,0.5038968,0.4782171
10900,10412,PIM1,0.50381917,0.47825095
16479,10413,YIPF4,0.5037116,0.47829792
8347,10414,MBL2,0.50367004,0.47831604
11330,10415,PPP1R14B,0.5034392,0.47841683
13376,10416,SLC17A6,0.5034267,0.4784223
13055,10417,SERINC2,0.5033239,0.47846717
7715,10418,LCP1,0.5032129,0.47851565
8974,10419,MVD,0.50318,0.47853002
16718,10420,ZNF114,0.50317794,0.4785309
8835,10421,MRRF,0.50278354,0.47870326
252,10422,ADAMTS16,0.5026786,0.47874913
2278,10423,CD163,0.5021547,0.47897825
5892,10424,GPR32,0.50193805,0.47907305
12791,10425,SAA1,0.5018541,0.47910976
2123,10426,CCDC169-SOHLH2,0.5018503,0.47911143
14420,10427,SYCE1L,0.501721,0.47916803
10654,10428,PDLIM2,0.50170386,0.47917554
5791,10429,GON4L,0.5009941,0.47948644
2639,10430,CHAD,0.5008044,0.47956955
2104,10431,CCDC142,0.50043505,0.47973153
14814,10432,TFPT,0.500097,0.47987986
2718,10433,CHRNA6,0.50007546,0.4798893
15298,10434,TNFSF15,0.49980074,0.48000988
2133,10435,CCDC30,0.49979866,0.48001078
15092,10436,TMEM176A,0.49975833,0.48002848
2305,10437,CD28,0.49975124,0.4800316
7156,10438,KCNJ18,0.49970704,0.480051
15746,10439,TTYH1,0.49963614,0.48008215
4433,10440,EML6,0.49962395,0.4800875
13389,10441,SLC1A4,0.4994983,0.48014268
8961,10442,MUC20,0.49949768,0.48014295
8173,10443,MAGEB10,0.4994385,0.48016897
5194,10444,FNIP2,0.49923965,0.48025632
289,10445,ADCY8,0.49884355,0.48043042
16175,10446,VGLL3,0.49878758,0.480455
9034,10447,MYLIP,0.49864015,0.48051986
5199,10448,FOLR2,0.49854553,0.48056147
2779,10449,CKAP5,0.49847046,0.4805945
14699,10450,TCIRG1,0.49845555,0.48060104
10938,10451,PKD1L3,0.49821377,0.48070744
4976,10452,FBXO40,0.49817488,0.48072454
10782,10453,PHACTR1,0.49802086,0.48079234
10643,10454,PDIA3,0.4979505,0.4808233
7275,10455,KIAA1522,0.4975698,0.48099098
12330,10456,RHOH,0.49752927,0.48100883
41,10457,ABCB4,0.4973787,0.48107517
9766,10458,NXF5,0.49717864,0.48116332
13493,10459,SLC29A4,0.49710488,0.48119584
5272,10460,FRG2C,0.49672982,0.4813612
3895,10461,DLGAP1,0.49661097,0.48141363
513,10462,ALMS1,0.4964422,0.4814881
9994,10463,OR2T11,0.49643114,0.481493
2897,10464,CLRN1,0.4964006,0.48150647
3415,10465,CUL5,0.4963293,0.4815379
3286,10466,CSMD1,0.49591872,0.4817192
5933,10467,GPSM2,0.49577373,0.4817832
12003,10468,RAMP1,0.49571055,0.48181114
1214,10469,AZU1,0.49559003,0.48186436
16419,10470,XAGE3,0.49554193,0.4818856
4203,10471,E2F7,0.4952977,0.48199356
3146,10472,CPEB4,0.4952603,0.4820101
1150,10473,ATP6V1C1,0.49491107,0.4821645
3863,10474,DIO1,0.4948656,0.48218462
11026,10475,PLEKHA4,0.49477276,0.4822257
3625,10476,DCD,0.49470153,0.4822572
8465,10477,MEIS2,0.494554,0.48232245
14903,10478,TIGD4,0.49444944,0.48236874
4837,10479,FAM47A,0.49424037,0.48246127
15413,10480,TPRA1,0.4938878,0.4826174
6516,10481,HSPA4L,0.49375817,0.48267484
14868,10482,THOC1,0.49342677,0.4828217
1392,10483,BIN2,0.49318945,0.48292693
10548,10484,PCDHGC3,0.49303886,0.4829937
586,10485,ANGPTL4,0.49289793,0.48305622
7716,10486,LCP2,0.4926975,0.48314515
3127,10487,COX7B2,0.49201533,0.48344803
8531,10488,MFSD3,0.491939,0.48348194
16132,10489,VAMP8,0.49191907,0.4834908
17105,10490,ZNF707,0.49184042,0.48352572
4049,10491,DPCD,0.4917974,0.48354486
7624,10492,LACRT,0.49158984,0.4836371
13385,10493,SLC19A3,0.4911459,0.4838345
470,10494,ALDH1A3,0.49093315,0.48392916
16606,10495,ZDHHC15,0.49075305,0.4840093
10743,10496,PFN3,0.49072334,0.4840225
6981,10497,ITGA4,0.4902189,0.48424712
15994,10498,UNC13A,0.4900941,0.48430273
6306,10499,HLA-DQA1,0.49001226,0.48433918
8722,10500,MPP3,0.48978415,0.48444083
3757,10501,DEFB125,0.48977494,0.48444495
15103,10502,TMEM184C,0.48938215,0.48462006
13705,10503,SLITRK1,0.4891101,0.48474142
15112,10504,TMEM192,0.48902208,0.4847807
5558,10505,GFI1,0.48886192,0.4848522
5967,10506,GRIA4,0.4888386,0.4848626
7597,10507,KRTAP6-3,0.48883748,0.4848631
2734,10508,CHST15,0.4885526,0.4849903
4449,10509,ENGASE,0.48803204,0.48522285
5064,10510,FGF1,0.48795822,0.48525584
5372,10511,GAB3,0.48788258,0.48528963
11654,10512,PSKH2,0.48777965,0.48533565
7430,10513,KLRC4,0.48770097,0.48537084
13909,10514,SOX12,0.4873524,0.48552674
8700,10515,MORN5,0.4873285,0.48553744
9830,10516,OLFML1,0.4873032,0.48554876
3188,10517,CRABP2,0.4872414,0.48557642
4415,10518,ELP3,0.48721218,0.48558947
8449,10519,MED7,0.48695296,0.4857055
11037,10520,PLEKHG2,0.48666936,0.48583248
492,10521,ALG12,0.4866317,0.48584935
1802,10522,C6orf118,0.48660478,0.4858614
5342,10523,FXYD4,0.4863675,0.4859677
3078,10524,COPS5,0.48632866,0.4859851
2916,10525,CMBL,0.4862379,0.48602575
15426,10526,TPTE,0.4859949,0.48613468
3827,10527,DHRS11,0.4858672,0.48619196
10724,10528,PEX6,0.48567495,0.48627818
9231,10529,NDRG3,0.4853864,0.4864076
13163,10530,SGIP1,0.4852531,0.48646745
4211,10531,EBF1,0.48498943,0.4865858
5871,10532,GPR161,0.48487237,0.48663837
12289,10533,RGS18,0.48482525,0.48665953
8368,10534,MCC,0.4846753,0.48672688
6013,10535,GSDMB,0.48465294,0.48673692
9220,10536,NDC80,0.48429635,0.48689717
5083,10537,FGF7,0.48416078,0.4869581
15353,10538,TONSL,0.48414326,0.48696598
3927,10539,DMRTC1,0.48400894,0.48702636
6042,10540,GSX1,0.4839882,0.4870357
15674,10541,TSR2,0.48369038,0.48716965
12845,10542,SAT1,0.48361745,0.48720247
4413,10543,ELOVL7,0.48360214,0.48720935
5925,10544,GPRC5D,0.4831912,0.48739433
16953,10545,ZNF518A,0.4831619,0.4874075
131,10546,ACE,0.4829939,0.48748317
10931,10547,PIWIL2,0.48293564,0.4875094
3599,10548,DBR1,0.48285115,0.48754746
7546,10549,KRTAP19-2,0.48224375,0.48782122
13042,10550,SENP7,0.48189855,0.4879769
8890,10551,MT3,0.48172286,0.48805618
5864,10552,GPR152,0.48166502,0.4880823
5349,10553,FYTTD1,0.48166245,0.48808342
14765,10554,TESK1,0.48151454,0.48815018
1018,10555,ASCC2,0.4814728,0.48816904
2921,10556,CMPK1,0.48142877,0.48818892
1697,10557,C1orf162,0.4812987,0.48824763
15069,10558,TMEM151A,0.48041672,0.48864618
9515,10559,NONO,0.4800869,0.48879534
2715,10560,CHRNA3,0.4799579,0.4888537
9243,10561,NDUFA3,0.47987035,0.48889333
10589,10562,PDC,0.47973222,0.48895586
953,10563,ARNT,0.47969478,0.48897278
9702,10564,NUCKS1,0.47967646,0.4889811
14478,10565,SYT9,0.47962263,0.48900545
2556,10566,CENPV,0.4794061,0.4891035
8459,10567,MEGF6,0.47933015,0.4891379
4634,10568,EXOC3L1,0.4792941,0.48915422
8729,10569,MPPED2,0.47924194,0.48917785
2454,10570,CDK5,0.4791668,0.4892119
1201,10571,AVPI1,0.47905493,0.48926258
10451,10572,PATE3,0.47901395,0.48928115
1012,10573,ASB5,0.47847903,0.48952365
7246,10574,KEL,0.47843716,0.48954263
16618,10575,ZDHHC4,0.47840708,0.48955628
15139,10576,TMEM223,0.4783411,0.4895862
6425,10577,HOXD4,0.47831035,0.48960015
7202,10578,KCP,0.47808075,0.4897043
3017,10579,COL18A1,0.47795916,0.4897595
8097,10580,LY86,0.47774658,0.489856
9532,10581,NOTO,0.47763318,0.4899075
14620,10582,TBC1D3G,0.47750652,0.48996502
416,10583,AJUBA,0.47723827,0.49008688
4704,10584,FAF1,0.47696024,0.49021325
5948,10585,GRAMD4,0.4766738,0.49034348
9012,10586,MYH14,0.4762905,0.49051785
9916,10587,OR13F1,0.47604135,0.49063128
13405,10588,SLC22A18AS,0.47587788,0.4907057
13260,10589,SIGIRR,0.4758673,0.4907105
12066,10590,RASSF10,0.47572482,0.4907754
7213,10591,KCTD19,0.4756642,0.490803
7718,10592,LCTL,0.4756583,0.4908057
3924,10593,DMRTA1,0.47525465,0.49098963
5440,10594,GALNT3,0.47503006,0.491092
