Index,position,attribute,projections,classifiers,nodes,RI
14138,2769,SRPK3,99,0.05050505,0.05050505,0.0011798552
14364,2770,SULT1A3,119,0.055462185,0.055462185,0.0011797746
6123,2771,HAND2,112,0.06428572,0.06428572,0.0011795892
13472,2772,SLC26A11,95,0.04842105,0.04842105,0.0011793743
5701,2773,GMEB1,94,0.068085104,0.07446808,0.0011793151
2668,2774,CHGA,104,0.053846154,0.05576923,0.0011792453
9070,2775,MYOG,89,0.06966292,0.07191011,0.0011791764
7203,2776,KCTD1,88,0.05,0.05,0.0011789718
14926,2777,TIMP4,94,0.05319149,0.05531915,0.0011783451
1493,2778,BRS3,103,0.066019416,0.067961164,0.0011781824
16478,2779,YIPF3,107,0.057943925,0.057943925,0.0011776992
14722,2780,TDO2,105,0.053333335,0.053333335,0.0011774084
6751,2781,IL18,103,0.07378641,0.07378641,0.0011773094
9993,2782,OR2T10,107,0.072897196,0.07476635,0.0011765437
16348,2783,WEE2,110,0.06363636,0.06727273,0.0011761526
8675,2784,MOB4,108,0.055555556,0.05740741,0.0011761121
9432,2785,NKX2_6,109,0.06238532,0.06422018,0.0011757162
11792,2786,PTPRJ,97,0.049484536,0.05154639,0.0011757016
15890,2787,UBE3C,95,0.06315789,0.06315789,0.0011756341
2870,2788,CLINT1,95,0.05473684,0.056842104,0.0011753633
11686,2789,PSMD14,105,0.043809526,0.045714285,0.0011753492
13440,2790,SLC25A22,111,0.048648648,0.05225225,0.0011748117
2041,2791,CBFB,100,0.06,0.062,0.0011746719
15658,2792,TSPAN8,113,0.0460177,0.04778761,0.00117467
13314,2793,SKOR1,112,0.055357143,0.057142857,0.0011745483
3358,2794,CTCFL,118,0.062711865,0.062711865,0.0011743065
3320,2795,CST9,92,0.05652174,0.060869563,0.0011739216
11783,2796,PTPRA,119,0.047058824,0.048739497,0.001173606
15781,2797,TULP1,116,0.05862069,0.05862069,0.0011735528
12280,2798,RGR,129,0.05736434,0.062015504,0.0011729859
13494,2799,SLC2A1,87,0.064367816,0.064367816,0.00117285
7524,2800,KRTAP10_12,120,0.068333335,0.068333335,0.0011726432
7832,2801,LIN7B,113,0.06725664,0.06725664,0.0011723294
11133,2802,PNPLA2,82,0.05121951,0.05121951,0.0011722768
5071,2803,FGF17,74,0.067567565,0.067567565,0.0011722764
12364,2804,RIN2,79,0.050632913,0.053164557,0.0011717324
6758,2805,IL1F10,89,0.058426965,0.06741573,0.0011699265
1860,2806,CA4,83,0.060240965,0.062650606,0.001169924
5771,2807,GOLGA6B,96,0.07083333,0.072916664,0.0011699236
5008,2808,FCGR2A,97,0.063917525,0.063917525,0.0011696111
248,2809,ADAMTS12,101,0.053465348,0.053465348,0.0011695465
7883,2810,LMTK3,108,0.05,0.05,0.0011693272
13762,2811,SMN2,102,0.05882353,0.05882353,0.001169213
4225,2812,ECH1,112,0.060714286,0.060714286,0.0011690974
11255,2813,POU5F1B,107,0.061682243,0.061682243,0.0011683276
772,2814,APOC4_APOC2,96,0.0625,0.0625,0.0011682619
4868,2815,FAM83E,92,0.045652173,0.05,0.0011681732
16535,2816,ZBTB32,103,0.07184466,0.075728156,0.0011680381
4045,2817,DOLPP1,92,0.047826085,0.052173913,0.001167926
15619,2818,TSEN54,94,0.06382979,0.06382979,0.0011677928
15044,2819,TMEM128,112,0.060714286,0.060714286,0.0011677039
416,2820,AJUBA,113,0.07433628,0.0761062,0.001167625
9011,2821,MYH13,101,0.053465348,0.053465348,0.0011675871
2638,2822,CHAC2,104,0.06538462,0.06538462,0.0011675626
4765,2823,FAM160B2,103,0.058252428,0.058252428,0.0011674557
4188,2824,DYRK2,93,0.07096774,0.07096774,0.0011670175
7061,2825,JOSD2,97,0.055670105,0.055670105,0.0011669545
4185,2826,DYNLT3,80,0.06,0.06,0.0011668865
6513,2827,HSPA1L,105,0.053333335,0.057142857,0.0011667866
7069,2828,JTB,106,0.06037736,0.062264152,0.0011664294
1726,2829,C20orf85,113,0.06902655,0.06902655,0.0011663483
15607,2830,TRRAP,106,0.064150944,0.064150944,0.00116591
16226,2831,VPS4B,89,0.047191013,0.053932585,0.0011658496
769,2832,APOC2,110,0.06545454,0.06545454,0.0011656373
11860,2833,QRFP,120,0.08,0.08166666,0.0011654495
10313,2834,OXT,96,0.0625,0.0625,0.001165426
223,2835,ADAD2,115,0.057391305,0.060869563,0.0011652558
12360,2836,RIMS2,101,0.05940594,0.06534653,0.0011649898
14693,2837,TCF7L1,91,0.054945055,0.057142857,0.001164774
11478,2838,PRKACB,95,0.06315789,0.06736842,0.001164455
3758,2839,DEFB126,100,0.052,0.054,0.0011644133
15106,2840,TMEM186,97,0.06185567,0.063917525,0.0011643812
658,2841,ANKS1A,103,0.050485436,0.052427184,0.0011642681
1331,2842,BCL2L2,91,0.05934066,0.05934066,0.0011642665
2084,2843,CCDC114,97,0.059793815,0.059793815,0.0011642288
14251,2844,STAT1,126,0.05873016,0.05873016,0.0011639067
9728,2845,NUDT9,111,0.046846848,0.046846848,0.0011639037
14840,2846,TGOLN2,93,0.058064517,0.058064517,0.0011638205
17117,2847,ZNF721,92,0.069565214,0.069565214,0.0011635369
5901,2848,GPR50,102,0.060784314,0.0627451,0.0011632952
13906,2849,SOX1,97,0.06185567,0.068041235,0.0011631732
16333,2850,WDR81,100,0.064,0.066,0.0011631149
1561,2851,C10orf95,112,0.067857146,0.06964286,0.0011629488
6470,2852,HS6ST3,102,0.050980393,0.052941177,0.0011629425
2415,2853,CDH18,98,0.071428575,0.073469386,0.0011627618
12436,2854,RNF141,121,0.05123967,0.05123967,0.0011626919
12859,2855,SBSN,106,0.056603774,0.06037736,0.0011624909
13626,2856,SLC5A2,100,0.066,0.068,0.0011620574
3659,2857,DCX,106,0.06603774,0.06603774,0.0011611374
2105,2858,CCDC144A,117,0.06495727,0.06666667,0.0011610688
1671,2859,C1QTNF2,100,0.05,0.052,0.0011606559
14148,2860,SRRM5,108,0.05185185,0.05185185,0.0011605672
11323,2861,PPP1R11,111,0.05045045,0.05225225,0.0011603932
13201,2862,SH3D21,99,0.05858586,0.062626265,0.001160081
5843,2863,GPR1,88,0.06818182,0.06818182,0.0011599413
1208,2864,AXIN1,101,0.06930693,0.06930693,0.0011598555
7620,2865,L3MBTL2,106,0.06037736,0.06037736,0.0011596275
9975,2866,OR2G3,105,0.05904762,0.05904762,0.0011595337
4673,2867,F13B,108,0.06481481,0.06666667,0.0011594425
6405,2868,HOXB5,99,0.07272727,0.07474747,0.0011593539
14842,2869,TH,96,0.058333334,0.060416665,0.0011591918
10737,2870,PFKFB4,108,0.06666667,0.06851852,0.0011591761
4407,2871,ELOVL1,112,0.046428572,0.046428572,0.0011591455
8312,2872,MAS1L,96,0.06666667,0.06875,0.0011591029
15059,2873,TMEM143,110,0.05090909,0.05090909,0.0011587467
11861,2874,QRFPR,89,0.07191011,0.074157305,0.001157805
2620,2875,CFL1,115,0.0626087,0.0626087,0.0011577682
10722,2876,PEX5,94,0.057446808,0.057446808,0.0011575903
16266,2877,VWCE,103,0.058252428,0.058252428,0.0011573668
15442,2878,TRAF7,110,0.06545454,0.06909091,0.0011572784
8394,2879,MCPH1,118,0.06779661,0.06949153,0.0011566377
11151,2880,PODXL2,100,0.066,0.068,0.0011565933
4509,2881,EPHB4,109,0.055045873,0.056880735,0.0011565894
11331,2882,PPP1R14C,81,0.07901235,0.08395062,0.0011564245
5280,2883,FRMD7,78,0.06666667,0.071794875,0.001156372
2938,2884,CNGA1,100,0.074,0.076,0.0011563579
11497,2885,PRKD1,83,0.062650606,0.062650606,0.0011559573
51,2886,ABCC2,118,0.059322033,0.06101695,0.0011558182
10297,2887,OTX2,84,0.057142857,0.057142857,0.0011557041
5790,2888,GOLT1B,83,0.055421688,0.057831325,0.0011556677
13034,2889,SEMG1,77,0.067532465,0.067532465,0.0011550882
3115,2890,COX4I2,116,0.053448275,0.062068965,0.0011550409
16204,2891,VPS13B,101,0.04950495,0.051485147,0.0011548003
8743,2892,MRC1,109,0.051376145,0.051376145,0.0011544831
5366,2893,G6PC2,111,0.06486487,0.06666667,0.0011544198
5251,2894,FOXR1,86,0.058139537,0.060465116,0.0011541293
16342,2895,WDR91,128,0.046875,0.046875,0.0011540186
3929,2896,DMRTC2,104,0.057692308,0.06153846,0.0011538514
16551,2897,ZBTB49,111,0.06666667,0.06666667,0.0011535129
16311,2898,WDR46,91,0.054945055,0.054945055,0.0011534014
4223,2899,ECE2,85,0.06352941,0.065882355,0.0011533817
7509,2900,KRT8,108,0.05740741,0.05740741,0.0011528285
244,2901,ADAM9,79,0.06329114,0.06329114,0.001152748
10830,2902,PHOX2B,107,0.061682243,0.0635514,0.0011526514
5300,2903,FSHR,102,0.056862745,0.05882353,0.0011524884
9272,2904,NDUFS3,95,0.06736842,0.07157895,0.0011524527
13686,2905,SLCO1C1,90,0.06666667,0.07333333,0.001152374
7753,2906,LETM1,99,0.052525252,0.054545455,0.0011522255
9603,2907,NR2C1,95,0.05263158,0.056842104,0.0011519832
10642,2908,PDIA2,109,0.078899086,0.078899086,0.0011519232
10405,2909,PAPOLA,102,0.05882353,0.05882353,0.0011517619
15216,2910,TMEM97,94,0.06170213,0.06170213,0.001151458
7228,2911,KDM1B,112,0.08214286,0.08392857,0.0011512229
16998,2912,ZNF572,87,0.04597701,0.04597701,0.0011511553
198,2913,ACTN4,90,0.06,0.062222224,0.001150789
12296,2914,RGS4,124,0.05483871,0.05483871,0.0011506709
16413,2915,WWTR1,93,0.058064517,0.058064517,0.0011506465
16928,2916,ZNF483,100,0.048,0.054,0.0011500466
11622,2917,PRSS58,91,0.054945055,0.05934066,0.0011496803
12150,2918,RBP3,100,0.06,0.062,0.0011493872
10135,2919,OR5F1,102,0.04509804,0.04509804,0.0011491991
5890,2920,GPR3,100,0.054,0.054,0.0011487404
2264,2921,CCT4,115,0.04521739,0.04695652,0.0011487121
4247,2922,EDEM2,89,0.062921345,0.062921345,0.0011485796
6216,2923,HELT,109,0.06238532,0.06238532,0.0011484283
11784,2924,PTPRB,102,0.052941177,0.052941177,0.0011481044
1026,2925,ASGR1,123,0.05203252,0.058536585,0.0011479886
12077,2926,RAX,94,0.06595745,0.068085104,0.0011478715
6079,2927,GTSF1L,95,0.06105263,0.06315789,0.0011476208
6886,2928,INVS,92,0.045652173,0.045652173,0.0011473085
4149,2929,DUSP18,88,0.056818184,0.061363637,0.0011471633
2873,2930,CLIP3,113,0.05840708,0.063716814,0.0011471186
413,2931,AIPL1,109,0.05321101,0.055045873,0.0011469529
10552,2932,PCGF1,96,0.045833334,0.054166667,0.0011464807
15995,2933,UNC13B,101,0.053465348,0.053465348,0.0011463928
7921,2934,LRBA,86,0.06744186,0.072093025,0.0011462374
6423,2935,HOXD13,105,0.055238094,0.055238094,0.0011459114
6047,2936,GTF2A2,93,0.055913977,0.058064517,0.0011449865
14937,2937,TJP3,112,0.055357143,0.055357143,0.0011440123
4947,2938,FBXL22,104,0.07884616,0.07884616,0.0011439741
8362,2939,MC2R,100,0.056,0.06,0.0011436524
7517,2940,KRT9,105,0.057142857,0.057142857,0.0011436346
1423,2941,BMP6,86,0.06744186,0.069767445,0.0011434868
8486,2942,METTL1,104,0.06153846,0.06153846,0.001143436
2806,2943,CLCNKB,100,0.056,0.058,0.0011433449
7927,2944,LRFN2,90,0.064444445,0.06666667,0.0011432832
7777,2945,LGI4,101,0.06930693,0.071287125,0.0011431163
9127,2946,NAGS,100,0.058,0.062,0.0011427543
7408,2947,KLHL9,90,0.04222222,0.04222222,0.0011426384
13409,2948,SLC22A25,105,0.055238094,0.057142857,0.0011417974
3403,2949,CTU2,100,0.07,0.07,0.0011412731
4507,2950,EPHB2,88,0.06590909,0.06590909,0.0011411958
2758,2951,CIDEA,98,0.06734694,0.06734694,0.0011409826
8598,2952,MKRN1,113,0.05840708,0.061946902,0.0011408946
13478,2953,SLC26A7,108,0.05185185,0.05185185,0.0011408149
3512,2954,CYP2C8,91,0.04835165,0.04835165,0.0011407399
10285,2955,OTP,93,0.055913977,0.060215052,0.0011404572
8753,2956,MRGPRX2,111,0.05945946,0.06306306,0.0011403773
14901,2957,TIGD2,84,0.05952381,0.05952381,0.0011402295
4780,2958,FAM170B,90,0.06666667,0.06666667,0.0011397238
1958,2959,CAMTA1,96,0.060416665,0.07083333,0.0011395453
8877,2960,MSTN,101,0.075247526,0.075247526,0.001139539
11507,2961,PRL,85,0.06352941,0.065882355,0.0011394303
10522,2962,PCDHB3,99,0.06666667,0.068686865,0.0011393505
15852,2963,UBD,102,0.056862745,0.05882353,0.001138969
1925,2964,CALHM2,115,0.052173913,0.055652175,0.0011384435
12707,2965,RSPO4,110,0.04909091,0.04909091,0.001138187
2990,2966,CNTNAP4,93,0.05376344,0.058064517,0.001137178
16888,2967,ZNF419,107,0.054205608,0.057943925,0.0011370791
8220,2968,MAN2B2,84,0.07619048,0.07619048,0.0011369317
16149,2969,VBP1,105,0.043809526,0.05142857,0.0011368095
2977,2970,CNTF,98,0.073469386,0.075510204,0.0011366756
3155,2971,CPNE2,98,0.053061225,0.05510204,0.0011365107
4535,2972,ERAS,91,0.06153846,0.06153846,0.0011363856
8614,2973,MLLT11,96,0.06875,0.06875,0.0011363804
9932,2974,OR1F1,105,0.06095238,0.06095238,0.0011363799
16482,2975,YIPF7,84,0.05952381,0.061904762,0.0011361693
8231,2976,MAP1A,95,0.07157895,0.07157895,0.001135737
3755,2977,DEFB123,118,0.05762712,0.05762712,0.0011356723
15972,2978,UGT2B7,100,0.058,0.06,0.0011353988
14388,2979,SUPT4H1,93,0.055913977,0.055913977,0.0011353077
11292,2980,PPID,100,0.044,0.044,0.0011353075
15005,2981,TMCO5A,95,0.05894737,0.06105263,0.0011350884
1221,2982,B3GALT5,104,0.048076924,0.048076924,0.001135001
15506,2983,TRIM33,99,0.06666667,0.06666667,0.0011344962
6009,2984,GRXCR2,102,0.068627454,0.07058824,0.0011340241
8500,2985,METTL3,96,0.052083332,0.052083332,0.0011337801
9615,2986,NR4A3,110,0.056363635,0.05818182,0.0011326916
8814,2987,MRPS18B,96,0.06458333,0.06458333,0.0011324896
15229,2988,TMPPE,109,0.06055046,0.06238532,0.0011323032
12801,2989,SAFB2,100,0.058,0.058,0.0011317299
10714,2990,PEX12,102,0.07058824,0.07450981,0.0011315013
15255,2991,TMUB2,106,0.062264152,0.062264152,0.001131333
1402,2992,BLID,101,0.06138614,0.06138614,0.0011306198
8036,2993,LRRTM4,107,0.059813086,0.059813086,0.0011298693
15660,2994,TSPEAR,102,0.07254902,0.07254902,0.0011298277
14482,2995,SYTL4,105,0.06666667,0.06666667,0.0011296611
4284,2996,EFNA1,100,0.056,0.056,0.0011293184
11808,2997,PTTG1,116,0.070689656,0.070689656,0.0011292966
9018,2998,MYH7,81,0.054320987,0.06419753,0.0011292684
13294,2999,SIRT4,110,0.06545454,0.06727273,0.0011288737
11237,3000,POTEE,105,0.05904762,0.06095238,0.0011287504
7828,3001,LIN37,96,0.052083332,0.052083332,0.0011287356
914,3002,ARL17A,107,0.054205608,0.057943925,0.0011286716
9708,3003,NUDT10,101,0.043564357,0.047524754,0.0011273561
4778,3004,FAM169A,101,0.05940594,0.06138614,0.0011270458
2446,3005,CDK18,104,0.051923078,0.05576923,0.0011270182
11576,3006,PRR23A,116,0.05862069,0.060344826,0.001126948
3150,3007,CPLX4,105,0.057142857,0.05904762,0.0011268848
7975,3008,LRRC30,87,0.059770115,0.059770115,0.0011268758
2517,3009,CEBPB,97,0.065979384,0.072164945,0.0011266862
8825,3010,MRPS30,124,0.046774194,0.046774194,0.0011260799
2511,3011,CEACAM4,92,0.05,0.05,0.0011260008
15651,3012,TSPAN31,99,0.060606062,0.060606062,0.0011252087
9941,3013,OR1L4,89,0.06741573,0.06966292,0.0011248387
3126,3014,COX7B,109,0.05321101,0.05321101,0.0011245677
8666,3015,MNT,106,0.07358491,0.07358491,0.0011245527
2161,3016,CCDC73,104,0.05576923,0.06153846,0.0011245463
803,3017,AQP7,116,0.053448275,0.056896552,0.0011240962
5700,3018,GMDS,118,0.052542374,0.054237287,0.001123956
16774,3019,ZNF222,98,0.053061225,0.053061225,0.001123548
14757,3020,TEP1,105,0.05904762,0.05904762,0.0011233826
323,3021,ADRA1A,101,0.053465348,0.053465348,0.0011233675
16007,3022,UNC80,113,0.056637168,0.06017699,0.001122739
1220,3023,B3GALT4,102,0.060784314,0.0627451,0.0011224049
2676,3024,CHIT1,84,0.057142857,0.05952381,0.001122044
5087,3025,FGFBP2,132,0.05151515,0.054545455,0.0011217995
2126,3026,CCDC22,121,0.05123967,0.05123967,0.0011216785
9550,3027,NPBWR2,84,0.057142857,0.05952381,0.0011215559
15927,3028,UBXN6,86,0.04883721,0.04883721,0.0011210907
1654,3029,C19orf54,86,0.05116279,0.05116279,0.001120817
174,3030,ACSM2B,96,0.06666667,0.06666667,0.0011208004
13328,3031,SLC10A2,94,0.05531915,0.05531915,0.0011205887
9895,3032,OR10W1,109,0.058715597,0.06238532,0.0011203949
4754,3033,FAM151A,107,0.06542056,0.06542056,0.001120283
7469,3034,KRT16,108,0.04074074,0.04074074,0.0011202688
16712,3035,ZMYND19,95,0.07157895,0.07157895,0.0011201894
2128,3036,CCDC25,102,0.07058824,0.07058824,0.0011197794
14911,3037,TIMM13,109,0.056880735,0.056880735,0.0011197409
13395,3038,SLC22A1,94,0.057446808,0.057446808,0.0011196594
1845,3039,C9orf43,93,0.055913977,0.055913977,0.0011195652
6156,3040,HBM,92,0.054347824,0.054347824,0.0011195081
15200,3041,TMEM79,105,0.049523808,0.05142857,0.0011189152
9565,3042,NPHS2,102,0.060784314,0.0627451,0.0011187115
5400,3043,GABRR3,125,0.0592,0.0624,0.0011187065
3405,3044,CTXN2,105,0.057142857,0.057142857,0.0011186762
15785,3045,TUSC1,86,0.07906977,0.08139535,0.0011184969
1601,3046,C14orf119,97,0.055670105,0.055670105,0.0011183172
2821,3047,CLDN24,102,0.07647059,0.08039216,0.0011179706
15022,3048,TMEM102,95,0.050526317,0.050526317,0.0011175534
11776,3049,PTPN23,89,0.053932585,0.053932585,0.0011175374
15193,3050,TMEM68,104,0.05576923,0.059615385,0.0011172092
16430,3051,XK,99,0.05050505,0.05050505,0.0011169169
11983,3052,RAET1E,86,0.069767445,0.069767445,0.0011169072
4902,3053,FARP1,101,0.071287125,0.071287125,0.0011168802
10113,3054,OR56A5,112,0.06428572,0.06428572,0.0011164898
12611,3055,RPRML,90,0.057777777,0.062222224,0.0011164199
15492,3056,TRIM17,86,0.05116279,0.058139537,0.0011163426
2797,3057,CLCF1,88,0.06363636,0.06363636,0.0011161657
16179,3058,VIL1,100,0.072,0.072,0.0011159928
6841,3059,INHBC,85,0.056470588,0.056470588,0.0011159882
8443,3060,MED28,96,0.060416665,0.060416665,0.0011150336
3304,3061,CSPP1,108,0.048148148,0.048148148,0.001114906
9845,3062,OOEP,100,0.062,0.062,0.0011148818
4412,3063,ELOVL6,88,0.06363636,0.06363636,0.0011145484
4976,3064,FBXO40,97,0.055670105,0.059793815,0.0011142761
12304,3065,RGSL1,105,0.06476191,0.07238095,0.001114236
15302,3066,TNFSF9,93,0.045161292,0.049462367,0.0011142214
4753,3067,FAM149B1,107,0.06542056,0.06915888,0.0011142124
15710,3068,TTC34,97,0.05773196,0.05773196,0.0011141889
4478,3069,ENY2,100,0.076,0.076,0.0011137782
7258,3070,KIAA0232,81,0.061728396,0.06666667,0.0011137148
8166,3071,MAGEA3,124,0.05483871,0.05645161,0.0011137001
7192,3072,KCNQ5,105,0.06666667,0.06666667,0.0011136841
2593,3073,CERS1,94,0.06170213,0.06595745,0.0011136495
9650,3074,NSD1,105,0.04761905,0.049523808,0.0011133575
17061,3075,ZNF655,117,0.06495727,0.06666667,0.0011131981
932,3076,ARL8B,109,0.058715597,0.06238532,0.0011130996
10386,3077,PALB2,102,0.06666667,0.06666667,0.0011130971
5844,3078,GPR101,121,0.04628099,0.04628099,0.001113005
13302,3079,SIX3,96,0.058333334,0.060416665,0.0011129879
387,3080,AGXT2,103,0.062135924,0.067961164,0.0011128905
5212,3081,FOXD1,96,0.052083332,0.052083332,0.0011128425
5424,3082,GAL3ST2,100,0.064,0.064,0.0011122706
917,3083,ARL2_SNX15,127,0.062992126,0.06456693,0.0011121924
3804,3084,DGCR6,94,0.05319149,0.05319149,0.0011121508
11782,3085,PTPN9,88,0.070454545,0.070454545,0.0011121118
14978,3086,TM4SF5,104,0.059615385,0.059615385,0.0011119648
6650,3087,IFNB1,97,0.063917525,0.065979384,0.0011118461
16217,3088,VPS36,99,0.05050505,0.05050505,0.0011116816
16085,3089,USP39,118,0.044067796,0.04576271,0.0011116113
10575,3090,PCSK1N,110,0.04909091,0.04909091,0.0011115945
14358,3091,SUGP2,98,0.046938777,0.046938777,0.0011114567
12641,3092,RPS4Y2,113,0.06725664,0.07079646,0.0011114134
7199,3093,KCNU1,100,0.054,0.054,0.0011112028
4639,3094,EXOC6,96,0.06458333,0.06666667,0.0011109485
16181,3095,VIM,98,0.04897959,0.05102041,0.0011109296
6062,3096,GTF2IRD2B,99,0.05050505,0.05050505,0.0011109211
14572,3097,TAS2R39,108,0.05925926,0.06111111,0.0011106519
9588,3098,NPY,105,0.053333335,0.05904762,0.0011105346
4637,3099,EXOC4,103,0.066019416,0.06990291,0.0011103632
5129,3100,FKBP14,96,0.05,0.05,0.0011102906
16447,3101,XPO6,83,0.057831325,0.057831325,0.0011100209
13476,3102,SLC26A5,106,0.047169812,0.050943397,0.0011098103
9673,3103,NT5DC3,107,0.054205608,0.054205608,0.0011095251
7826,3104,LIN28A,120,0.061666667,0.06333333,0.0011088343
3261,3105,CRYL1,115,0.052173913,0.053913042,0.0011088001
2158,3106,CCDC70,83,0.062650606,0.062650606,0.0011087396
7771,3107,LGALS9B,92,0.054347824,0.05652174,0.0011086729
14688,3108,TCF24,103,0.044660196,0.044660196,0.0011085138
6852,3109,INPP4B,99,0.048484847,0.05050505,0.0011085115
1076,3110,ATG10,103,0.062135924,0.062135924,0.0011084826
6437,3111,HPN,94,0.057446808,0.05957447,0.0011080562
2186,3112,CCDC97,107,0.054205608,0.054205608,0.0011080162
15736,3113,TTLL3,104,0.048076924,0.048076924,0.0011079554
11580,3114,PRR4,87,0.057471264,0.062068965,0.0011078477
13940,3115,SPACA3,81,0.06419753,0.06419753,0.0011077955
13799,3116,SNAPC2,107,0.06728972,0.06728972,0.0011075744
15113,3117,TMEM196,84,0.054761905,0.057142857,0.0011064998
3371,3118,CTNNA2,100,0.06,0.062,0.001106492
10447,3119,PASD1,112,0.055357143,0.05892857,0.0011061225
2444,3120,CDK16,98,0.06122449,0.06530612,0.0011058954
14853,3121,THAP8,98,0.057142857,0.06122449,0.0011053592
15458,3122,TRAPPC3,102,0.060784314,0.0627451,0.00110531
16834,3123,ZNF320,96,0.047916666,0.05,0.0011051133
8993,3124,MYBPC2,116,0.06551724,0.06724138,0.0011050524
10932,3125,PIWIL3,90,0.062222224,0.062222224,0.0011050197
14746,3126,TEF,92,0.054347824,0.054347824,0.0011049104
17209,3127,ZNF93,100,0.06,0.062,0.0011048719
3435,3128,CXCL11,120,0.06666667,0.06666667,0.0011041331
15129,3129,TMEM213,111,0.06486487,0.06486487,0.0011038156
2127,3130,CCDC24,88,0.061363637,0.06818182,0.0011035647
8171,3131,MAGEA9B,107,0.057943925,0.059813086,0.0011034941
9237,3132,NDUFA1,101,0.047524754,0.047524754,0.0011034785
11326,3133,PPP1R12C,111,0.054054055,0.054054055,0.0011034285
10361,3134,PADI6,104,0.06346154,0.06538462,0.0011033894
10211,3135,OR8D4,103,0.060194176,0.060194176,0.001103157
13050,3136,SERF1B,112,0.060714286,0.060714286,0.001103038
10195,3137,OR7C1,91,0.05934066,0.06153846,0.0011025515
8638,3138,MMP13,115,0.053913042,0.053913042,0.0011019295
1326,3139,BCL2L11,92,0.047826085,0.047826085,0.0011017167
8748,3140,MRGPRD,117,0.056410257,0.06153846,0.0011013611
15355,3141,TOP1MT,99,0.06464647,0.06464647,0.001101195
13806,3142,SNCB,96,0.060416665,0.06666667,0.0011010673
1177,3143,ATRX,100,0.056,0.056,0.0011010058
12600,3144,RPN2,94,0.05106383,0.05106383,0.0011008272
5214,3145,FOXD3,91,0.06593407,0.06813187,0.0011007595
1933,3146,CALML6,96,0.0625,0.06666667,0.0011007114
15973,3147,UGT3A1,92,0.060869563,0.063043475,0.0011006275
662,3148,ANKS6,111,0.05765766,0.061261263,0.0011005078
16484,3149,YKT6,91,0.06593407,0.06813187,0.0011004215
5830,3150,GPHA2,90,0.057777777,0.062222224,0.0011002677
16792,3151,ZNF250,95,0.05263158,0.069473684,0.001100217
9005,3152,MYEOV,96,0.083333336,0.083333336,0.0011001773
12405,3153,RNASEH2B,109,0.051376145,0.05321101,0.0010998124
8118,3154,LYRM4,98,0.057142857,0.057142857,0.001099189
16962,3155,ZNF529,119,0.06554622,0.067226894,0.001099082
5885,3156,GPR21,85,0.049411766,0.051764704,0.0010989804
1590,3157,C12orf50,117,0.05982906,0.06324787,0.0010989355
8882,3158,MT1B,106,0.047169812,0.047169812,0.0010987573
3249,3159,CRYBA1,108,0.046296295,0.046296295,0.0010984803
12829,3160,SAP30,103,0.07961165,0.08349515,0.0010983394
9635,3161,NRIP3,95,0.04842105,0.06105263,0.0010980028
7240,3162,KDM5D,91,0.057142857,0.057142857,0.0010979611
12595,3163,RPL9,96,0.052083332,0.052083332,0.0010979202
13206,3164,SH3GLB2,105,0.04761905,0.049523808,0.0010972032
7545,3165,KRTAP19_1,109,0.05321101,0.055045873,0.0010971217
136,3166,ACHE,108,0.055555556,0.06111111,0.001097014
15075,3167,TMEM159,98,0.057142857,0.06326531,0.0010968248
5115,3168,FIGLA,105,0.06095238,0.06285714,0.0010966079
11997,3169,RALGAPB,90,0.055555556,0.055555556,0.0010963983
14301,3170,STOML1,113,0.05840708,0.06017699,0.0010961236
11353,3171,PPP1R3D,84,0.05,0.052380953,0.001096073
17188,3172,ZNF837,112,0.055357143,0.057142857,0.0010956725
16849,3173,ZNF341,95,0.06315789,0.06736842,0.0010955458
6347,3174,HMOX2,100,0.06,0.06,0.0010954734
1862,3175,CA5B,93,0.060215052,0.060215052,0.0010954443
14299,3176,STMN4,100,0.068,0.072,0.0010954312
781,3177,APOL5,99,0.054545455,0.056565657,0.0010952945
8884,3178,MT1F,104,0.06153846,0.067307696,0.0010952714
14052,3179,SPOCD1,106,0.05283019,0.054716982,0.0010951373
14005,3180,SPDYE4,90,0.05111111,0.053333335,0.0010949059
16698,3181,ZMAT5,116,0.0637931,0.06724138,0.0010946874
16625,3182,ZEB2,106,0.058490567,0.058490567,0.0010945586
13067,3183,SERPINA5,99,0.054545455,0.056565657,0.0010944972
4962,3184,FBXO24,88,0.056818184,0.056818184,0.0010944193
15863,3185,UBE2F,101,0.06138614,0.06138614,0.0010942413
8948,3186,MTTP,108,0.05740741,0.05925926,0.0010940942
10573,3187,PCP4L1,116,0.05172414,0.05172414,0.0010936223
1931,3188,CALML4,115,0.07130435,0.07478261,0.0010934328
3850,3189,DHX38,88,0.052272726,0.054545455,0.0010931398
15324,3190,TNP2,80,0.0575,0.06,0.0010930459
11504,3191,PRKRIP1,104,0.05576923,0.05576923,0.0010929449
12408,3192,RNASEL,94,0.05531915,0.05957447,0.0010928882
6717,3193,IKBKB,98,0.040816326,0.040816326,0.001092884
12188,3194,RDH8,121,0.049586777,0.049586777,0.0010928015
4770,3195,FAM163A,116,0.05862069,0.060344826,0.0010925503
16244,3196,VSTM2A,86,0.058139537,0.060465116,0.0010921679
1866,3197,CA9,113,0.063716814,0.06725664,0.0010919026
8774,3198,MRPL23,93,0.05376344,0.05376344,0.0010918768
