Index,position,attribute,F_val,p_val
6168,10667,HCK,0.2542444,0.6145292
3775,10668,DENND2A,0.2541413,0.61460096
13308,10669,SKA3,0.25411975,0.614616
446,10670,AKR1B10,0.2540502,0.6146644
11220,10671,POMZP3,0.2540454,0.6146677
12056,10672,RASGRP2,0.25403085,0.61467785
11954,10673,RABL2A,0.25401342,0.61468995
16074,10674,USP29,0.25388888,0.6147767
8271,10675,MAP7D2,0.25388277,0.61478096
13396,10676,SLC22A10,0.2538451,0.6148072
10193,10677,OR7A17,0.25380474,0.61483526
11140,10678,PNPO,0.25379565,0.61484164
13673,10679,SLC9A3R1,0.25373614,0.61488307
6871,10680,INSM2,0.25358054,0.6149915
4442,10681,ENAM,0.25344917,0.61508304
16251,10682,VTA1,0.25344333,0.61508715
12429,10683,RNF13,0.25342178,0.6151022
3680,10684,DDT,0.25334975,0.61515236
13943,10685,SPACA5B,0.25327614,0.61520374
6516,10686,HSPA4L,0.25323018,0.61523575
15289,10687,TNFRSF8,0.25309813,0.6153279
9504,10688,NOL3,0.2530126,0.61538756
317,10689,ADORA2A,0.25298432,0.61540735
12239,10690,RFC3,0.2528961,0.6154689
8510,10691,MEX3C,0.2528436,0.6155056
9914,10692,OR13C9,0.25281215,0.6155275
2219,10693,CCNA1,0.25280353,0.61553353
6128,10694,HAPLN2,0.25270796,0.6156003
1056,10695,ATAD1,0.2525616,0.6157025
3454,10696,CXXC5,0.25252476,0.61572826
5963,10697,GRHPR,0.2524813,0.6157586
5182,10698,FNBP1,0.2524337,0.6157919
6357,10699,HNRNPA0,0.25226322,0.61591107
16157,10700,VCX3A,0.25221255,0.6159465
6173,10701,HCN4,0.25205773,0.6160548
9700,10702,NUCB1,0.2520203,0.61608094
326,10703,ADRA2A,0.25191155,0.61615705
4917,10704,FAT3,0.25190932,0.6161586
12698,10705,RSPH10B,0.25187927,0.61617965
5343,10706,FXYD5,0.2518423,0.6162055
3963,10707,DNAJB5,0.25181317,0.6162259
3215,10708,CRHR2,0.2517928,0.6162402
16966,10709,ZNF536,0.251765,0.61625963
7071,10710,JUNB,0.2517424,0.6162755
3416,10711,CUL7,0.2514129,0.6165062
8169,10712,MAGEA8,0.2513519,0.616549
4534,10713,ERAP2,0.25109228,0.616731
14692,10714,TCF7,0.25102946,0.61677504
4234,10715,ECSCR,0.25102866,0.6167756
11819,10716,PUS1,0.25099885,0.6167965
9659,10717,NSRP1,0.25093454,0.6168416
753,10718,APOA2,0.25084072,0.6169074
5130,10719,FKBP15,0.25077575,0.616953
11908,10720,RAB34,0.2507727,0.61695516
10140,10721,OR5H6,0.25070232,0.6170046
12470,10722,RNF214,0.25068298,0.61701816
8480,10723,MET,0.25062755,0.6170571
13555,10724,SLC36A3,0.2505951,0.61707985
13867,10725,SNX4,0.25043604,0.61719155
12128,10726,RBM48,0.2504049,0.6172134
2689,10727,CHMP4B,0.25037298,0.61723584
5060,10728,FGD3,0.2502738,0.6173055
13822,10729,SNRPA,0.25014994,0.6173926
2981,10730,CNTN2,0.2500987,0.6174286
12063,10731,RASL11B,0.2500655,0.6174519
9464,10732,NLRX1,0.25002742,0.6174787
5718,10733,GNA15,0.24984418,0.6176076
15027,10734,TMEM107,0.24958146,0.6177924
6580,10735,IBSP,0.24955449,0.61781144
1594,10736,C12orf60,0.249414,0.6179103
2292,10737,CD200R1,0.24938464,0.617931
8734,10738,MPV17L2,0.2493597,0.6179486
7116,10739,KCNAB2,0.24934928,0.6179559
9774,10740,NXT1,0.24922028,0.61804676
12178,10741,RCSD1,0.24916136,0.6180883
3380,10742,CTPS2,0.24910179,0.61813027
8045,10743,LSM10,0.24897438,0.6182201
15762,10744,TUBB2A,0.24883808,0.6183162
11627,10745,PRUNE2,0.24879096,0.61834943
10258,10746,OSBPL8,0.2487405,0.618385
11058,10747,PLIN2,0.24872677,0.6183947
7696,10748,LCE3E,0.2487232,0.61839724
14384,10749,SUN5,0.24858414,0.61849535
12241,10750,RFC5,0.2485817,0.6184971
12556,10751,RPL18A,0.24857777,0.6184998
3831,10752,DHRS3,0.2483264,0.61867726
534,10753,AMBN,0.24823843,0.61873937
11661,10754,PSMA7,0.24812268,0.61882114
6557,10755,HTR7,0.24806483,0.61886203
2440,10756,CDK12,0.24799603,0.6189106
15790,10757,TWF2,0.24797462,0.61892575
15974,10758,UGT3A2,0.24785843,0.6190079
123,10759,ACBD3,0.2477562,0.6190802
12292,10760,RGS20,0.24767503,0.6191376
5257,10761,FPGT,0.24758762,0.6191994
396,10762,AHR,0.24756601,0.6192147
13004,10763,SECTM1,0.24753411,0.61923724
4176,10764,DYNC1LI1,0.24749279,0.6192665
7709,10765,LCN6,0.2474874,0.6192703
1557,10766,C10orf71,0.24738316,0.61934406
8961,10767,MUC20,0.24733503,0.61937815
12805,10768,SALL2,0.24726002,0.61943126
1396,10769,BIRC5,0.246998,0.6196168
15134,10770,TMEM218,0.24691227,0.6196776
1874,10771,CABP4,0.2468524,0.61972
16979,10772,ZNF555,0.24684231,0.61972713
12747,10773,RWDD1,0.2467325,0.619805
1443,10774,BOLA1,0.24671793,0.61981535
9848,10775,OPALIN,0.24669465,0.61983186
5390,10776,GABRB3,0.24658988,0.6199061
6814,10777,ILK,0.24658361,0.6199106
16585,10778,ZCCHC12,0.24655911,0.61992794
9169,10779,NBPF1,0.246511,0.6199621
13413,10780,SLC22A5,0.24635506,0.6200727
10420,10781,PARD3B,0.24633881,0.6200842
4071,10782,DPPA3,0.24625322,0.62014496
8124,10783,LYST,0.24613293,0.6202304
4363,10784,EIF4E2,0.246113,0.62024456
2960,10785,CNOT3,0.24610995,0.6202467
10196,10786,OR7C2,0.24606992,0.62027514
13386,10787,SLC1A1,0.24597725,0.62034094
8368,10788,MCC,0.2458877,0.62040454
8957,10789,MUC15,0.24559116,0.6206153
8584,10790,MIP,0.24555086,0.620644
6960,10791,ISL2,0.24549608,0.62068295
12232,10792,REV1,0.24541846,0.62073815
6578,10793,IARS2,0.24536964,0.6207729
2319,10794,CD36,0.24536163,0.62077856
7760,10795,LGALS13,0.24535808,0.6207811
7323,10796,KIF7,0.24517402,0.6209121
2731,10797,CHST12,0.24513218,0.6209419
15154,10798,TMEM242,0.24499068,0.6210426
6847,10799,INO80C,0.24495971,0.62106466
14158,10800,SRSF6,0.24475054,0.6212137
16405,10801,WTAP,0.24473977,0.62122136
16887,10802,ZNF418,0.24468493,0.6212604
7002,10803,ITGB7,0.24456619,0.62134504
2113,10804,CCDC153,0.24451081,0.6213845
16347,10805,WEE1,0.24447268,0.62141174
15070,10806,TMEM151B,0.24439695,0.62146574
12866,10807,SCAMP2,0.24423447,0.6215816
6186,10808,HDAC7,0.24414217,0.6216475
14318,10809,STRN4,0.24409808,0.62167895
11457,10810,PREPL,0.24407071,0.6216985
9693,10811,NTSR2,0.24396877,0.6217713
2109,10812,CCDC15,0.24395005,0.6217846
5704,10813,GMFG,0.24388745,0.62182933
5215,10814,FOXD4,0.2438712,0.6218409
10582,10815,PCTP,0.24386832,0.621843
9840,10816,OMG,0.24384242,0.62186146
16617,10817,ZDHHC3,0.243584,0.6220461
14194,10818,SSX3,0.24354829,0.6220716
5531,10819,GDF11,0.24350554,0.6221022
11024,10820,PLEKHA2,0.24348046,0.6221201
829,10821,ARG2,0.24344705,0.622144
1257,10822,BAG2,0.2433559,0.62220913
16735,10823,ZNF146,0.2433274,0.6222295
12370,10824,RIOK2,0.24327797,0.62226486
7446,10825,KPNA4,0.24323894,0.6222928
16603,10826,ZDHHC12,0.2431644,0.6223461
5153,10827,FLOT1,0.24310167,0.622391
2490,10828,CDS1,0.2430821,0.622405
11180,10829,POLR1A,0.24298054,0.6224777
7291,10830,KIF15,0.24283159,0.62258434
13696,10831,SLFN12L,0.24262023,0.6227357
2144,10832,CCDC54,0.24227071,0.6229862
572,10833,ANAPC16,0.24213164,0.623086
2920,10834,CMKLR1,0.24207973,0.62312317
12310,10835,RHBDF2,0.24204099,0.623151
15591,10836,TRPM1,0.2420176,0.62316775
14107,10837,SQSTM1,0.24201748,0.6231679
2203,10838,CCL21,0.24192369,0.62323517
9095,10839,N6AMT1,0.24178067,0.6233378
8013,10840,LRRC73,0.24172796,0.62337565
10617,10841,PDE4DIP,0.24157095,0.6234884
9071,10842,MYOM1,0.2414733,0.6235586
1231,10843,B3GNT7,0.24142918,0.6235903
15449,10844,TRAM2,0.24124636,0.6237217
8930,10845,MTNR1B,0.24121167,0.62374663
16154,10846,VCPIP1,0.24118063,0.623769
15836,10847,UBA2,0.24105929,0.62385625
5692,10848,GLYAT,0.24098794,0.62390757
16805,10849,ZNF273,0.24074888,0.6240796
6530,10850,HSPBAP1,0.24062037,0.62417215
1388,10851,BICD2,0.24055351,0.62422025
13293,10852,SIRT3,0.24047141,0.62427944
10460,10853,PAX4,0.24037856,0.6243463
5063,10854,FGD6,0.24033667,0.6243765
9184,10855,NCAPD3,0.24032953,0.62438166
14896,10856,TICAM2,0.24022496,0.624457
2157,10857,CCDC7,0.2401868,0.62448454
12415,10858,RNF103-CHMP3,0.24015708,0.62450594
11835,10859,PXK,0.24014318,0.62451595
14995,10860,TMC6,0.24007678,0.6245639
8614,10861,MLLT11,0.24007192,0.62456733
14830,10862,TGIF2,0.2400162,0.6246075
13446,10863,SLC25A28,0.23988612,0.6247014
5627,10864,GJB4,0.23980853,0.62475735
10176,10865,OR6C75,0.23975258,0.62479776
12763,10866,RYR3,0.23972175,0.62482
7536,10867,KRTAP12-3,0.23969878,0.62483656
15251,10868,TMTC2,0.23952845,0.6249595
12616,10869,RPS13,0.23949626,0.6249828
10587,10870,PCYT2,0.23942465,0.6250345
2574,10871,CEP55,0.23940982,0.62504524
358,10872,AGBL1,0.2392857,0.6251349
15014,10873,TMED7,0.2392265,0.6251777
15166,10874,TMEM39B,0.23919149,0.62520295
559,10875,AMT,0.239082,0.6252821
10866,10876,PIGN,0.23905747,0.6252999
6537,10877,HTATIP2,0.2390141,0.6253312
665,10878,ANLN,0.2389264,0.62539464
1969,10879,CAPN11,0.23891743,0.62540114
1000,10880,ASB10,0.2389028,0.6254117
15045,10881,TMEM129,0.23888192,0.6254268
8072,10882,LTK,0.23880088,0.6254854
15700,10883,TTC26,0.23872867,0.6255377
4625,10884,EVX2,0.23868206,0.6255714
3265,10885,CS,0.23866539,0.62558347
766,10886,APOBEC4,0.23863004,0.6256091
1162,10887,ATP7B,0.23851378,0.62569326
5948,10888,GRAMD4,0.23846556,0.62572813
9834,10889,OLIG1,0.23846164,0.625731
1889,10890,CACNA1S,0.23833732,0.62582105
3008,10891,COL10A1,0.23833358,0.62582374
10872,10892,PIGT,0.2383281,0.6258277
16868,10893,ZNF385A,0.2382941,0.62585235
2079,10894,CCDC106,0.23820835,0.62591445
5595,10895,GIGYF1,0.2381829,0.62593293
9836,10896,OLIG3,0.23815374,0.62595403
870,10897,ARHGEF1,0.23807554,0.6260107
16158,10898,VCX3B,0.2380171,0.6260531
6952,10899,IRX6,0.23801427,0.6260552
7531,10900,KRTAP10-8,0.2380012,0.6260646
13718,10901,SLX1A,0.23794524,0.6261052
10982,10902,PLAA,0.23783544,0.6261848
8070,10903,LTC4S,0.23775584,0.6262426
15137,10904,TMEM221,0.23772645,0.6262639
14339,10905,STX8,0.23768319,0.62629527
8881,10906,MT1A,0.23767881,0.6262985
9194,10907,NCF1,0.23759523,0.6263591
16796,10908,ZNF256,0.23754953,0.6263923
7006,10909,ITIH2,0.23745683,0.6264596
3429,10910,CWH43,0.23738782,0.62650967
10155,10911,OR5P2,0.23726155,0.6266014
2885,10912,CLNK,0.23724936,0.6266103
13988,10913,SPATA7,0.23722804,0.6266257
9839,10914,OMD,0.23717928,0.6266612
13927,10915,SP110,0.2369668,0.6268156
3129,10916,COX8A,0.23684809,0.6269019
5114,10917,FIG4,0.2368193,0.62692285
14248,10918,STARD7,0.2367837,0.6269487
2656,10919,CHD3,0.23675534,0.62696934
16762,10920,ZNF205,0.2367243,0.6269919
2285,10921,CD1A,0.23669441,0.6270137
2300,10922,CD247,0.2366657,0.62703454
5997,10923,GRM6,0.23657149,0.6271031
5166,10924,FMN1,0.23636405,0.6272541
2843,10925,CLEC1A,0.23634732,0.6272663
2556,10926,CENPV,0.23621663,0.6273615
2644,10927,CHAT,0.23620246,0.6273718
3071,10928,COPB2,0.23597202,0.6275397
172,10929,ACSM1,0.23595537,0.62755185
6521,10930,HSPB1,0.23593876,0.62756395
11384,10931,PPP4R1,0.23582475,0.62764704
3990,10932,DNAJC5,0.23580576,0.62766093
16593,10933,ZCCHC4,0.23576762,0.6276887
16552,10934,ZBTB5,0.23548466,0.6278952
8130,10935,LYZL6,0.235479,0.6278993
7529,10936,KRTAP10-6,0.23544058,0.6279273
7877,10937,LMO4,0.2352419,0.6280724
1281,10938,BATF,0.23503019,0.62822706
9574,10939,NPPC,0.23499463,0.628253
8693,10940,MORC4,0.23498717,0.62825847
11646,10941,PSG4,0.2347132,0.62845874
9047,10942,MYO19,0.23462218,0.6285253
14690,10943,TCF3,0.23458762,0.6285506
14530,10944,TAF7L,0.23456298,0.6285686
8298,10945,MAPRE3,0.2345281,0.62859416
166,10946,ACSF3,0.23451534,0.62860346
14647,10947,TBR1,0.23445983,0.6286441
5614,10948,GIPR,0.23444395,0.62865573
8411,10949,MDM4,0.2343892,0.6286958
363,10950,AGER,0.23428543,0.6287717
12723,10951,RTN4IP1,0.23414628,0.62887365
2992,10952,CNTRL,0.23386882,0.6290769
9749,10953,NUP54,0.23365109,0.6292365
7539,10954,KRTAP13-2,0.23362191,0.6292579
13528,10955,SLC35A3,0.23360243,0.6292722
15023,10956,TMEM104,0.23359385,0.6292785
16843,10957,ZNF334,0.23355618,0.62930614
12608,10958,RPRD1B,0.23354684,0.629313
10291,10959,OTUD5,0.23348759,0.62935644
14291,10960,STK38,0.23347868,0.629363
1013,10961,ASB6,0.23347601,0.62936497
14473,10962,SYT4,0.23346928,0.6293699
13267,10963,SIGLEC5,0.23346785,0.6293709
3325,10964,CSTF2,0.23345302,0.62938184
13204,10965,SH3GL3,0.23345034,0.6293838
2303,10966,CD274,0.23322645,0.62954813
14702,10967,TCN1,0.23306721,0.629665
12061,10968,RASL10B,0.2330653,0.62966645
5496,10969,GBP6,0.23303694,0.62968725
2329,10970,CD46,0.23298061,0.6297287
16802,10971,ZNF266,0.23297766,0.6297308
12750,10972,RWDD3,0.2328523,0.6298229
11655,10973,PSMA1,0.23275872,0.6298917
13322,10974,SLAMF6,0.23270537,0.6299309
11273,10975,PPDPF,0.23270309,0.6299326
16252,10976,VTCN1,0.23263873,0.6299799
6815,10977,ILKAP,0.2326386,0.62998
11195,10978,POLR2J2,0.23249023,0.6300891
11531,10979,PROKR2,0.23241177,0.63014686
494,10980,ALG14,0.23226944,0.6302516
8509,10981,MEX3B,0.23217694,0.63031965
13971,10982,SPATA13,0.23209436,0.63038045
17172,10983,ZNF805,0.2318332,0.63057286
5889,10984,GPR27,0.23180258,0.6305954
11847,10985,PYGM,0.23173352,0.6306463
5056,10986,FGA,0.23170361,0.63066834
7332,10987,KIR2DL4,0.23163322,0.63072026
3410,10988,CUL1,0.23140526,0.63088834
3472,10989,CYB5R1,0.23128147,0.6309797
11852,10990,PYROXD2,0.23127584,0.6309838
14780,10991,TEX22,0.23125868,0.6309965
16852,10992,ZNF346,0.23123991,0.63101035
4635,10993,EXOC3L2,0.23117575,0.63105774
16946,10994,ZNF511,0.23116848,0.6310631
9787,10995,OAZ2,0.2310906,0.63112056
13912,10996,SOX15,0.23108645,0.63112366
9323,10997,NEU3,0.23099634,0.6311902
10221,10998,OR8K3,0.23095056,0.631224
457,10999,AKT1S1,0.23072554,0.6313903
3912,11000,DMAP1,0.230698,0.6314106
6308,11001,HLA-DQB1,0.23063786,0.63145506
5374,11002,GABARAP,0.23060142,0.631482
11785,11003,PTPRC,0.23048717,0.63156646
6730,11004,IL12A,0.23047012,0.6315791
12499,11005,RNLS,0.23029234,0.6317106
13188,11006,SH2D5,0.23014273,0.63182133
1020,11007,ASCL1,0.23009059,0.6318599
12214,11008,REM1,0.22986646,0.6320259
9826,11009,OLFM1,0.22968365,0.6321613
3274,11010,CSF1R,0.2295276,0.632277
15236,11011,TMPRSS13,0.22944652,0.63233715
11477,11012,PRKACA,0.2294223,0.6323551
7614,11013,KY,0.22940828,0.63236547
1141,11014,ATP6V0B,0.22931229,0.6324367
14609,11015,TBC1D23,0.22925909,0.63247615
4585,11016,ESPNL,0.22925003,0.6324829
93,11017,ABL1,0.22924386,0.6324875
17189,11018,ZNF839,0.22923829,0.6324916
2701,11019,CHPT1,0.22911397,0.63258386
11411,11020,PRAMEF17,0.22909272,0.63259965
4099,11021,DRGX,0.228809,0.6328103
7508,11022,KRT79,0.22871922,0.632877
12442,11023,RNF149,0.22857496,0.6329842
8887,11024,MT1M,0.22857425,0.63298476
15086,11025,TMEM17,0.2285515,0.6330017
6480,11026,HSD17B12,0.2285372,0.6330123
17046,11027,ZNF626,0.2285365,0.63301283
8468,11028,MEMO1,0.2282942,0.633193
13421,11029,SLC24A1,0.22821496,0.63325197
1698,11030,C1orf174,0.2281218,0.6333213
11025,11031,PLEKHA3,0.22803697,0.6333844
754,11032,APOA4,0.22797734,0.6334288
3903,11033,DLL3,0.22750585,0.63378006
14695,11034,TCFL5,0.22747836,0.63380057
14596,11035,TBC1D10C,0.22734581,0.6338994
11456,11036,PREP,0.22733378,0.63390833
5989,11037,GRK5,0.22723763,0.6339801
9915,11038,OR13D1,0.2272048,0.6340046
11592,11039,PRRG3,0.2270756,0.634101
9902,11040,OR11H2,0.22701193,0.6341485
3964,11041,DNAJB6,0.22698787,0.6341665
5906,11042,GPR62,0.22689192,0.6342381
599,11043,ANKHD1-EIF4EBP3,0.22688247,0.63424516
15298,11044,TNFSF15,0.22682565,0.6342876
11577,11045,PRR23B,0.22674806,0.63434553
11820,11046,PUS10,0.22670121,0.6343805
5950,11047,GRAP2,0.22669077,0.6343883
1108,11048,ATP11B,0.22668697,0.6343912
7960,11049,LRRC14B,0.2266668,0.63440627
3844,11050,DHX32,0.22663198,0.63443226
349,11051,AFTPH,0.22650099,0.6345302
5741,11052,GNG2,0.22647724,0.6345479
9217,11053,NCR3,0.22643849,0.63457686
11254,11054,POU5F1,0.226435,0.6345795
1403,11055,BLK,0.22640425,0.6346025
12758,11056,RXRG,0.22639355,0.6346105
11864,11057,QRSL1,0.22635075,0.6346425
7594,11058,KRTAP5-9,0.22630012,0.63468033
3858,11059,DIAPH2,0.2262639,0.63470745
15331,11060,TNRC6B,0.22625102,0.63471705
8541,11061,MGAT3,0.22610864,0.6348236
59,11062,ABCD2,0.22603267,0.6348804
6265,11063,HIBCH,0.22599353,0.63490975
3090,11064,COQ5,0.22559255,0.63521004
12885,11065,SCG2,0.22558664,0.63521445
13431,11066,SLC25A14,0.22534049,0.635399
4737,11067,FAM124A,0.22525848,0.6354605
4430,11068,EML3,0.22520943,0.6354973
16856,11069,ZNF354A,0.22506343,0.6356068
5648,11070,GLB1L3,0.22502317,0.63563704
16714,11071,ZNF10,0.22500034,0.63565415
6065,11072,GTF3C2,0.22457424,0.63597417
3705,11073,DDX46,0.22455151,0.6359912
1730,11074,C21orf91,0.22443897,0.63607585
2466,11075,CDKL2,0.22433719,0.6361523
3772,11076,DENND1A,0.22419553,0.6362589
8437,11077,MED22,0.22417946,0.63627094
5597,11078,GIMAP1,0.22405562,0.63636416
17182,11079,ZNF829,0.22389719,0.6364834
10886,11080,PIK3CA,0.22385834,0.63651264
13259,11081,SIDT2,0.22384614,0.6365218
6396,11082,HOXA5,0.22362232,0.6366904
11257,11083,POU6F1,0.22357273,0.63672775
7434,11084,KLRF2,0.2234616,0.6368115
286,11085,ADCY5,0.22343552,0.63683116
15891,11086,UBE3D,0.22342497,0.6368391
3200,11087,CREB3L2,0.22332224,0.6369165
8067,11088,LTBP3,0.22322671,0.6369886
6618,11089,IFI27L2,0.22307058,0.63710636
5526,11090,GDAP1L1,0.22303125,0.63713604
12519,11091,RORA,0.22302788,0.6371386
2147,11092,CCDC59,0.22302115,0.6371437
12194,11093,RECQL4,0.22294928,0.6371979
15854,11094,UBE2B,0.22275989,0.6373409
11674,11095,PSMC1,0.22274537,0.6373519
8379,11096,MCL1,0.2226098,0.6374543
8803,11097,MRPL54,0.22259262,0.6374672
12465,11098,RNF20,0.22256912,0.63748497
7178,11099,KCNK9,0.22252156,0.6375209
2520,11100,CEBPG,0.22250724,0.63753176
3388,11101,CTSC,0.22244954,0.6375753
15729,11102,TTK,0.22242667,0.6375926
13179,11103,SH2B2,0.22234908,0.63765126
22,11104,AASS,0.22225676,0.63772106
17060,11105,ZNF654,0.22222832,0.6377426
9381,11106,NHLH2,0.22199614,0.63791823
14772,11107,TEX11,0.2219834,0.6379279
1393,11108,BIN3,0.22193238,0.6379665
10227,11109,OR9G1,0.22168066,0.63815707
2737,11110,CHST4,0.22161932,0.63820356
5643,11111,GKN2,0.22160706,0.6382128
16642,11112,ZFP28,0.22145703,0.6383265
922,11113,ARL4D,0.2214464,0.6383346
1309,11114,BCAS3,0.2213448,0.6384116
2390,11115,CDC42EP5,0.22134002,0.6384152
11961,11116,RAD1,0.22129375,0.63845026
7653,11117,LANCL2,0.22126256,0.6384739
2379,11118,CDC37,0.22120544,0.63851726
2328,11119,CD44,0.22103117,0.63864946
177,11120,ACSM5,0.22102389,0.63865495
16019,11121,UPK1A,0.22099987,0.6386732
1218,11122,B3GALT1,0.22096837,0.6386971
8945,11123,MTRNR2L8,0.220928,0.6387277
11310,11124,PPM1G,0.22086357,0.63877666
5681,11125,GLS,0.22086085,0.6387787
1351,11126,BDNF,0.22046164,0.6390819
6403,11127,HOXB3,0.22033498,0.6391782
8560,11128,MICA,0.22026779,0.6392293
16450,11129,XPR1,0.22015472,0.63931525
9243,11130,NDUFA3,0.2200531,0.63939255
10097,11131,OR52I1,0.22001229,0.6394236
1203,11132,AVPR1B,0.21997106,0.639455
51,11133,ABCC2,0.21995984,0.63946354
13975,11134,SPATA19,0.21992967,0.6394865
7690,11135,LCE2C,0.21988522,0.63952035
1647,11136,C19orf18,0.21988276,0.6395222
3282,11137,CSH1,0.21982032,0.63956976
10515,11138,PCDHB11,0.21966484,0.63968813
16801,11139,ZNF264,0.21953128,0.6397899
718,11140,AP3M1,0.21950936,0.63980657
2477,11141,CDKN2C,0.21947102,0.6398358
11211,11142,POM121,0.21945643,0.6398469
142,11143,ACOT1,0.21933547,0.6399391
13317,11144,SLA,0.21924342,0.6400093
10710,11145,PEX10,0.21923769,0.64001364
92,11146,ABI3BP,0.21923062,0.64001906
12672,11147,RREB1,0.21918322,0.6400552
2356,11148,CD8B,0.21903855,0.64016557
6421,11149,HOXD11,0.21892609,0.64025134
1844,11150,C9orf40,0.21887483,0.6402905
7313,11151,KIF2C,0.2188133,0.64033747
1272,11152,BANK1,0.21880108,0.64034677
1323,11153,BCL2A1,0.21879314,0.64035285
8994,11154,MYBPC3,0.21875302,0.6403835
7457,11155,KRCC1,0.21866858,0.640448
992,11156,AS3MT,0.21857582,0.64051884
2650,11157,CHCHD5,0.21841131,0.64064455
2054,11158,CBWD1,0.21838595,0.6406639
5151,11159,FLNB,0.21831657,0.64071697
14864,11160,THEMIS,0.21830675,0.6407245
4841,11161,FAM47E-STBD1,0.21809976,0.64088273
7309,11162,KIF26B,0.21805966,0.6409134
16486,11163,YME1L1,0.21799237,0.6409649
16420,11164,XAGE5,0.21792154,0.6410191
14897,11165,TIE1,0.21787058,0.64105815
14583,11166,TAS2R8,0.21783379,0.6410863
6203,11167,HEATR6,0.21767321,0.64120924
17077,11168,ZNF677,0.21763182,0.64124095
163,11169,ACSBG1,0.21725105,0.6415328
4060,11170,DPM1,0.21724968,0.6415338
15117,11171,TMEM200B,0.21716791,0.6415965
5384,11172,GABRA3,0.21709634,0.6416514
10913,11173,PIP5K1C,0.21703002,0.6417023
14286,11174,STK32B,0.21694669,0.64176625
6841,11175,INHBC,0.21668297,0.6419687
11793,11176,PTPRK,0.21654692,0.6420732
15141,11177,TMEM229A,0.21649414,0.64211375
826,11178,ARFIP2,0.21641219,0.64217675
4310,11179,EHBP1L1,0.2163997,0.64218634
16835,11180,ZNF322,0.21638161,0.64220023
8787,11181,MRPL39,0.21637277,0.642207
6726,11182,IL10RA,0.21625601,0.6422968
16959,11183,ZNF526,0.21625435,0.6422981
4216,11184,EBLN1,0.21622837,0.64231807
1704,11185,C1orf210,0.2161821,0.64235365
5302,11186,FSIP2,0.21615836,0.6423719
14811,11187,TFIP11,0.21606684,0.6424423
13092,11188,SERPINH1,0.21592823,0.642549
14851,11189,THAP6,0.21587251,0.64259183
9076,11190,MYOZ2,0.21552551,0.6428591
10822,11191,PHLDB1,0.21544057,0.64292455
5162,11192,FLVCR1,0.2154346,0.64292914
7214,11193,KCTD2,0.21542515,0.6429364
8333,11194,MB,0.21536902,0.6429797
10340,11195,PABPC1,0.21534011,0.643002
3332,11196,CT45A5,0.21527521,0.64305204
6460,11197,HS2ST1,0.2150374,0.64323545
9956,11198,OR2A42,0.21499018,0.64327186
14918,11199,TIMM50,0.21497582,0.64328295
11853,11200,PYY,0.21482718,0.6433977
7120,11201,KCNC1,0.21482493,0.6433994
14386,11202,SUPT16H,0.21482061,0.64340276
7967,11203,LRRC23,0.21473694,0.64346737
2548,11204,CENPK,0.21469918,0.6434965
10875,11205,PIGW,0.21462123,0.6435567
16172,11206,VGF,0.21448384,0.64366287
12437,11207,RNF144A,0.21441452,0.64371645
10430,11208,PARP10,0.21438502,0.6437393
3463,11209,CXorf65,0.21436317,0.64375615
765,11210,APOBEC3H,0.2143554,0.6437622
14182,11211,SSRP1,0.21426477,0.64383227
12436,11212,RNF141,0.21423115,0.64385825
4908,11213,FASLG,0.21414296,0.64392644
14453,11214,SYNPO2,0.21412757,0.64393836
14311,11215,STRADA,0.21409893,0.64396054
17009,11216,ZNF583,0.21405593,0.6439938
2311,11217,CD300LB,0.21355009,0.64438546
6703,11218,IGSF10,0.21330947,0.64457196
13232,11219,SHISA2,0.21319738,0.64465886
4959,11220,FBXO2,0.21315603,0.64469093
9879,11221,OR10G9,0.21298532,0.6448234
1672,11222,C1QTNF3,0.21295321,0.64484835
17070,11223,ZNF670,0.21293515,0.64486235
8665,11224,MNS1,0.21286422,0.6449174
2603,11225,CES5A,0.21280189,0.6449658
4660,11226,EYA1,0.21279135,0.644974
14054,11227,SPOCK2,0.21263452,0.64509577
3047,11228,COL8A2,0.21259189,0.6451289
2002,11229,CARNS1,0.21247374,0.6452207
2996,11230,COBL,0.21240298,0.6452757
1052,11231,ASXL1,0.21227527,0.645375
422,11232,AK7,0.21220157,0.64543235
11894,11233,RAB23,0.21210903,0.64550436
13906,11234,SOX1,0.21194226,0.6456341
16698,11235,ZMAT5,0.21183023,0.6457213
1050,11236,ASTN1,0.2117826,0.6457584
9576,11237,NPR2,0.21169162,0.64582926
16367,11238,WIPF2,0.21151224,0.64596903
15407,11239,TPP1,0.2114628,0.6460076
3873,11240,DIS3L,0.21142446,0.64603746
15869,11241,UBE2J1,0.21136819,0.6460813
8324,11242,MATN1,0.21135621,0.6460907
16804,11243,ZNF268,0.21127881,0.646151
12406,11244,RNASEH2C,0.21098498,0.6463803
11604,11245,PRSS21,0.21093042,0.64642286
15376,11246,TP53I11,0.2108395,0.64649385
2510,11247,CEACAM3,0.21061446,0.6466696
4582,11248,ESM1,0.21055819,0.6467136
16963,11249,ZNF530,0.21018916,0.64700216
2252,11250,CCR2,0.21016377,0.647022
8279,11251,MAPK14,0.21015105,0.64703196
16416,11252,XAGE1A,0.21012577,0.64705175
4896,11253,FANCL,0.21002613,0.6471297
16731,11254,ZNF140,0.20969965,0.6473854
15626,11255,TSHR,0.20948924,0.6475503
