Index,position,attribute,projections,classifiers,nodes,RI
5114,4898,FIG4,117,0.020512821,0.020512821,0.0011290663
11639,4899,PSEN1,101,0.025742574,0.025742574,0.0011289959
276,4900,ADAT2,99,0.030303031,0.030303031,0.0011288684
9624,4901,NRBP2,104,0.025,0.025,0.0011287353
12507,4902,ROBO3,88,0.03409091,0.036363635,0.0011281683
4217,4903,EBLN2,108,0.033333335,0.033333335,0.0011280332
15461,4904,TRAPPC6A,102,0.029411765,0.029411765,0.0011279854
4584,4905,ESPN,110,0.030909091,0.030909091,0.0011274416
131,4906,ACE,95,0.023157895,0.023157895,0.0011263195
13772,4907,SMPDL3A,105,0.024761904,0.024761904,0.0011261164
3914,4908,DMBX1,96,0.03125,0.03125,0.0011259514
16676,4909,ZGLP1,101,0.025742574,0.025742574,0.0011258988
11262,4910,PPAN,92,0.02826087,0.02826087,0.0011258433
15648,4911,TSPAN19,102,0.02745098,0.02745098,0.0011256629
2795,4912,CLCA4,96,0.027083334,0.027083334,0.0011253891
8317,4913,MAST3,93,0.034408603,0.034408603,0.0011250396
5374,4914,GABARAP,96,0.016666668,0.016666668,0.0011250388
2809,4915,CLDN11,82,0.024390243,0.024390243,0.0011249388
5054,4916,FFAR2,89,0.035955057,0.035955057,0.0011246672
9202,4917,NCKAP5L,86,0.023255814,0.023255814,0.0011246358
5810,4918,GPANK1,106,0.024528302,0.026415095,0.0011240221
5017,4919,FCN1,108,0.02962963,0.02962963,0.0011237847
6149,4920,HBA2,98,0.028571429,0.028571429,0.0011236201
13599,4921,SLC44A5,109,0.02385321,0.025688073,0.001123555
12244,4922,RFK,115,0.03130435,0.03130435,0.0011232086
13985,4923,SPATA5,110,0.02,0.02,0.0011229074
8114,4924,LYPLA2,93,0.027956989,0.027956989,0.0011228576
6062,4925,GTF2IRD2B,123,0.024390243,0.024390243,0.0011228073
4109,4926,DSEL,94,0.025531914,0.025531914,0.0011227292
6459,4927,HS1BP3,86,0.03255814,0.03255814,0.0011223279
4330,4928,EIF2AK1,98,0.024489796,0.024489796,0.0011221302
550,4929,AMN,100,0.032,0.032,0.0011220535
17008,4930,ZNF582,92,0.030434782,0.030434782,0.0011219687
13836,4931,SNTB2,103,0.027184466,0.027184466,0.0011217579
4267,4932,EEPD1,106,0.02264151,0.02264151,0.0011216811
2024,4933,CASR,104,0.023076924,0.023076924,0.0011216301
10304,4934,OXA1L,118,0.020338982,0.020338982,0.0011216177
13834,4935,SNTA1,98,0.020408163,0.020408163,0.0011208903
5860,4936,GPR149,109,0.027522936,0.027522936,0.0011208128
422,4937,AK7,77,0.031168832,0.031168832,0.0011205088
10561,4938,PCLO,87,0.022988506,0.022988506,0.0011204786
7462,4939,KRR1,111,0.034234233,0.034234233,0.0011202175
5099,4940,FGR,108,0.022222223,0.022222223,0.0011199687
379,4941,AGRN,89,0.020224718,0.020224718,0.0011199649
9474,4942,NME6,111,0.025225226,0.025225226,0.0011195455
4278,4943,EFEMP2,111,0.027027028,0.027027028,0.0011195337
8534,4944,MFSD6L,94,0.025531914,0.025531914,0.0011194659
1262,4945,BAHCC1,109,0.027522936,0.029357798,0.0011193417
15606,4946,TRPV6,96,0.025,0.027083334,0.0011190869
16077,4947,USP31,93,0.030107526,0.030107526,0.0011189863
8079,4948,LURAP1,102,0.025490196,0.025490196,0.0011181779
11199,4949,POLR2M,97,0.022680413,0.022680413,0.001118062
4214,4950,EBF4,106,0.02264151,0.024528302,0.0011180005
4453,4951,ENO2,124,0.027419355,0.027419355,0.0011178533
5807,4952,GPA33,97,0.024742268,0.026804123,0.0011177332
2183,4953,CCDC92,104,0.03269231,0.03269231,0.0011177139
11115,4954,PNISR,77,0.028571429,0.028571429,0.0011177096
6747,4955,IL17RC,99,0.026262626,0.026262626,0.0011176863
300,4956,ADH4,92,0.026086956,0.026086956,0.001117652
1134,4957,ATP4B,123,0.037398376,0.037398376,0.0011173688
9685,4958,NTNG1,105,0.028571429,0.03047619,0.0011173041
19,4959,AARSD1,112,0.021428572,0.023214286,0.0011172923
5465,4960,GART,95,0.018947368,0.021052632,0.0011168683
1599,4961,C12orf75,87,0.025287356,0.025287356,0.0011159625
12447,4962,RNF165,97,0.022680413,0.024742268,0.0011159409
6324,4963,HMG20A,102,0.02745098,0.02745098,0.0011157326
8304,4964,MARK2,87,0.018390805,0.018390805,0.0011152099
12523,4965,RP1,91,0.026373627,0.026373627,0.0011150453
5648,4966,GLB1L3,105,0.03047619,0.03047619,0.001114924
3563,4967,DACT1,107,0.01682243,0.01682243,0.0011143654
1470,4968,BRCA1,95,0.023157895,0.023157895,0.0011142553
9505,4969,NOL4,96,0.029166667,0.029166667,0.0011140429
2670,4970,CHI3L1,101,0.025742574,0.025742574,0.0011139476
10998,4971,PLCB3,94,0.029787235,0.029787235,0.0011137661
10096,4972,OR52H1,99,0.028282829,0.028282829,0.0011134662
6979,4973,ITGA2B,96,0.03125,0.03125,0.0011128453
4260,4974,EEF1B2,115,0.020869566,0.020869566,0.001112716
1854,4975,CA11,91,0.032967035,0.032967035,0.0011125276
11105,4976,PMM1,98,0.026530612,0.026530612,0.001112516
10545,4977,PCDHGB5,110,0.030909091,0.030909091,0.0011122043
5108,4978,FHOD1,97,0.022680413,0.022680413,0.001111503
1919,4979,CALCOCO1,91,0.021978023,0.021978023,0.0011111769
5553,4980,GEMIN8,108,0.027777778,0.027777778,0.0011105563
1688,4981,C1orf115,100,0.028,0.028,0.0011105357
1118,4982,ATP1A3,112,0.026785715,0.028571429,0.0011102812
4153,4983,DUSP22,105,0.026666667,0.026666667,0.0011101853
13305,4984,SIX6,100,0.022,0.022,0.0011096388
8698,4985,MORN3,110,0.023636363,0.023636363,0.0011095596
8945,4986,MTRNR2L8,116,0.029310346,0.029310346,0.0011093997
6508,4987,HSPA12B,87,0.025287356,0.025287356,0.0011093769
11698,4988,PSME4,100,0.024,0.024,0.0011093407
1672,4989,C1QTNF3,117,0.023931624,0.025641026,0.0011091975
13634,4990,SLC6A1,106,0.03018868,0.032075472,0.0011091011
10926,4991,PITRM1,98,0.028571429,0.028571429,0.0011090448
2695,4992,CHN2,98,0.020408163,0.020408163,0.0011089612
10318,4993,P2RX4,80,0.03,0.0325,0.0011087769
16464,4994,YAF2,96,0.029166667,0.029166667,0.00110825
9649,4995,NSA2,119,0.020168068,0.020168068,0.0011080918
12717,4996,RTKN2,111,0.025225226,0.025225226,0.0011080514
14883,4997,THSD7B,101,0.02970297,0.02970297,0.0011069258
16658,4998,ZFP92,101,0.027722772,0.027722772,0.0011065206
13878,4999,SOCS3,128,0.0203125,0.0203125,0.0011056473
13203,5000,SH3GL2,91,0.03076923,0.03076923,0.0011054488
10240,5001,ORC5,96,0.020833334,0.020833334,0.0011053754
5000,5002,FCAR,102,0.023529412,0.023529412,0.0011050449
12446,5003,RNF157,105,0.024761904,0.026666667,0.0011050121
16938,5004,ZNF497,100,0.026,0.026,0.0011048625
6978,5005,ITGA2,102,0.025490196,0.025490196,0.0011045231
15064,5006,TMEM14B,93,0.032258064,0.032258064,0.0011040533
1957,5007,CAMSAP3,98,0.024489796,0.024489796,0.0011038111
7124,5008,KCND1,90,0.031111112,0.031111112,0.0011036223
9336,5009,NEXN,97,0.022680413,0.022680413,0.0011036
9412,5010,NKAIN1,113,0.014159292,0.014159292,0.0011030682
16225,5011,VPS4A,102,0.02745098,0.029411765,0.0011028748
7033,5012,IWS1,106,0.028301887,0.028301887,0.0011027874
8980,5013,MXD3,96,0.027083334,0.027083334,0.0011027411
7106,5014,KCMF1,91,0.028571429,0.028571429,0.0011024986
16376,5015,WNK4,104,0.025,0.025,0.0011021468
13645,5016,SLC6A20,76,0.031578947,0.031578947,0.0011020956
15729,5017,TTK,99,0.022222223,0.022222223,0.0011020361
13525,5018,SLC34A3,78,0.023076924,0.025641026,0.0011019288
14544,5019,TANK,88,0.022727273,0.022727273,0.0011018112
10560,5020,PCK2,101,0.021782178,0.021782178,0.0011012813
4525,5021,EPS8,114,0.021052632,0.022807017,0.0011007442
8858,5022,MSH6,111,0.01981982,0.01981982,0.0011007399
13251,5023,SHROOM3,87,0.022988506,0.022988506,0.0011002007
3557,5024,DAAM2,100,0.028,0.028,0.001099895
15078,5025,TMEM161B,87,0.022988506,0.022988506,0.001099729
8725,5026,MPP6,108,0.024074074,0.025925925,0.0010996297
14293,5027,STK39,92,0.02826087,0.02826087,0.0010990767
3904,5028,DLL4,87,0.018390805,0.018390805,0.0010978462
6932,5029,IRF2BP2,105,0.020952381,0.020952381,0.0010965654
4436,5030,EMP3,122,0.026229508,0.026229508,0.0010964408
15579,5031,TRNP1,89,0.020224718,0.020224718,0.0010957753
6724,5032,IKZF5,91,0.024175825,0.026373627,0.0010956597
8085,5033,LY6D,109,0.027522936,0.027522936,0.0010954887
12793,5034,SAA2_SAA4,90,0.026666667,0.026666667,0.0010954278
10438,5035,PARP4,101,0.021782178,0.021782178,0.0010952009
2543,5036,CENPE,98,0.026530612,0.026530612,0.0010951407
4175,5037,DYNC1I2,123,0.02601626,0.02601626,0.0010950019
11559,5038,PRPSAP2,109,0.027522936,0.029357798,0.0010949689
1852,5039,CA1,95,0.029473685,0.029473685,0.0010949167
5335,5040,FUZ,103,0.031067962,0.031067962,0.0010946806
3795,5041,DES,106,0.024528302,0.024528302,0.0010946033
2323,5042,CD3E,101,0.021782178,0.021782178,0.0010940691
14712,5043,TCTE1,105,0.026666667,0.026666667,0.0010938785
16168,5044,VENTX,85,0.025882352,0.025882352,0.0010935344
16639,5045,ZFP1,112,0.03214286,0.03214286,0.0010934486
8404,5046,MDGA2,99,0.030303031,0.030303031,0.0010930434
6776,5047,IL23A,116,0.024137931,0.02586207,0.0010926347
6267,5048,HIC2,89,0.020224718,0.02247191,0.0010925101
8879,5049,MSX1,97,0.024742268,0.024742268,0.0010922531
9160,5050,NAV1,110,0.023636363,0.023636363,0.0010922469
15081,5051,TMEM165,94,0.021276595,0.021276595,0.0010919783
2079,5052,CCDC106,112,0.026785715,0.03214286,0.0010918932
16828,5053,ZNF304,114,0.031578947,0.031578947,0.0010918727
8925,5054,MTMR6,97,0.032989692,0.032989692,0.00109156
908,5055,ARL11,99,0.024242423,0.024242423,0.0010915085
9855,5056,OPN1SW,102,0.01372549,0.01372549,0.001091038
15415,5057,TPRG1L,111,0.02882883,0.030630631,0.0010907713
4856,5058,FAM72B,93,0.025806451,0.025806451,0.0010904702
1851,5059,C9orf85,104,0.025,0.025,0.0010902904
13032,5060,SEMA6D,95,0.02736842,0.031578947,0.0010902518
4857,5061,FAM72D,97,0.032989692,0.032989692,0.0010900471
13485,5062,SLC27A5,97,0.032989692,0.032989692,0.0010900352
3517,5063,CYP2J2,99,0.030303031,0.030303031,0.0010897594
10855,5064,PIEZO2,103,0.021359224,0.021359224,0.0010894223
5952,5065,GRB10,95,0.016842104,0.016842104,0.001089417
74,5066,ABHD12,104,0.025,0.025,0.0010893759
16648,5067,ZFP37,111,0.02882883,0.02882883,0.0010891097
12058,5068,RASGRP4,108,0.02962963,0.02962963,0.0010890806
13854,5069,SNX2,91,0.01978022,0.01978022,0.0010886899
8376,5070,MCFD2,101,0.01980198,0.01980198,0.001088652
6676,5071,IGF1R,99,0.028282829,0.028282829,0.0010886359
16570,5072,ZC3H13,115,0.017391304,0.017391304,0.0010885784
7673,5073,LAYN,100,0.022,0.022,0.0010884941
5912,5074,GPR82,96,0.029166667,0.029166667,0.0010884696
4568,5075,ERP27,91,0.028571429,0.028571429,0.0010880175
15756,5076,TUBA4A,117,0.023931624,0.023931624,0.0010878333
5580,5077,GGT1,97,0.032989692,0.032989692,0.0010876649
2729,5078,CHST10,100,0.026,0.026,0.0010875404
2008,5079,CASKIN1,83,0.026506023,0.026506023,0.0010870236
810,5080,ARAP2,109,0.022018349,0.022018349,0.0010867916
12202,5081,REG1A,115,0.027826088,0.027826088,0.0010864687
6828,5082,IMPG2,121,0.028099174,0.028099174,0.0010864009
3151,5083,CPM,127,0.02519685,0.02519685,0.0010863414
15441,5084,TRAF6,93,0.032258064,0.032258064,0.0010862405
16541,5085,ZBTB4,100,0.022,0.022,0.0010858286
14775,5086,TEX13B,104,0.028846154,0.028846154,0.0010856792
9676,5087,NTAN1,90,0.022222223,0.022222223,0.001085662
6245,5088,HEXIM2,97,0.024742268,0.024742268,0.0010855206
3854,5089,DHX8,97,0.018556701,0.018556701,0.0010852655
16098,5090,USP51,87,0.029885057,0.032183908,0.0010852586
16144,5091,VAV1,98,0.018367346,0.018367346,0.0010849757
1483,5092,BRI3,107,0.020560747,0.022429906,0.001084431
14951,5093,TLK2,96,0.027083334,0.027083334,0.0010842368
14900,5094,TIGD1,105,0.022857143,0.024761904,0.0010838748
14732,5095,TDRD9,107,0.026168223,0.026168223,0.0010837455
7058,5096,JMJD8,100,0.022,0.022,0.0010837
1753,5097,C2orf74,87,0.027586207,0.027586207,0.0010836223
14919,5098,TIMM8A,112,0.023214286,0.023214286,0.0010836121
13870,5099,SNX7,117,0.023931624,0.023931624,0.001083439
14238,5100,STAP1,98,0.03265306,0.03265306,0.0010834356
6805,5101,IL6ST,85,0.023529412,0.023529412,0.0010833761
11375,5102,PPP2R5C,97,0.024742268,0.024742268,0.0010831252
12496,5103,RNFT2,100,0.032,0.032,0.0010831251
3167,5104,CPS1,96,0.027083334,0.027083334,0.0010830606
11435,5105,PRDM13,81,0.02962963,0.02962963,0.0010830127
4213,5106,EBF3,96,0.027083334,0.027083334,0.0010827421
10249,5107,OSBP2,97,0.02886598,0.02886598,0.0010822569
10269,5108,OSR2,122,0.019672131,0.022950819,0.0010822316
4478,5109,ENY2,85,0.025882352,0.025882352,0.0010815166
8733,5110,MPV17L,116,0.020689655,0.027586207,0.001081378
13864,5111,SNX31,92,0.026086956,0.026086956,0.0010813009
1094,5112,ATL1,92,0.026086956,0.02826087,0.0010810418
7617,5113,L1TD1,85,0.02117647,0.02117647,0.0010809982
17096,5114,ZNF70,107,0.028037382,0.028037382,0.0010809009
7852,5115,LIPT2,113,0.026548672,0.028318584,0.0010803663
11101,5116,PMF1,82,0.019512195,0.019512195,0.001080069
4320,5117,EID1,106,0.016981132,0.016981132,0.001080007
9092,5118,N4BP2L1,99,0.016161617,0.016161617,0.0010797497
14524,5119,TAF4B,128,0.03125,0.03125,0.0010796766
8201,5120,MAL,107,0.029906543,0.029906543,0.0010793192
15006,5121,TMCO6,89,0.0247191,0.0247191,0.001079196
11593,5122,PRRG4,104,0.025,0.025,0.001079063
12168,5123,RCCD1,117,0.027350428,0.027350428,0.0010790152
3447,5124,CXCR2,95,0.025263159,0.02736842,0.0010788989
17087,5125,ZNF689,87,0.029885057,0.029885057,0.0010785513
690,5126,ANXA4,97,0.030927835,0.030927835,0.0010782497
15314,5127,TNNC1,122,0.029508196,0.029508196,0.0010776151
16935,5128,ZNF492,92,0.026086956,0.026086956,0.0010775392
1962,5129,CANT1,111,0.023423424,0.023423424,0.0010775279
4946,5130,FBXL20,84,0.028571429,0.028571429,0.0010774727
9844,5131,ONECUT3,107,0.024299065,0.024299065,0.0010772769
10606,5132,PDE12,118,0.018644068,0.018644068,0.0010772592
10984,5133,PLAC8,90,0.024444444,0.024444444,0.0010771363
8988,5134,MYB,101,0.02970297,0.02970297,0.0010771331
8700,5135,MORN5,114,0.02982456,0.02982456,0.0010770926
223,5136,ADAD2,97,0.02886598,0.02886598,0.0010768055
13140,5137,SFRP5,87,0.020689655,0.020689655,0.0010766854
11312,5138,PPM1J,107,0.024299065,0.026168223,0.0010766719
6163,5139,HCAR3,94,0.027659575,0.027659575,0.0010763536
3564,5140,DACT2,97,0.030927835,0.030927835,0.0010762902
2421,5141,CDH24,102,0.023529412,0.023529412,0.0010761105
11488,5142,PRKCB,114,0.022807017,0.022807017,0.001075891
7974,5143,LRRC3,84,0.030952381,0.030952381,0.001075371
9397,5144,NINL,105,0.024761904,0.024761904,0.0010751546
2023,5145,CASQ2,108,0.027777778,0.027777778,0.0010750295
1474,5146,BRD2,106,0.026415095,0.026415095,0.0010747756
15690,5147,TTC16,93,0.021505376,0.021505376,0.0010741497
2712,5148,CHRNA1,107,0.0317757,0.0317757,0.0010740018
7206,5149,KCTD12,93,0.017204301,0.017204301,0.0010736715
10512,5150,PCDHAC2,122,0.026229508,0.026229508,0.0010734465
1009,5151,ASB2,84,0.028571429,0.028571429,0.0010732769
5970,5152,GRID2IP,91,0.024175825,0.024175825,0.0010731154
6538,5153,HTATSF1,93,0.023655914,0.023655914,0.0010728325
558,5154,AMPH,94,0.025531914,0.025531914,0.0010728203
10527,5155,PCDHB8,100,0.024,0.024,0.0010727269
16943,5156,ZNF506,93,0.025806451,0.025806451,0.001072386
735,5157,APC,93,0.025806451,0.025806451,0.0010723578
8288,5158,MAPK8IP2,118,0.023728814,0.023728814,0.0010723455
9074,5159,MYOT,94,0.027659575,0.027659575,0.0010723385
17094,5160,ZNF699,88,0.03181818,0.03409091,0.0010721921
6080,5161,GUCA1A,103,0.029126214,0.029126214,0.0010721574
8221,5162,MAN2C1,119,0.018487396,0.018487396,0.0010721318
1986,5163,CAPSL,115,0.029565217,0.03130435,0.0010718537
7910,5164,LPCAT3,96,0.022916667,0.022916667,0.0010718401
12008,5165,RANBP10,100,0.024,0.024,0.001071701
5849,5166,GPR132,93,0.030107526,0.030107526,0.0010716396
11130,5167,PNOC,102,0.021568628,0.021568628,0.0010714675
11000,5168,PLCD1,90,0.026666667,0.028888889,0.0010714292
65,5169,ABCF3,97,0.024742268,0.024742268,0.0010714225
15900,5170,UBL7,107,0.024299065,0.024299065,0.0010713649
2835,5171,CLEC12B,96,0.027083334,0.027083334,0.0010709403
15604,5172,TRPV4,113,0.031858407,0.031858407,0.0010709201
8046,5173,LSM11,103,0.027184466,0.027184466,0.0010705015
12503,5174,RNPEPL1,115,0.024347827,0.024347827,0.0010701497
17239,5175,ZSCAN21,84,0.028571429,0.028571429,0.0010699623
8671,5176,MOB2,101,0.023762377,0.023762377,0.0010699098
12664,5177,RRAD,93,0.025806451,0.025806451,0.0010692308
6229,5178,HERC4,96,0.020833334,0.020833334,0.0010691789
7998,5179,LRRC4C,94,0.025531914,0.025531914,0.0010691744
13018,5180,SEMA3E,108,0.025925925,0.025925925,0.0010691071
15369,5181,TOX2,95,0.023157895,0.02736842,0.0010682029
11356,5182,PPP1R3G,97,0.022680413,0.022680413,0.0010681851
1660,5183,C1GALT1,113,0.024778761,0.024778761,0.0010680241
16561,5184,ZC2HC1A,95,0.025263159,0.025263159,0.0010680184
10415,5185,PAQR6,91,0.026373627,0.026373627,0.0010677886
1800,5186,C5orf63,101,0.023762377,0.023762377,0.0010675117
5006,5187,FCGR1A,76,0.023684211,0.023684211,0.0010674158
10266,5188,OSM,98,0.028571429,0.028571429,0.0010670834
7079,5189,KANK4,89,0.0247191,0.0247191,0.0010670671
14963,5190,TLR7,108,0.025925925,0.025925925,0.0010670489
6664,5191,IFT43,88,0.025,0.025,0.0010670315
5191,5192,FNDC8,96,0.027083334,0.027083334,0.001066834
923,5193,ARL5A,105,0.028571429,0.03047619,0.0010666443
16661,5194,ZFPM2,103,0.029126214,0.029126214,0.0010664653
6879,5195,INTS4,104,0.025,0.025,0.0010663802
10571,5196,PCP2,107,0.026168223,0.028037382,0.0010659691
6387,5197,HORMAD1,87,0.027586207,0.027586207,0.0010658213
1691,5198,C1orf127,105,0.028571429,0.028571429,0.0010657563
9730,5199,NUFIP1,113,0.031858407,0.031858407,0.0010657402
3463,5200,CXorf65,99,0.028282829,0.028282829,0.0010657058
2001,5201,CARM1,103,0.02330097,0.025242718,0.0010653101
11329,5202,PPP1R14A,95,0.025263159,0.025263159,0.0010650379
4282,5203,EFHD1,109,0.029357798,0.029357798,0.0010647367
16842,5204,ZNF333,110,0.027272727,0.027272727,0.0010644048
914,5205,ARL17A,103,0.027184466,0.027184466,0.0010639703
17095,5206,ZNF7,97,0.022680413,0.022680413,0.0010639002
1825,5207,C8B,107,0.024299065,0.024299065,0.0010635803
11743,5208,PTGIR,110,0.027272727,0.027272727,0.0010635316
6201,5209,HEATR5A,86,0.030232558,0.030232558,0.0010634902
16445,5210,XPO4,104,0.021153847,0.021153847,0.001063231
5786,5211,GOLM1,99,0.022222223,0.022222223,0.0010630902
15493,5212,TRIM2,91,0.026373627,0.026373627,0.0010630805
2690,5213,CHMP4C,99,0.024242423,0.024242423,0.0010628252
16105,5214,USP9X,106,0.032075472,0.032075472,0.0010625736
14085,5215,SPRYD3,120,0.021666666,0.023333333,0.0010623685
2264,5216,CCT4,78,0.025641026,0.025641026,0.0010620821
2088,5217,CCDC12,99,0.030303031,0.030303031,0.0010620414
8131,5218,LZIC,126,0.028571429,0.028571429,0.0010619075
495,5219,ALG1L,86,0.025581395,0.027906977,0.0010618138
15987,5220,ULK3,93,0.023655914,0.023655914,0.0010617549
13639,5221,SLC6A15,101,0.025742574,0.025742574,0.0010614905
11183,5222,POLR1D,97,0.018556701,0.018556701,0.001061457
4135,5223,DUOX2,110,0.027272727,0.027272727,0.0010612705
7457,5224,KRCC1,104,0.025,0.025,0.0010612225
15567,5225,TRMT11,114,0.019298246,0.019298246,0.0010611293
9086,5226,MZF1,118,0.023728814,0.023728814,0.001061125
16070,5227,USP25,115,0.022608696,0.022608696,0.0010610161
17044,5228,ZNF625,97,0.030927835,0.030927835,0.0010610099
1492,5229,BRPF3,107,0.024299065,0.024299065,0.0010608518
14598,5230,TBC1D13,102,0.023529412,0.023529412,0.0010608258
12408,5231,RNASEL,99,0.022222223,0.026262626,0.0010608054
14642,5232,TBL2,95,0.02736842,0.02736842,0.0010607886
11221,5233,PON1,103,0.019417476,0.019417476,0.001060485
4125,5234,DTNBP1,97,0.022680413,0.022680413,0.001059804
6073,5235,GTPBP3,88,0.025,0.025,0.0010594793
4281,5236,EFHC2,95,0.023157895,0.023157895,0.0010594031
16539,5237,ZBTB38,95,0.021052632,0.025263159,0.0010593971
16107,5238,USPL1,107,0.022429906,0.024299065,0.0010591449
15381,5239,TP53RK,101,0.023762377,0.025742574,0.001058994
14227,5240,STAB2,108,0.025925925,0.025925925,0.0010589926
12476,5241,RNF223,102,0.02745098,0.02745098,0.0010587141
10326,5242,P2RY12,102,0.021568628,0.023529412,0.0010585668
4390,5243,ELF5,104,0.028846154,0.03076923,0.0010583735
16005,5244,UNC5D,101,0.023762377,0.023762377,0.001058299
16657,5245,ZFP91_CNTF,102,0.033333335,0.033333335,0.0010581894
9534,5246,NOVA1,114,0.024561403,0.02631579,0.0010581062
15234,5247,TMPRSS11F,112,0.026785715,0.026785715,0.0010580667
16335,5248,WDR83,95,0.029473685,0.029473685,0.0010576897
11489,5249,PRKCD,97,0.022680413,0.022680413,0.0010574932
407,5250,AIFM3,103,0.025242718,0.025242718,0.0010574576
6447,5251,HPX,90,0.02,0.02,0.0010573891
1784,5252,C4orf47,88,0.025,0.025,0.0010570977
8781,5253,MRPL33,118,0.023728814,0.023728814,0.0010570071
13088,5254,SERPINE3,86,0.030232558,0.030232558,0.0010569616
5646,5255,GLB1L,92,0.032608695,0.032608695,0.0010568509
7813,5256,LILRB4,98,0.026530612,0.026530612,0.00105646
16251,5257,VTA1,82,0.019512195,0.019512195,0.0010563562
6620,5258,IFI35,100,0.026,0.026,0.0010562678
5639,5259,GK3P,86,0.025581395,0.027906977,0.0010557475
16475,5260,YIF1B,96,0.027083334,0.029166667,0.0010556323
5817,5261,GPBAR1,102,0.023529412,0.023529412,0.001055606
8859,5262,MSI1,110,0.023636363,0.023636363,0.0010551577
12589,5263,RPL5,86,0.025581395,0.025581395,0.0010550688
7080,5264,KANSL1,103,0.02330097,0.02330097,0.0010547135
3775,5265,DENND2A,118,0.016949153,0.016949153,0.0010544945
2077,5266,CCDC103,109,0.022018349,0.02385321,0.0010535232
12417,5267,RNF111,95,0.029473685,0.031578947,0.0010533835
2136,5268,CCDC38,103,0.02330097,0.02330097,0.0010533049
3499,5269,CYP24A1,82,0.029268293,0.029268293,0.0010529738
168,5270,ACSL3,95,0.02736842,0.02736842,0.0010521932
13608,5271,SLC47A2,105,0.022857143,0.024761904,0.0010520418
8517,5272,MFAP5,91,0.026373627,0.026373627,0.0010518361
219,5273,ACYP1,115,0.020869566,0.020869566,0.0010517493
14032,5274,SPINK13,100,0.024,0.024,0.0010513365
2526,5275,CELA2B,117,0.03076923,0.03076923,0.0010512867
14828,5276,TGFBRAP1,120,0.025,0.025,0.0010512738
17135,5277,ZNF761,98,0.026530612,0.028571429,0.0010512407
13566,5278,SLC38A4,117,0.02905983,0.02905983,0.0010512384
13691,5279,SLCO4C1,103,0.02330097,0.02330097,0.001051118
5020,5280,FCRL1,102,0.023529412,0.023529412,0.0010509749
3311,5281,CST1,98,0.02244898,0.026530612,0.0010509405
11118,5282,PNLDC1,95,0.02736842,0.02736842,0.0010507709
2851,5283,CLEC4A,100,0.024,0.024,0.0010506992
11748,5284,PTGS2,90,0.024444444,0.024444444,0.0010506796
3354,5285,CTBP2,98,0.026530612,0.028571429,0.0010505181
5767,5286,GOLGA3,104,0.023076924,0.023076924,0.0010502962
13587,5287,SLC3A2,105,0.024761904,0.024761904,0.0010500711
9708,5288,NUDT10,106,0.028301887,0.028301887,0.0010500636
11009,5289,PLCL2,108,0.02037037,0.02037037,0.0010498242
12920,5290,SCN8A,112,0.023214286,0.025,0.001049712
6024,5291,GSS,102,0.03137255,0.03137255,0.00104934
15347,5292,TOMM34,119,0.020168068,0.020168068,0.0010489326
15444,5293,TRAIP,107,0.022429906,0.022429906,0.0010487604
16516,5294,ZBED2,82,0.029268293,0.029268293,0.0010485189
4794,5295,FAM183A,97,0.024742268,0.026804123,0.0010484179
15632,5296,TSLP,91,0.01978022,0.01978022,0.0010484039
5007,5297,FCGR1B,109,0.025688073,0.025688073,0.0010481529
10797,5298,PHF13,101,0.03168317,0.03168317,0.0010481378
9415,5299,NKAIN4,80,0.02,0.02,0.0010475972
4721,5300,FAM110D,86,0.030232558,0.030232558,0.0010472863
14212,5301,ST6GALNAC1,107,0.028037382,0.029906543,0.0010470304
10596,5302,PDCD4,94,0.021276595,0.021276595,0.001047022
6523,5303,HSPB2,94,0.023404256,0.025531914,0.0010470058
4352,5304,EIF3I,91,0.017582418,0.01978022,0.0010468077
13646,5305,SLC6A3,116,0.02586207,0.02586207,0.0010468002
1131,5306,ATP2C1,107,0.018691588,0.018691588,0.0010467772
4529,5307,EPSTI1,113,0.021238938,0.021238938,0.0010464265
16704,5308,ZMYM3,104,0.026923077,0.026923077,0.0010463207
9581,5309,NPSR1,105,0.022857143,0.022857143,0.0010462648
14119,5310,SREK1IP1,93,0.027956989,0.027956989,0.0010462629
1144,5311,ATP6V0D2,104,0.026923077,0.026923077,0.0010462194
7419,5312,KLK5,114,0.02631579,0.02631579,0.0010461628
7992,5313,LRRC43,83,0.028915662,0.028915662,0.0010461039
2187,5314,CCHCR1,85,0.023529412,0.023529412,0.0010460338
10863,5315,PIGK,106,0.02264151,0.02264151,0.0010459265
16536,5316,ZBTB33,95,0.02736842,0.031578947,0.0010459241
11386,5317,PPP4R4,102,0.029411765,0.029411765,0.0010458662
3570,5318,DALRD3,110,0.027272727,0.027272727,0.0010455105
5858,5319,GPR146,105,0.028571429,0.028571429,0.0010454243
10924,5320,PITPNM2,103,0.02330097,0.02330097,0.0010453855
16238,5321,VSIG10L,123,0.027642276,0.027642276,0.0010452786
14069,5322,SPRED3,117,0.02905983,0.02905983,0.0010452333
10992,5323,PLAUR,95,0.021052632,0.021052632,0.001045173
17071,5324,ZNF670_ZNF695,108,0.027777778,0.027777778,0.0010449452
5024,5325,FCRL5,104,0.023076924,0.023076924,0.001044826
1181,5326,ATXN2,105,0.020952381,0.022857143,0.001044446
15569,5327,TRMT12,114,0.022807017,0.022807017,0.0010441116
